,Word,Frequency,Zipf Frequency,Part of Speech,Phonemes
363,further,0.000204,5.31,ADV,"['F', 'ER1', 'DH', 'ER0']"
364,heart,0.000204,5.31,NOUN,"['HH', 'AA1', 'R', 'T']"
365,minutes,0.000204,5.31,NOUN,"['M', 'IH1', 'N', 'AH0', 'T', 'S']"
366,myself,0.000204,5.31,PRON,"['M', 'AY2', 'S', 'EH1', 'L', 'F']"
367,services,0.000204,5.31,NOUN,"['S', 'ER1', 'V', 'AH0', 'S', 'AH0', 'Z']"
368,yourself,0.000204,5.31,PRON,"['Y', 'ER0', 'S', 'EH1', 'L', 'F']"
369,act,0.0002,5.3,NOUN,"['AE1', 'K', 'T']"
370,although,0.0002,5.3,SCONJ,"['AO2', 'L', 'DH', 'OW1']"
371,child,0.0002,5.3,NOUN,"['CH', 'AY1', 'L', 'D']"
372,fire,0.0002,5.3,NOUN,"['F', 'AY1', 'ER0']"
373,fun,0.0002,5.3,NOUN,"['F', 'AH1', 'N']"
374,living,0.0002,5.3,VERB,"['L', 'IH1', 'V', 'IH0', 'NG']"
375,major,0.0002,5.3,ADJ,"['M', 'EY1', 'JH', 'ER0']"
376,media,0.0002,5.3,NOUN,"['M', 'IY1', 'D', 'IY0', 'AH0']"
377,players,0.0002,5.3,NOUN,"['P', 'L', 'EY1', 'ER0', 'Z']"
378,art,0.000195,5.29,NOUN,"['AA1', 'R', 'T']"
379,behind,0.000195,5.29,ADV,"['B', 'IH0', 'HH', 'AY1', 'N', 'D']"
380,easy,0.000195,5.29,ADJ,"['IY1', 'Z', 'IY0']"
381,gonna,0.000195,5.29,VERB,"['G', 'AA1', 'N', 'AH0']"
382,market,0.000195,5.29,NOUN,"['M', 'AA1', 'R', 'K', 'AH0', 'T']"
383,near,0.000195,5.29,ADP,"['N', 'IH1', 'R']"
384,plan,0.000195,5.29,NOUN,"['P', 'L', 'AE1', 'N']"
385,political,0.000195,5.29,ADJ,"['P', 'AH0', 'L', 'IH1', 'T', 'AH0', 'K', 'AH0', 'L']"
386,six,0.000195,5.29,NUM,"['S', 'IH1', 'K', 'S']"
387,talking,0.000195,5.29,VERB,"['T', 'AO1', 'K', 'IH0', 'NG']"
388,west,0.000195,5.29,NOUN,"['W', 'EH1', 'S', 'T']"
389,works,0.000195,5.29,VERB,"['W', 'ER1', 'K', 'S']"
390,e,0.000191,5.28,X,['IY1']
391,education,0.000191,5.28,NOUN,"['EH2', 'JH', 'AH0', 'K', 'EY1', 'SH', 'AH0', 'N']"
392,final,0.000191,5.28,ADJ,"['F', 'AY1', 'N', 'AH0', 'L']"
393,former,0.000191,5.28,ADJ,"['F', 'AO1', 'R', 'M', 'ER0']"
394,front,0.000191,5.28,NOUN,"['F', 'R', 'AH1', 'N', 'T']"
395,kids,0.000191,5.28,NOUN,"['K', 'IH1', 'D', 'Z']"
396,list,0.000191,5.28,NOUN,"['L', 'IH1', 'S', 'T']"
397,ready,0.000191,5.28,ADJ,"['R', 'EH1', 'D', 'IY0']"
398,sometimes,0.000191,5.28,ADV,"['S', 'AH0', 'M', 'T', 'AY1', 'M', 'Z']"
399,son,0.000191,5.28,NOUN,"['S', 'AH1', 'N']"
400,street,0.000191,5.28,NOUN,"['S', 'T', 'R', 'IY1', 'T']"
401,college,0.000186,5.27,NOUN,"['K', 'AA1', 'L', 'IH0', 'JH']"
402,current,0.000186,5.27,ADJ,"['K', 'ER1', 'AH0', 'N', 'T']"
403,example,0.000186,5.27,NOUN,"['IH0', 'G', 'Z', 'AE1', 'M', 'P', 'AH0', 'L']"
404,experience,0.000186,5.27,NOUN,"['IH0', 'K', 'S', 'P', 'IH1', 'R', 'IY0', 'AH0', 'N', 'S']"
405,london,0.000186,5.27,PROPN,"['L', 'AH1', 'N', 'D', 'AH0', 'N']"
406,program,0.000186,5.27,NOUN,"['P', 'R', 'OW1', 'G', 'R', 'AE2', 'M']"
407,type,0.000186,5.27,NOUN,"['T', 'AY1', 'P']"
408,baby,0.000182,5.26,NOUN,"['B', 'EY1', 'B', 'IY0']"
409,chance,0.000182,5.26,VERB,"['CH', 'AE1', 'N', 'S']"
410,father,0.000182,5.26,NOUN,"['F', 'AA1', 'DH', 'ER0']"
411,process,0.000182,5.26,NOUN,"['P', 'R', 'AA1', 'S', 'EH2', 'S']"
412,song,0.000182,5.26,NOUN,"['S', 'AO1', 'NG']"
413,study,0.000182,5.26,VERB,"['S', 'T', 'AH1', 'D', 'IY0']"
414,word,0.000182,5.26,NOUN,"['W', 'ER1', 'D']"
415,across,0.000178,5.25,ADP,"['AH0', 'K', 'R', 'AO1', 'S']"
416,action,0.000178,5.25,NOUN,"['AE1', 'K', 'SH', 'AH0', 'N']"
417,clear,0.000178,5.25,ADJ,"['K', 'L', 'IH1', 'R']"
418,gave,0.000178,5.25,VERB,"['G', 'EY1', 'V']"
419,gets,0.000178,5.25,VERB,"['G', 'EH1', 'T', 'S']"
420,himself,0.000178,5.25,PRON,"['HH', 'IH0', 'M', 'S', 'EH1', 'L', 'F']"
421,outside,0.000178,5.25,NOUN,"['AW1', 'T', 'S', 'AY1', 'D']"
422,self,0.000178,5.25,NOUN,"['S', 'EH1', 'L', 'F']"
423,students,0.000178,5.25,NOUN,"['S', 'T', 'UW1', 'D', 'AH0', 'N', 'T', 'S']"
424,board,0.000174,5.24,NOUN,"['B', 'AO1', 'R', 'D']"
425,cost,0.000174,5.24,NOUN,"['K', 'AA1', 'S', 'T']"
426,cut,0.000174,5.24,VERB,"['K', 'AH1', 'T']"
427,held,0.000174,5.24,VERB,"['HH', 'EH1', 'L', 'D']"
428,instead,0.000174,5.24,ADV,"['IH0', 'N', 'S', 'T', 'EH1', 'D']"
429,main,0.000174,5.24,ADJ,"['M', 'EY1', 'N']"
430,mother,0.000174,5.24,NOUN,"['M', 'AH1', 'DH', 'ER0']"
431,road,0.000174,5.24,NOUN,"['R', 'OW1', 'D']"
432,seems,0.000174,5.24,VERB,"['S', 'IY1', 'M', 'Z']"
433,thinking,0.000174,5.24,VERB,"['TH', 'IH1', 'NG', 'K', 'IH0', 'NG']"
434,wants,0.000174,5.24,VERB,"['W', 'AA1', 'N', 'T', 'S']"
435,de,0.00017,5.23,ADP,"['D', 'IY1']"
436,energy,0.00017,5.23,NOUN,"['EH1', 'N', 'ER0', 'JH', 'IY0']"
437,fight,0.00017,5.23,VERB,"['F', 'AY1', 'T']"
438,fine,0.00017,5.23,ADJ,"['F', 'AY1', 'N']"
439,force,0.00017,5.23,NOUN,"['F', 'AO1', 'R', 'S']"
440,hear,0.00017,5.23,VERB,"['HH', 'IY1', 'R']"
441,issue,0.00017,5.23,VERB,"['IH1', 'SH', 'UW0']"
442,points,0.00017,5.23,NOUN,"['P', 'OY1', 'N', 'T', 'S']"
443,rest,0.00017,5.23,NOUN,"['R', 'EH1', 'S', 'T']"
444,results,0.00017,5.23,NOUN,"['R', 'IH0', 'Z', 'AH1', 'L', 'T', 'S']"
445,running,0.00017,5.23,VERB,"['R', 'AH1', 'N', 'IH0', 'NG']"
446,shows,0.00017,5.23,VERB,"['SH', 'OW1', 'Z']"
447,space,0.00017,5.23,NOUN,"['S', 'P', 'EY1', 'S']"
448,term,0.00017,5.23,NOUN,"['T', 'ER1', 'M']"
449,wife,0.00017,5.23,NOUN,"['W', 'AY1', 'F']"
450,america,0.000166,5.22,PROPN,"['AH0', 'M', 'EH1', 'R', 'AH0', 'K', 'AH0']"
451,beautiful,0.000166,5.22,ADJ,"['B', 'Y', 'UW1', 'T', 'AH0', 'F', 'AH0', 'L']"
452,date,0.000166,5.22,NOUN,"['D', 'EY1', 'T']"
453,killed,0.000166,5.22,VERB,"['K', 'IH1', 'L', 'D']"
454,land,0.000166,5.22,NOUN,"['L', 'AE1', 'N', 'D']"
455,miss,0.000166,5.22,VERB,"['M', 'IH1', 'S']"
456,project,0.000166,5.22,NOUN,"['P', 'R', 'AA1', 'JH', 'EH0', 'K', 'T']"
457,sex,0.000166,5.22,NOUN,"['S', 'EH1', 'K', 'S']"
458,site,0.000166,5.22,NOUN,"['S', 'AY1', 'T']"
459,strong,0.000166,5.22,ADJ,"['S', 'T', 'R', 'AO1', 'NG']"
460,account,0.000162,5.21,NOUN,"['AH0', 'K', 'AW1', 'N', 'T']"
461,co,0.000162,5.21,VERB,"['K', 'OW1']"
462,eyes,0.000162,5.21,NOUN,"['AY1', 'Z']"
463,include,0.000162,5.21,VERB,"['IH0', 'N', 'K', 'L', 'UW1', 'D']"
464,june,0.000162,5.21,PROPN,"['JH', 'UW1', 'N']"
465,parents,0.000162,5.21,NOUN,"['P', 'EH1', 'R', 'AH0', 'N', 'T', 'S']"
466,period,0.000162,5.21,NOUN,"['P', 'IH1', 'R', 'IY0', 'AH0', 'D']"
467,position,0.000162,5.21,NOUN,"['P', 'AH0', 'Z', 'IH1', 'SH', 'AH0', 'N']"
468,record,0.000162,5.21,NOUN,"['R', 'EH1', 'K', 'ER0', 'D']"
469,total,0.000162,5.21,VERB,"['T', 'OW1', 'T', 'AH0', 'L']"
470,above,0.000158,5.2,ADV,"['AH0', 'B', 'AH1', 'V']"
471,club,0.000158,5.2,NOUN,"['K', 'L', 'AH1', 'B']"
472,common,0.000158,5.2,ADJ,"['K', 'AA1', 'M', 'AH0', 'N']"
473,died,0.000158,5.2,VERB,"['D', 'AY1', 'D']"
474,film,0.000158,5.2,VERB,"['F', 'IH1', 'L', 'M']"
475,lead,0.000158,5.2,VERB,"['L', 'EH1', 'D']"
476,likely,0.000158,5.2,ADV,"['L', 'AY1', 'K', 'L', 'IY0']"
477,military,0.000158,5.2,ADJ,"['M', 'IH1', 'L', 'AH0', 'T', 'EH2', 'R', 'IY0']"
478,perfect,0.000158,5.2,VERB,"['P', 'ER1', 'F', 'IH2', 'K', 'T']"
479,personal,0.000158,5.2,ADJ,"['P', 'ER1', 'S', 'IH0', 'N', 'IH0', 'L']"
480,security,0.000158,5.2,NOUN,"['S', 'IH0', 'K', 'Y', 'UH1', 'R', 'AH0', 'T', 'IY0']"
481,share,0.000158,5.2,VERB,"['SH', 'EH1', 'R']"
482,won,0.000158,5.2,VERB,"['W', 'AH1', 'N']"
483,april,0.000155,5.19,PROPN,"['EY1', 'P', 'R', 'AH0', 'L']"
484,center,0.000155,5.19,NOUN,"['S', 'EH1', 'N', 'T', 'ER0']"
485,county,0.000155,5.19,NOUN,"['K', 'AW1', 'N', 'T', 'IY0']"
486,couple,0.000155,5.19,NOUN,"['K', 'AH1', 'P', 'AH0', 'L']"
487,dead,0.000155,5.19,ADJ,"['D', 'EH1', 'D']"
488,english,0.000155,5.19,PROPN,"['IH1', 'NG', 'G', 'L', 'IH0', 'SH']"
489,happen,0.000155,5.19,VERB,"['HH', 'AE1', 'P', 'AH0', 'N']"
490,hold,0.000155,5.19,VERB,"['HH', 'OW1', 'L', 'D']"
491,industry,0.000155,5.19,NOUN,"['IH1', 'N', 'D', 'AH0', 'S', 'T', 'R', 'IY0']"
492,inside,0.000155,5.19,ADV,"['IH0', 'N', 'S', 'AY1', 'D']"
493,issues,0.000155,5.19,NOUN,"['IH1', 'SH', 'UW0', 'Z']"
494,online,0.000155,5.19,NOUN,"['AO1', 'N', 'L', 'AY2', 'N']"
495,player,0.000155,5.19,NOUN,"['P', 'L', 'EY1', 'ER0']"
496,private,0.000155,5.19,ADJ,"['P', 'R', 'AY1', 'V', 'AH0', 'T']"
497,return,0.000155,5.19,VERB,"['R', 'IH0', 'T', 'ER1', 'N']"
498,rights,0.000155,5.19,NOUN,"['R', 'AY1', 'T', 'S']"
499,sense,0.000155,5.19,NOUN,"['S', 'EH1', 'N', 'S']"
500,test,0.000155,5.19,VERB,"['T', 'EH1', 'S', 'T']"
501,view,0.000155,5.19,VERB,"['V', 'Y', 'UW1']"
502,weeks,0.000155,5.19,NOUN,"['W', 'IY1', 'K', 'S']"
503,break,0.000151,5.18,VERB,"['B', 'R', 'EY1', 'K']"
504,british,0.000151,5.18,PROPN,"['B', 'R', 'IH1', 'T', 'IH0', 'SH']"
505,companies,0.000151,5.18,NOUN,"['K', 'AH1', 'M', 'P', 'AH0', 'N', 'IY0', 'Z']"
506,event,0.000151,5.18,NOUN,"['IH0', 'V', 'EH1', 'N', 'T']"
507,higher,0.000151,5.18,ADJ,"['HH', 'AY1', 'ER0']"
508,hour,0.000151,5.18,NOUN,"['AW1', 'ER0']"
509,member,0.000151,5.18,NOUN,"['M', 'EH1', 'M', 'B', 'ER0']"
510,middle,0.000151,5.18,ADJ,"['M', 'IH1', 'D', 'AH0', 'L']"
511,needed,0.000151,5.18,VERB,"['N', 'IY1', 'D', 'AH0', 'D']"
512,present,0.000151,5.18,VERB,"['P', 'R', 'EH1', 'Z', 'AH0', 'N', 'T']"
513,result,0.000151,5.18,VERB,"['R', 'IH0', 'Z', 'AH1', 'L', 'T']"
514,sorry,0.000151,5.18,INTJ,"['S', 'AA1', 'R', 'IY0']"
515,takes,0.000151,5.18,VERB,"['T', 'EY1', 'K', 'S']"
516,wish,0.000151,5.18,VERB,"['W', 'IH1', 'SH']"
517,answer,0.000148,5.17,VERB,"['AE1', 'N', 'S', 'ER0']"
518,design,0.000148,5.17,NOUN,"['D', 'IH0', 'Z', 'AY1', 'N']"
519,finally,0.000148,5.17,ADV,"['F', 'AY1', 'N', 'AH0', 'L', 'IY0']"
520,girls,0.000148,5.17,NOUN,"['G', 'ER1', 'L', 'Z']"
521,gold,0.000148,5.17,NOUN,"['G', 'OW1', 'L', 'D']"
522,gone,0.000148,5.17,VERB,"['G', 'AO1', 'N']"
523,guess,0.000148,5.17,VERB,"['G', 'EH1', 'S']"
524,interest,0.000148,5.17,NOUN,"['IH1', 'N', 'T', 'R', 'AH0', 'S', 'T']"
525,july,0.000148,5.17,PROPN,"['JH', 'UW2', 'L', 'AY1']"
526,king,0.000148,5.17,NOUN,"['K', 'IH1', 'NG']"
527,learn,0.000148,5.17,VERB,"['L', 'ER1', 'N']"
528,policy,0.000148,5.17,NOUN,"['P', 'AA1', 'L', 'AH0', 'S', 'IY0']"
529,society,0.000148,5.17,NOUN,"['S', 'AH0', 'S', 'AY1', 'AH0', 'T', 'IY0']"
530,added,0.000145,5.16,VERB,"['AE1', 'D', 'AH0', 'D']"
531,average,0.000145,5.16,ADJ,"['AE1', 'V', 'ER0', 'IH0', 'JH']"
532,brought,0.000145,5.16,VERB,"['B', 'R', 'AO1', 'T']"
533,certain,0.000145,5.16,ADJ,"['S', 'ER1', 'T', 'AH0', 'N']"
534,church,0.000145,5.16,NOUN,"['CH', 'ER1', 'CH']"
535,east,0.000145,5.16,PROPN,"['IY1', 'S', 'T']"
536,hot,0.000145,5.16,ADJ,"['HH', 'AA1', 'T']"
537,medical,0.000145,5.16,ADJ,"['M', 'EH1', 'D', 'AH0', 'K', 'AH0', 'L']"
538,movie,0.000145,5.16,NOUN,"['M', 'UW1', 'V', 'IY0']"
539,original,0.000145,5.16,ADJ,"['ER0', 'IH1', 'JH', 'AH0', 'N', 'AH0', 'L']"
540,performance,0.000145,5.16,NOUN,"['P', 'ER0', 'F', 'AO1', 'R', 'M', 'AH0', 'N', 'S']"
541,press,0.000145,5.16,NOUN,"['P', 'R', 'EH1', 'S']"
542,received,0.000145,5.16,VERB,"['R', 'AH0', 'S', 'IY1', 'V', 'D']"
543,role,0.000145,5.16,NOUN,"['R', 'OW1', 'L']"
544,tried,0.000145,5.16,VERB,"['T', 'R', 'AY1', 'D']"
545,worked,0.000145,5.16,VERB,"['W', 'ER1', 'K', 'T']"
546,worth,0.000145,5.16,ADJ,"['W', 'ER1', 'TH']"
547,became,0.000141,5.15,VERB,"['B', 'IH0', 'K', 'EY1', 'M']"
548,bill,0.000141,5.15,NOUN,"['B', 'IH1', 'L']"
549,books,0.000141,5.15,NOUN,"['B', 'UH1', 'K', 'S']"
550,cool,0.000141,5.15,ADJ,"['K', 'UW1', 'L']"
551,exactly,0.000141,5.15,ADV,"['IH0', 'G', 'Z', 'AE1', 'K', 'T', 'L', 'IY0']"
552,meeting,0.000141,5.15,VERB,"['M', 'IY1', 'T', 'IH0', 'NG']"
553,provide,0.000141,5.15,VERB,"['P', 'R', 'AH0', 'V', 'AY1', 'D']"
554,questions,0.000141,5.15,NOUN,"['K', 'W', 'EH1', 'S', 'CH', 'AH0', 'N', 'Z']"
555,relationship,0.000141,5.15,NOUN,"['R', 'IY0', 'L', 'EY1', 'SH', 'AH0', 'N', 'SH', 'IH2', 'P']"
556,september,0.000141,5.15,PROPN,"['S', 'EH0', 'P', 'T', 'EH1', 'M', 'B', 'ER0']"
557,sound,0.000141,5.15,VERB,"['S', 'AW1', 'N', 'D']"
558,source,0.000141,5.15,NOUN,"['S', 'AO1', 'R', 'S']"
559,usually,0.000141,5.15,ADV,"['Y', 'UW1', 'ZH', 'AH0', 'W', 'AH0', 'L', 'IY0']"
560,value,0.000141,5.15,NOUN,"['V', 'AE1', 'L', 'Y', 'UW0']"
561,evidence,0.000138,5.14,NOUN,"['EH1', 'V', 'AH0', 'D', 'AH0', 'N', 'S']"
562,follow,0.000138,5.14,VERB,"['F', 'AA1', 'L', 'OW0']"
563,lives,0.000138,5.14,VERB,"['L', 'IH1', 'V', 'Z']"
564,official,0.000138,5.14,NOUN,"['AH0', 'F', 'IH1', 'SH', 'AH0', 'L']"
565,ok,0.000138,5.14,INTJ,"['OW1', 'K', 'EY1']"
566,production,0.000138,5.14,NOUN,"['P', 'R', 'AH0', 'D', 'AH1', 'K', 'SH', 'AH0', 'N']"
567,rate,0.000138,5.14,NOUN,"['R', 'EY1', 'T']"
568,reading,0.000138,5.14,VERB,"['R', 'EH1', 'D', 'IH0', 'NG']"
569,stand,0.000138,5.14,VERB,"['S', 'T', 'AE1', 'N', 'D']"
570,stuff,0.000138,5.14,NOUN,"['S', 'T', 'AH1', 'F']"
571,tax,0.000138,5.14,NOUN,"['T', 'AE1', 'K', 'S']"
572,whatever,0.000138,5.14,PRON,"['W', 'AH2', 'T', 'EH1', 'V', 'ER0']"
573,blue,0.000135,5.13,ADJ,"['B', 'L', 'UW1']"
574,countries,0.000135,5.13,NOUN,"['K', 'AH1', 'N', 'T', 'R', 'IY0', 'Z']"
575,david,0.000135,5.13,PROPN,"['D', 'EY1', 'V', 'IH0', 'D']"
576,drive,0.000135,5.13,VERB,"['D', 'R', 'AY1', 'V']"
577,eat,0.000135,5.13,VERB,"['IY1', 'T']"
578,fall,0.000135,5.13,VERB,"['F', 'AO1', 'L']"
579,federal,0.000135,5.13,PROPN,"['F', 'EH1', 'D', 'ER0', 'AH0', 'L']"
580,feeling,0.000135,5.13,VERB,"['F', 'IY1', 'L', 'IH0', 'NG']"
581,green,0.000135,5.13,ADJ,"['G', 'R', 'IY1', 'N']"
582,league,0.000135,5.13,NOUN,"['L', 'IY1', 'G']"
583,management,0.000135,5.13,NOUN,"['M', 'AE1', 'N', 'AH0', 'JH', 'M', 'AH0', 'N', 'T']"
584,match,0.000135,5.13,VERB,"['M', 'AE1', 'CH']"
585,model,0.000135,5.13,NOUN,"['M', 'AA1', 'D', 'AH0', 'L']"
586,picture,0.000135,5.13,NOUN,"['P', 'IH1', 'K', 'CH', 'ER0']"
587,size,0.000135,5.13,NOUN,"['S', 'AY1', 'Z']"
588,step,0.000135,5.13,NOUN,"['S', 'T', 'EH1', 'P']"
589,trust,0.000135,5.13,VERB,"['T', 'R', 'AH1', 'S', 'T']"
590,changes,0.000132,5.12,NOUN,"['CH', 'EY1', 'N', 'JH', 'AH0', 'Z']"
591,forward,0.000132,5.12,ADV,"['F', 'AO1', 'R', 'W', 'ER0', 'D']"
592,groups,0.000132,5.12,NOUN,"['G', 'R', 'UW1', 'P', 'S']"
593,hey,0.000132,5.12,INTJ,"['HH', 'EY1']"
594,key,0.000132,5.12,ADJ,"['K', 'IY1']"
595,o,0.000132,5.12,X,['OW1']
596,page,0.000132,5.12,NOUN,"['P', 'EY1', 'JH']"
597,paid,0.000132,5.12,VERB,"['P', 'EY1', 'D']"
598,range,0.000132,5.12,NOUN,"['R', 'EY1', 'N', 'JH']"
599,review,0.000132,5.12,VERB,"['R', 'IY2', 'V', 'Y', 'UW1']"
600,science,0.000132,5.12,NOUN,"['S', 'AY1', 'AH0', 'N', 'S']"
601,trade,0.000132,5.12,NOUN,"['T', 'R', 'EY1', 'D']"
602,uk,0.000132,5.12,PROPN,"['AH1', 'K']"
603,upon,0.000132,5.12,SCONJ,"['AH0', 'P', 'AA1', 'N']"
604,various,0.000132,5.12,ADJ,"['V', 'EH1', 'R', 'IY0', 'AH0', 'S']"
605,attention,0.000129,5.11,NOUN,"['AH0', 'T', 'EH1', 'N', 'SH', 'AH0', 'N']"
606,brother,0.000129,5.11,NOUN,"['B', 'R', 'AH1', 'DH', 'ER0']"
607,cannot,0.000129,5.11,AUX,"['K', 'AE1', 'N', 'AA0', 'T']"
608,character,0.000129,5.11,NOUN,"['K', 'EH1', 'R', 'IH0', 'K', 'T', 'ER0']"
609,chief,0.000129,5.11,NOUN,"['CH', 'IY1', 'F']"
610,cup,0.000129,5.11,NOUN,"['K', 'AH1', 'P']"
611,football,0.000129,5.11,NOUN,"['F', 'UH1', 'T', 'B', 'AO2', 'L']"
612,hate,0.000129,5.11,VERB,"['HH', 'EY1', 'T']"
613,james,0.000129,5.11,PROPN,"['JH', 'EY1', 'M', 'Z']"
614,led,0.000129,5.11,VERB,"['L', 'EH1', 'D']"
615,looked,0.000129,5.11,VERB,"['L', 'UH1', 'K', 'T']"
616,lower,0.000129,5.11,ADJ,"['L', 'OW1', 'ER0']"
617,natural,0.000129,5.11,ADJ,"['N', 'AE1', 'CH', 'ER0', 'AH0', 'L']"
618,property,0.000129,5.11,NOUN,"['P', 'R', 'AA1', 'P', 'ER0', 'T', 'IY0']"
619,quality,0.000129,5.11,NOUN,"['K', 'W', 'AA1', 'L', 'AH0', 'T', 'IY0']"
620,send,0.000129,5.11,VERB,"['S', 'EH1', 'N', 'D']"
621,style,0.000129,5.11,NOUN,"['S', 'T', 'AY1', 'L']"
622,vote,0.000129,5.11,VERB,"['V', 'OW1', 'T']"
623,blood,0.000126,5.1,NOUN,"['B', 'L', 'AH1', 'D']"
624,complete,0.000126,5.1,VERB,"['K', 'AH0', 'M', 'P', 'L', 'IY1', 'T']"
625,dog,0.000126,5.1,NOUN,"['D', 'AO1', 'G']"
626,economic,0.000126,5.1,ADJ,"['EH2', 'K', 'AH0', 'N', 'AA1', 'M', 'IH0', 'K']"
627,involved,0.000126,5.1,VERB,"['IH0', 'N', 'V', 'AA1', 'L', 'V', 'D']"
628,itself,0.000126,5.1,PRON,"['IH0', 'T', 'S', 'EH1', 'L', 'F']"
629,language,0.000126,5.1,NOUN,"['L', 'AE1', 'NG', 'G', 'W', 'AH0', 'JH']"
630,lord,0.000126,5.1,PROPN,"['L', 'AO1', 'R', 'D']"
631,november,0.000126,5.1,PROPN,"['N', 'OW0', 'V', 'EH1', 'M', 'B', 'ER0']"
632,oil,0.000126,5.1,NOUN,"['OY1', 'L']"
633,serious,0.000126,5.1,ADJ,"['S', 'IH1', 'R', 'IY0', 'AH0', 'S']"
634,stage,0.000126,5.1,NOUN,"['S', 'T', 'EY1', 'JH']"
635,terms,0.000126,5.1,NOUN,"['T', 'ER1', 'M', 'Z']"
636,add,0.000123,5.09,VERB,"['AE1', 'D']"
637,attack,0.000123,5.09,VERB,"['AH0', 'T', 'AE1', 'K']"
638,born,0.000123,5.09,VERB,"['B', 'AO1', 'R', 'N']"
639,damn,0.000123,5.09,INTJ,"['D', 'AE1', 'M']"
640,decided,0.000123,5.09,VERB,"['D', 'IH0', 'S', 'AY1', 'D', 'IH0', 'D']"
641,decision,0.000123,5.09,NOUN,"['D', 'IH0', 'S', 'IH1', 'ZH', 'AH0', 'N']"
642,enjoy,0.000123,5.09,VERB,"['EH0', 'N', 'JH', 'OY1']"
643,entire,0.000123,5.09,ADJ,"['IH0', 'N', 'T', 'AY1', 'ER0']"
644,french,0.000123,5.09,PROPN,"['F', 'R', 'EH1', 'N', 'CH']"
645,january,0.000123,5.09,PROPN,"['JH', 'AE1', 'N', 'Y', 'UW0', 'EH2', 'R', 'IY0']"
646,kill,0.000123,5.09,VERB,"['K', 'IH1', 'L']"
647,met,0.000123,5.09,VERB,"['M', 'EH1', 'T']"
648,perhaps,0.000123,5.09,ADV,"['P', 'ER0', 'HH', 'AE1', 'P', 'S']"
649,poor,0.000123,5.09,ADJ,"['P', 'UH1', 'R']"
650,release,0.000123,5.09,VERB,"['R', 'IY0', 'L', 'IY1', 'S']"
651,technology,0.000123,5.09,NOUN,"['T', 'EH0', 'K', 'N', 'AA1', 'L', 'AH0', 'JH', 'IY0']"
652,turned,0.000123,5.09,VERB,"['T', 'ER1', 'N', 'D']"
653,written,0.000123,5.09,VERB,"['R', 'IH1', 'T', 'AH0', 'N']"
654,choice,0.00012,5.08,NOUN,"['CH', 'OY1', 'S']"
655,code,0.00012,5.08,PROPN,"['K', 'OW1', 'D']"
656,continue,0.00012,5.08,VERB,"['K', 'AH0', 'N', 'T', 'IH1', 'N', 'Y', 'UW0']"
657,council,0.00012,5.08,NOUN,"['K', 'AW1', 'N', 'S', 'AH0', 'L']"
658,currently,0.00012,5.08,ADV,"['K', 'ER1', 'AH0', 'N', 'T', 'L', 'IY0']"
659,door,0.00012,5.08,NOUN,"['D', 'AO1', 'R']"
660,events,0.00012,5.08,NOUN,"['IH0', 'V', 'EH1', 'N', 'T', 'S']"
661,financial,0.00012,5.08,ADJ,"['F', 'AH0', 'N', 'AE1', 'N', 'SH', 'AH0', 'L']"
662,foreign,0.00012,5.08,ADJ,"['F', 'AO1', 'R', 'AH0', 'N']"
663,hair,0.00012,5.08,NOUN,"['HH', 'EH1', 'R']"
664,increase,0.00012,5.08,VERB,"['IH1', 'N', 'K', 'R', 'IY2', 'S']"
665,legal,0.00012,5.08,ADJ,"['L', 'IY1', 'G', 'AH0', 'L']"
666,lose,0.00012,5.08,VERB,"['L', 'UW1', 'Z']"
667,pick,0.00012,5.08,VERB,"['P', 'IH1', 'K']"
668,race,0.00012,5.08,NOUN,"['R', 'EY1', 'S']"
669,seem,0.00012,5.08,VERB,"['S', 'IY1', 'M']"
670,seven,0.00012,5.08,NUM,"['S', 'EH1', 'V', 'AH0', 'N']"
671,sign,0.00012,5.08,VERB,"['S', 'AY1', 'N']"
672,simply,0.00012,5.08,ADV,"['S', 'IH1', 'M', 'P', 'L', 'IY0']"
673,union,0.00012,5.08,NOUN,"['Y', 'UW1', 'N', 'Y', 'AH0', 'N']"
674,walk,0.00012,5.08,VERB,"['W', 'AO1', 'K']"
675,washington,0.00012,5.08,PROPN,"['W', 'AA1', 'SH', 'IH0', 'NG', 'T', 'AH0', 'N']"
676,bed,0.000117,5.07,NOUN,"['B', 'EH1', 'D']"
677,built,0.000117,5.07,VERB,"['B', 'IH1', 'L', 'T']"
678,career,0.000117,5.07,NOUN,"['K', 'ER0', 'IH1', 'R']"
679,daughter,0.000117,5.07,NOUN,"['D', 'AO1', 'T', 'ER0']"
680,december,0.000117,5.07,PROPN,"['D', 'IH0', 'S', 'EH1', 'M', 'B', 'ER0']"
681,difficult,0.000117,5.07,ADJ,"['D', 'IH1', 'F', 'AH0', 'K', 'AH0', 'L', 'T']"
682,hospital,0.000117,5.07,NOUN,"['HH', 'AA1', 'S', 'P', 'IH2', 'T', 'AH0', 'L']"
683,knows,0.000117,5.07,VERB,"['N', 'OW1', 'Z']"
684,loss,0.000117,5.07,NOUN,"['L', 'AO1', 'S']"
685,modern,0.000117,5.07,ADJ,"['M', 'AA1', 'D', 'ER0', 'N']"
686,ones,0.000117,5.07,NOUN,"['W', 'AH1', 'N', 'Z']"
