,Word,Frequency,Zipf Frequency,Part of Speech,Phonemes
367,deal,0.000209,5.32,VERB,"['D', 'IY1', 'L']"
368,report,0.000209,5.32,VERB,"['R', 'IY0', 'P', 'AO1', 'R', 'T']"
369,soon,0.000209,5.32,ADV,"['S', 'UW1', 'N']"
370,third,0.000209,5.32,ADJ,"['TH', 'ER1', 'D']"
371,turn,0.000209,5.32,VERB,"['T', 'ER1', 'N']"
372,whether,0.000209,5.32,SCONJ,"['W', 'EH1', 'DH', 'ER0']"
373,among,0.000204,5.31,ADP,"['AH0', 'M', 'AH1', 'NG']"
374,development,0.000204,5.31,NOUN,"['D', 'IH0', 'V', 'EH1', 'L', 'AH0', 'P', 'M', 'AH0', 'N', 'T']"
375,form,0.000204,5.31,VERB,"['F', 'AO1', 'R', 'M']"
376,heart,0.000204,5.31,NOUN,"['HH', 'AA1', 'R', 'T']"
377,minutes,0.000204,5.31,NOUN,"['M', 'IH1', 'N', 'AH0', 'T', 'S']"
378,services,0.000204,5.31,NOUN,"['S', 'ER1', 'V', 'AH0', 'S', 'AH0', 'Z']"
379,act,0.0002,5.3,NOUN,"['AE1', 'K', 'T']"
380,asked,0.0002,5.3,VERB,"['AE1', 'S', 'K', 'T']"
381,child,0.0002,5.3,NOUN,"['CH', 'AY1', 'L', 'D']"
382,fire,0.0002,5.3,NOUN,"['F', 'AY1', 'ER0']"
383,fun,0.0002,5.3,NOUN,"['F', 'AH1', 'N']"
384,media,0.0002,5.3,NOUN,"['M', 'IY1', 'D', 'IY0', 'AH0']"
385,phone,0.0002,5.3,NOUN,"['F', 'OW1', 'N']"
386,players,0.0002,5.3,NOUN,"['P', 'L', 'EY1', 'ER0', 'Z']"
387,behind,0.000195,5.29,ADV,"['B', 'IH0', 'HH', 'AY1', 'N', 'D']"
388,building,0.000195,5.29,VERB,"['B', 'IH1', 'L', 'D', 'IH0', 'NG']"
389,easy,0.000195,5.29,ADJ,"['IY1', 'Z', 'IY0']"
390,gonna,0.000195,5.29,VERB,"['G', 'AA1', 'N', 'AH0']"
391,market,0.000195,5.29,NOUN,"['M', 'AA1', 'R', 'K', 'AH0', 'T']"
392,near,0.000195,5.29,ADP,"['N', 'IH1', 'R']"
393,non,0.000195,5.29,ADJ,"['N', 'AA1', 'N']"
394,plan,0.000195,5.29,NOUN,"['P', 'L', 'AE1', 'N']"
395,quite,0.000195,5.29,ADV,"['K', 'W', 'AY1', 'T']"
396,six,0.000195,5.29,NUM,"['S', 'IH1', 'K', 'S']"
397,west,0.000195,5.29,NOUN,"['W', 'EH1', 'S', 'T']"
398,works,0.000195,5.29,VERB,"['W', 'ER1', 'K', 'S']"
399,according,0.000191,5.28,VERB,"['AH0', 'K', 'AO1', 'R', 'D', 'IH0', 'NG']"
400,available,0.000191,5.28,ADJ,"['AH0', 'V', 'EY1', 'L', 'AH0', 'B', 'AH0', 'L']"
401,e,0.000191,5.28,X,['IY1']
402,education,0.000191,5.28,NOUN,"['EH2', 'JH', 'AH0', 'K', 'EY1', 'SH', 'AH0', 'N']"
403,former,0.000191,5.28,ADJ,"['F', 'AO1', 'R', 'M', 'ER0']"
404,front,0.000191,5.28,NOUN,"['F', 'R', 'AH1', 'N', 'T']"
405,kids,0.000191,5.28,NOUN,"['K', 'IH1', 'D', 'Z']"
406,list,0.000191,5.28,NOUN,"['L', 'IH1', 'S', 'T']"
407,ready,0.000191,5.28,ADJ,"['R', 'EH1', 'D', 'IY0']"
408,sometimes,0.000191,5.28,ADV,"['S', 'AH0', 'M', 'T', 'AY1', 'M', 'Z']"
409,son,0.000191,5.28,NOUN,"['S', 'AH1', 'N']"
410,street,0.000191,5.28,NOUN,"['S', 'T', 'R', 'IY1', 'T']"
411,bring,0.000186,5.27,VERB,"['B', 'R', 'IH1', 'NG']"
412,current,0.000186,5.27,ADJ,"['K', 'ER1', 'AH0', 'N', 'T']"
413,example,0.000186,5.27,NOUN,"['IH0', 'G', 'Z', 'AE1', 'M', 'P', 'AH0', 'L']"
414,experience,0.000186,5.27,NOUN,"['IH0', 'K', 'S', 'P', 'IH1', 'R', 'IY0', 'AH0', 'N', 'S']"
415,heard,0.000186,5.27,VERB,"['HH', 'ER1', 'D']"
416,meet,0.000186,5.27,VERB,"['M', 'IY1', 'T']"
417,type,0.000186,5.27,NOUN,"['T', 'AY1', 'P']"
418,baby,0.000182,5.26,NOUN,"['B', 'EY1', 'B', 'IY0']"
419,chance,0.000182,5.26,VERB,"['CH', 'AE1', 'N', 'S']"
420,father,0.000182,5.26,NOUN,"['F', 'AA1', 'DH', 'ER0']"
421,march,0.000182,5.26,NOUN,"['M', 'AA1', 'R', 'CH']"
422,process,0.000182,5.26,NOUN,"['P', 'R', 'AA1', 'S', 'EH2', 'S']"
423,song,0.000182,5.26,NOUN,"['S', 'AO1', 'NG']"
424,study,0.000182,5.26,VERB,"['S', 'T', 'AH1', 'D', 'IY0']"
425,word,0.000182,5.26,NOUN,"['W', 'ER1', 'D']"
426,across,0.000178,5.25,ADP,"['AH0', 'K', 'R', 'AO1', 'S']"
427,action,0.000178,5.25,NOUN,"['AE1', 'K', 'SH', 'AH0', 'N']"
428,clear,0.000178,5.25,ADJ,"['K', 'L', 'IH1', 'R']"
429,gave,0.000178,5.25,VERB,"['G', 'EY1', 'V']"
430,gets,0.000178,5.25,VERB,"['G', 'EH1', 'T', 'S']"
431,himself,0.000178,5.25,PRON,"['HH', 'IH0', 'M', 'S', 'EH1', 'L', 'F']"
432,month,0.000178,5.25,NOUN,"['M', 'AH1', 'N', 'TH']"
433,outside,0.000178,5.25,NOUN,"['AW1', 'T', 'S', 'AY1', 'D']"
434,self,0.000178,5.25,NOUN,"['S', 'EH1', 'L', 'F']"
435,words,0.000178,5.25,NOUN,"['W', 'ER1', 'D', 'Z']"
436,board,0.000174,5.24,NOUN,"['B', 'AO1', 'R', 'D']"
437,cost,0.000174,5.24,NOUN,"['K', 'AA1', 'S', 'T']"
438,cut,0.000174,5.24,VERB,"['K', 'AH1', 'T']"
439,field,0.000174,5.24,NOUN,"['F', 'IY1', 'L', 'D']"
440,held,0.000174,5.24,VERB,"['HH', 'EH1', 'L', 'D']"
441,instead,0.000174,5.24,ADV,"['IH0', 'N', 'S', 'T', 'EH1', 'D']"
442,main,0.000174,5.24,ADJ,"['M', 'EY1', 'N']"
443,moment,0.000174,5.24,NOUN,"['M', 'OW1', 'M', 'AH0', 'N', 'T']"
444,mother,0.000174,5.24,NOUN,"['M', 'AH1', 'DH', 'ER0']"
445,road,0.000174,5.24,NOUN,"['R', 'OW1', 'D']"
446,town,0.000174,5.24,NOUN,"['T', 'AW1', 'N']"
447,wants,0.000174,5.24,VERB,"['W', 'AA1', 'N', 'T', 'S']"
448,department,0.00017,5.23,NOUN,"['D', 'IH0', 'P', 'AA1', 'R', 'T', 'M', 'AH0', 'N', 'T']"
449,energy,0.00017,5.23,NOUN,"['EH1', 'N', 'ER0', 'JH', 'IY0']"
450,fight,0.00017,5.23,VERB,"['F', 'AY1', 'T']"
451,fine,0.00017,5.23,ADJ,"['F', 'AY1', 'N']"
452,played,0.00017,5.23,VERB,"['P', 'L', 'EY1', 'D']"
453,points,0.00017,5.23,NOUN,"['P', 'OY1', 'N', 'T', 'S']"
454,price,0.00017,5.23,NOUN,"['P', 'R', 'AY1', 'S']"
455,re,0.00017,5.23,VERB,"['R', 'EY1']"
456,rest,0.00017,5.23,NOUN,"['R', 'EH1', 'S', 'T']"
457,results,0.00017,5.23,NOUN,"['R', 'IH0', 'Z', 'AH1', 'L', 'T', 'S']"
458,running,0.00017,5.23,VERB,"['R', 'AH1', 'N', 'IH0', 'NG']"
459,shows,0.00017,5.23,VERB,"['SH', 'OW1', 'Z']"
460,space,0.00017,5.23,NOUN,"['S', 'P', 'EY1', 'S']"
461,summer,0.00017,5.23,NOUN,"['S', 'AH1', 'M', 'ER0']"
462,wife,0.00017,5.23,NOUN,"['W', 'AY1', 'F']"
463,america,0.000166,5.22,PROPN,"['AH0', 'M', 'EH1', 'R', 'AH0', 'K', 'AH0']"
464,date,0.000166,5.22,NOUN,"['D', 'EY1', 'T']"
465,goes,0.000166,5.22,VERB,"['G', 'OW1', 'Z']"
466,killed,0.000166,5.22,VERB,"['K', 'IH1', 'L', 'D']"
467,land,0.000166,5.22,NOUN,"['L', 'AE1', 'N', 'D']"
468,sex,0.000166,5.22,NOUN,"['S', 'EH1', 'K', 'S']"
469,shot,0.000166,5.22,VERB,"['SH', 'AA1', 'T']"
470,site,0.000166,5.22,NOUN,"['S', 'AY1', 'T']"
471,especially,0.000162,5.21,ADV,"['AH0', 'S', 'P', 'EH1', 'SH', 'L', 'IY0']"
472,eyes,0.000162,5.21,NOUN,"['AY1', 'Z']"
473,include,0.000162,5.21,VERB,"['IH0', 'N', 'K', 'L', 'UW1', 'D']"
474,parents,0.000162,5.21,NOUN,"['P', 'EH1', 'R', 'AH0', 'N', 'T', 'S']"
475,period,0.000162,5.21,NOUN,"['P', 'IH1', 'R', 'IY0', 'AH0', 'D']"
476,position,0.000162,5.21,NOUN,"['P', 'AH0', 'Z', 'IH1', 'SH', 'AH0', 'N']"
477,record,0.000162,5.21,NOUN,"['R', 'EH1', 'K', 'ER0', 'D']"
478,similar,0.000162,5.21,ADJ,"['S', 'IH1', 'M', 'AH0', 'L', 'ER0']"
479,total,0.000162,5.21,VERB,"['T', 'OW1', 'T', 'AH0', 'L']"
480,above,0.000158,5.2,ADV,"['AH0', 'B', 'AH1', 'V']"
481,club,0.000158,5.2,NOUN,"['K', 'L', 'AH1', 'B']"
482,common,0.000158,5.2,ADJ,"['K', 'AA1', 'M', 'AH0', 'N']"
483,film,0.000158,5.2,VERB,"['F', 'IH1', 'L', 'M']"
484,happened,0.000158,5.2,VERB,"['HH', 'AE1', 'P', 'AH0', 'N', 'D']"
485,knew,0.000158,5.2,VERB,"['N', 'UW1']"
486,lead,0.000158,5.2,VERB,"['L', 'EH1', 'D']"
487,likely,0.000158,5.2,ADV,"['L', 'AY1', 'K', 'L', 'IY0']"
488,military,0.000158,5.2,ADJ,"['M', 'IH1', 'L', 'AH0', 'T', 'EH2', 'R', 'IY0']"
489,perfect,0.000158,5.2,VERB,"['P', 'ER1', 'F', 'IH2', 'K', 'T']"
490,personal,0.000158,5.2,ADJ,"['P', 'ER1', 'S', 'IH0', 'N', 'IH0', 'L']"
491,security,0.000158,5.2,NOUN,"['S', 'IH0', 'K', 'Y', 'UH1', 'R', 'AH0', 'T', 'IY0']"
492,share,0.000158,5.2,VERB,"['SH', 'EH1', 'R']"
493,won,0.000158,5.2,VERB,"['W', 'AH1', 'N']"
494,county,0.000155,5.19,NOUN,"['K', 'AW1', 'N', 'T', 'IY0']"
495,couple,0.000155,5.19,NOUN,"['K', 'AH1', 'P', 'AH0', 'L']"
496,hold,0.000155,5.19,VERB,"['HH', 'OW1', 'L', 'D']"
497,industry,0.000155,5.19,NOUN,"['IH1', 'N', 'D', 'AH0', 'S', 'T', 'R', 'IY0']"
498,issues,0.000155,5.19,NOUN,"['IH1', 'SH', 'UW0', 'Z']"
499,online,0.000155,5.19,NOUN,"['AO1', 'N', 'L', 'AY2', 'N']"
500,player,0.000155,5.19,NOUN,"['P', 'L', 'EY1', 'ER0']"
501,private,0.000155,5.19,ADJ,"['P', 'R', 'AY1', 'V', 'AH0', 'T']"
502,problems,0.000155,5.19,NOUN,"['P', 'R', 'AA1', 'B', 'L', 'AH0', 'M', 'Z']"
503,return,0.000155,5.19,VERB,"['R', 'IH0', 'T', 'ER1', 'N']"
504,star,0.000155,5.19,NOUN,"['S', 'T', 'AA1', 'R']"
505,test,0.000155,5.19,VERB,"['T', 'EH1', 'S', 'T']"
506,view,0.000155,5.19,VERB,"['V', 'Y', 'UW1']"
507,weeks,0.000155,5.19,NOUN,"['W', 'IY1', 'K', 'S']"
508,british,0.000151,5.18,PROPN,"['B', 'R', 'IH1', 'T', 'IH0', 'SH']"
509,event,0.000151,5.18,NOUN,"['IH0', 'V', 'EH1', 'N', 'T']"
510,member,0.000151,5.18,NOUN,"['M', 'EH1', 'M', 'B', 'ER0']"
511,needed,0.000151,5.18,VERB,"['N', 'IY1', 'D', 'AH0', 'D']"
512,present,0.000151,5.18,VERB,"['P', 'R', 'EH1', 'Z', 'AH0', 'N', 'T']"
513,sorry,0.000151,5.18,INTJ,"['S', 'AA1', 'R', 'IY0']"
514,takes,0.000151,5.18,VERB,"['T', 'EY1', 'K', 'S']"
515,training,0.000151,5.18,NOUN,"['T', 'R', 'EY1', 'N', 'IH0', 'NG']"
516,wish,0.000151,5.18,VERB,"['W', 'IH1', 'SH']"
517,answer,0.000148,5.17,VERB,"['AE1', 'N', 'S', 'ER0']"
518,boy,0.000148,5.17,INTJ,"['B', 'OY1']"
519,design,0.000148,5.17,NOUN,"['D', 'IH0', 'Z', 'AY1', 'N']"
520,gold,0.000148,5.17,NOUN,"['G', 'OW1', 'L', 'D']"
521,gone,0.000148,5.17,VERB,"['G', 'AO1', 'N']"
522,guess,0.000148,5.17,VERB,"['G', 'EH1', 'S']"
523,july,0.000148,5.17,PROPN,"['JH', 'UW2', 'L', 'AY1']"
524,king,0.000148,5.17,NOUN,"['K', 'IH1', 'NG']"
525,learn,0.000148,5.17,VERB,"['L', 'ER1', 'N']"
526,added,0.000145,5.16,VERB,"['AE1', 'D', 'AH0', 'D']"
527,al,0.000145,5.16,PROPN,"['AE1', 'L']"
528,alone,0.000145,5.16,ADV,"['AH0', 'L', 'OW1', 'N']"
529,average,0.000145,5.16,ADJ,"['AE1', 'V', 'ER0', 'IH0', 'JH']"
530,bank,0.000145,5.16,NOUN,"['B', 'AE1', 'NG', 'K']"
531,certain,0.000145,5.16,ADJ,"['S', 'ER1', 'T', 'AH0', 'N']"
532,church,0.000145,5.16,NOUN,"['CH', 'ER1', 'CH']"
533,hands,0.000145,5.16,NOUN,"['HH', 'AE1', 'N', 'D', 'Z']"
534,hot,0.000145,5.16,ADJ,"['HH', 'AA1', 'T']"
535,longer,0.000145,5.16,ADJ,"['L', 'AO1', 'NG', 'G', 'ER0']"
536,medical,0.000145,5.16,ADJ,"['M', 'EH1', 'D', 'AH0', 'K', 'AH0', 'L']"
537,movie,0.000145,5.16,NOUN,"['M', 'UW1', 'V', 'IY0']"
538,original,0.000145,5.16,ADJ,"['ER0', 'IH1', 'JH', 'AH0', 'N', 'AH0', 'L']"
539,park,0.000145,5.16,NOUN,"['P', 'AA1', 'R', 'K']"
540,performance,0.000145,5.16,NOUN,"['P', 'ER0', 'F', 'AO1', 'R', 'M', 'AH0', 'N', 'S']"
541,press,0.000145,5.16,NOUN,"['P', 'R', 'EH1', 'S']"
542,received,0.000145,5.16,VERB,"['R', 'AH0', 'S', 'IY1', 'V', 'D']"
543,role,0.000145,5.16,NOUN,"['R', 'OW1', 'L']"
544,sent,0.000145,5.16,VERB,"['S', 'EH1', 'N', 'T']"
545,themselves,0.000145,5.16,PRON,"['DH', 'EH0', 'M', 'S', 'EH1', 'L', 'V', 'Z']"
546,tried,0.000145,5.16,VERB,"['T', 'R', 'AY1', 'D']"
547,worked,0.000145,5.16,VERB,"['W', 'ER1', 'K', 'T']"
548,worth,0.000145,5.16,ADJ,"['W', 'ER1', 'TH']"
549,areas,0.000141,5.15,NOUN,"['EH1', 'R', 'IY0', 'AH0', 'Z']"
550,bill,0.000141,5.15,NOUN,"['B', 'IH1', 'L']"
551,books,0.000141,5.15,NOUN,"['B', 'UH1', 'K', 'S']"
552,director,0.000141,5.15,NOUN,"['D', 'ER0', 'EH1', 'K', 'T', 'ER0']"
553,exactly,0.000141,5.15,ADV,"['IH0', 'G', 'Z', 'AE1', 'K', 'T', 'L', 'IY0']"
554,giving,0.000141,5.15,VERB,"['G', 'IH1', 'V', 'IH0', 'NG']"
555,ground,0.000141,5.15,VERB,"['G', 'R', 'AW1', 'N', 'D']"
556,questions,0.000141,5.15,NOUN,"['K', 'W', 'EH1', 'S', 'CH', 'AH0', 'N', 'Z']"
557,relationship,0.000141,5.15,NOUN,"['R', 'IY0', 'L', 'EY1', 'SH', 'AH0', 'N', 'SH', 'IH2', 'P']"
558,september,0.000141,5.15,PROPN,"['S', 'EH0', 'P', 'T', 'EH1', 'M', 'B', 'ER0']"
559,sound,0.000141,5.15,VERB,"['S', 'AW1', 'N', 'D']"
560,source,0.000141,5.15,NOUN,"['S', 'AO1', 'R', 'S']"
561,usually,0.000141,5.15,ADV,"['Y', 'UW1', 'ZH', 'AH0', 'W', 'AH0', 'L', 'IY0']"
562,value,0.000141,5.15,NOUN,"['V', 'AE1', 'L', 'Y', 'UW0']"
563,evidence,0.000138,5.14,NOUN,"['EH1', 'V', 'AH0', 'D', 'AH0', 'N', 'S']"
564,follow,0.000138,5.14,VERB,"['F', 'AA1', 'L', 'OW0']"
565,lives,0.000138,5.14,VERB,"['L', 'IH1', 'V', 'Z']"
566,official,0.000138,5.14,NOUN,"['AH0', 'F', 'IH1', 'SH', 'AH0', 'L']"
567,ok,0.000138,5.14,INTJ,"['OW1', 'K', 'EY1']"
568,reading,0.000138,5.14,VERB,"['R', 'EH1', 'D', 'IH0', 'NG']"
569,round,0.000138,5.14,VERB,"['R', 'AW1', 'N', 'D']"
570,save,0.000138,5.14,VERB,"['S', 'EY1', 'V']"
571,tax,0.000138,5.14,NOUN,"['T', 'AE1', 'K', 'S']"
572,whatever,0.000138,5.14,PRON,"['W', 'AH2', 'T', 'EH1', 'V', 'ER0']"
573,amount,0.000135,5.13,NOUN,"['AH0', 'M', 'AW1', 'N', 'T']"
574,countries,0.000135,5.13,NOUN,"['K', 'AH1', 'N', 'T', 'R', 'IY0', 'Z']"
575,david,0.000135,5.13,PROPN,"['D', 'EY1', 'V', 'IH0', 'D']"
576,fall,0.000135,5.13,VERB,"['F', 'AO1', 'L']"
577,fast,0.000135,5.13,ADV,"['F', 'AE1', 'S', 'T']"
578,federal,0.000135,5.13,PROPN,"['F', 'EH1', 'D', 'ER0', 'AH0', 'L']"
579,feeling,0.000135,5.13,VERB,"['F', 'IY1', 'L', 'IH0', 'NG']"
580,felt,0.000135,5.13,VERB,"['F', 'EH1', 'L', 'T']"
581,green,0.000135,5.13,ADJ,"['G', 'R', 'IY1', 'N']"
582,league,0.000135,5.13,NOUN,"['L', 'IY1', 'G']"
583,management,0.000135,5.13,NOUN,"['M', 'AE1', 'N', 'AH0', 'JH', 'M', 'AH0', 'N', 'T']"
584,match,0.000135,5.13,VERB,"['M', 'AE1', 'CH']"
585,picture,0.000135,5.13,NOUN,"['P', 'IH1', 'K', 'CH', 'ER0']"
586,central,0.000132,5.12,ADJ,"['S', 'EH1', 'N', 'T', 'R', 'AH0', 'L']"
587,changes,0.000132,5.12,NOUN,"['CH', 'EY1', 'N', 'JH', 'AH0', 'Z']"
588,england,0.000132,5.12,PROPN,"['IH1', 'NG', 'G', 'L', 'AH0', 'N', 'D']"
589,groups,0.000132,5.12,NOUN,"['G', 'R', 'UW1', 'P', 'S']"
590,hey,0.000132,5.12,INTJ,"['HH', 'EY1']"
591,key,0.000132,5.12,ADJ,"['K', 'IY1']"
592,mom,0.000132,5.12,NOUN,"['M', 'AA1', 'M']"
593,o,0.000132,5.12,X,['OW1']
594,paid,0.000132,5.12,VERB,"['P', 'EY1', 'D']"
595,range,0.000132,5.12,NOUN,"['R', 'EY1', 'N', 'JH']"
596,review,0.000132,5.12,VERB,"['R', 'IY2', 'V', 'Y', 'UW1']"
597,trade,0.000132,5.12,NOUN,"['T', 'R', 'EY1', 'D']"
598,uk,0.000132,5.12,PROPN,"['AH1', 'K']"
599,various,0.000132,5.12,ADJ,"['V', 'EH1', 'R', 'IY0', 'AH0', 'S']"
600,attention,0.000129,5.11,NOUN,"['AH0', 'T', 'EH1', 'N', 'SH', 'AH0', 'N']"
601,brother,0.000129,5.11,NOUN,"['B', 'R', 'AH1', 'DH', 'ER0']"
602,cannot,0.000129,5.11,AUX,"['K', 'AE1', 'N', 'AA0', 'T']"
603,chief,0.000129,5.11,NOUN,"['CH', 'IY1', 'F']"
604,cup,0.000129,5.11,NOUN,"['K', 'AH1', 'P']"
605,hate,0.000129,5.11,VERB,"['HH', 'EY1', 'T']"
606,james,0.000129,5.11,PROPN,"['JH', 'EY1', 'M', 'Z']"
607,looked,0.000129,5.11,VERB,"['L', 'UH1', 'K', 'T']"
608,natural,0.000129,5.11,ADJ,"['N', 'AE1', 'CH', 'ER0', 'AH0', 'L']"
609,october,0.000129,5.11,PROPN,"['AA0', 'K', 'T', 'OW1', 'B', 'ER0']"
610,property,0.000129,5.11,NOUN,"['P', 'R', 'AA1', 'P', 'ER0', 'T', 'IY0']"
611,send,0.000129,5.11,VERB,"['S', 'EH1', 'N', 'D']"
612,style,0.000129,5.11,NOUN,"['S', 'T', 'AY1', 'L']"
613,u,0.000129,5.11,NOUN,"['Y', 'UW1']"
614,vote,0.000129,5.11,VERB,"['V', 'OW1', 'T']"
615,amazing,0.000126,5.1,ADJ,"['AH0', 'M', 'EY1', 'Z', 'IH0', 'NG']"
616,august,0.000126,5.1,PROPN,"['AA1', 'G', 'AH0', 'S', 'T']"
617,blood,0.000126,5.1,NOUN,"['B', 'L', 'AH1', 'D']"
618,china,0.000126,5.1,PROPN,"['CH', 'AY1', 'N', 'AH0']"
619,complete,0.000126,5.1,VERB,"['K', 'AH0', 'M', 'P', 'L', 'IY1', 'T']"
620,hell,0.000126,5.1,NOUN,"['HH', 'EH1', 'L']"
621,itself,0.000126,5.1,PRON,"['IH0', 'T', 'S', 'EH1', 'L', 'F']"
622,november,0.000126,5.1,PROPN,"['N', 'OW0', 'V', 'EH1', 'M', 'B', 'ER0']"
623,related,0.000126,5.1,VERB,"['R', 'IH0', 'L', 'EY1', 'T', 'IH0', 'D']"
624,serious,0.000126,5.1,ADJ,"['S', 'IH1', 'R', 'IY0', 'AH0', 'S']"
625,stage,0.000126,5.1,NOUN,"['S', 'T', 'EY1', 'JH']"
626,terms,0.000126,5.1,NOUN,"['T', 'ER1', 'M', 'Z']"
627,title,0.000126,5.1,NOUN,"['T', 'AY1', 'T', 'AH0', 'L']"
628,add,0.000123,5.09,VERB,"['AE1', 'D']"
629,article,0.000123,5.09,NOUN,"['AA1', 'R', 'T', 'AH0', 'K', 'AH0', 'L']"
630,attack,0.000123,5.09,VERB,"['AH0', 'T', 'AE1', 'K']"
631,born,0.000123,5.09,VERB,"['B', 'AO1', 'R', 'N']"
632,damn,0.000123,5.09,INTJ,"['D', 'AE1', 'M']"
633,decided,0.000123,5.09,VERB,"['D', 'IH0', 'S', 'AY1', 'D', 'IH0', 'D']"
634,decision,0.000123,5.09,NOUN,"['D', 'IH0', 'S', 'IH1', 'ZH', 'AH0', 'N']"
635,enjoy,0.000123,5.09,VERB,"['EH0', 'N', 'JH', 'OY1']"
636,entire,0.000123,5.09,ADJ,"['IH0', 'N', 'T', 'AY1', 'ER0']"
637,french,0.000123,5.09,PROPN,"['F', 'R', 'EH1', 'N', 'CH']"
638,january,0.000123,5.09,PROPN,"['JH', 'AE1', 'N', 'Y', 'UW0', 'EH2', 'R', 'IY0']"
639,met,0.000123,5.09,VERB,"['M', 'EH1', 'T']"
640,poor,0.000123,5.09,ADJ,"['P', 'UH1', 'R']"
641,situation,0.000123,5.09,NOUN,"['S', 'IH2', 'CH', 'UW0', 'EY1', 'SH', 'AH0', 'N']"
642,turned,0.000123,5.09,VERB,"['T', 'ER1', 'N', 'D']"
643,website,0.000123,5.09,NOUN,"['W', 'EH1', 'B', 'S', 'AY2', 'T']"
644,choice,0.00012,5.08,NOUN,"['CH', 'OY1', 'S']"
645,considered,0.00012,5.08,VERB,"['K', 'AH0', 'N', 'S', 'IH1', 'D', 'ER0', 'D']"
646,continue,0.00012,5.08,VERB,"['K', 'AH0', 'N', 'T', 'IH1', 'N', 'Y', 'UW0']"
647,council,0.00012,5.08,NOUN,"['K', 'AW1', 'N', 'S', 'AH0', 'L']"
648,cover,0.00012,5.08,VERB,"['K', 'AH1', 'V', 'ER0']"
649,currently,0.00012,5.08,ADV,"['K', 'ER1', 'AH0', 'N', 'T', 'L', 'IY0']"
650,door,0.00012,5.08,NOUN,"['D', 'AO1', 'R']"
651,election,0.00012,5.08,NOUN,"['IH0', 'L', 'EH1', 'K', 'SH', 'AH0', 'N']"
652,european,0.00012,5.08,ADJ,"['Y', 'UH2', 'R', 'AH0', 'P', 'IY1', 'AH0', 'N']"
653,financial,0.00012,5.08,ADJ,"['F', 'AH0', 'N', 'AE1', 'N', 'SH', 'AH0', 'L']"
654,foreign,0.00012,5.08,ADJ,"['F', 'AO1', 'R', 'AH0', 'N']"
655,hair,0.00012,5.08,NOUN,"['HH', 'EH1', 'R']"
656,legal,0.00012,5.08,ADJ,"['L', 'IY1', 'G', 'AH0', 'L']"
657,michael,0.00012,5.08,PROPN,"['M', 'AY1', 'K', 'AH0', 'L']"
658,pick,0.00012,5.08,VERB,"['P', 'IH1', 'K']"
659,race,0.00012,5.08,NOUN,"['R', 'EY1', 'S']"
660,seven,0.00012,5.08,NUM,"['S', 'EH1', 'V', 'AH0', 'N']"
661,sign,0.00012,5.08,VERB,"['S', 'AY1', 'N']"
662,simple,0.00012,5.08,ADJ,"['S', 'IH1', 'M', 'P', 'AH0', 'L']"
663,staff,0.00012,5.08,NOUN,"['S', 'T', 'AE1', 'F']"
664,super,0.00012,5.08,PROPN,"['S', 'UW1', 'P', 'ER0']"
665,union,0.00012,5.08,NOUN,"['Y', 'UW1', 'N', 'Y', 'AH0', 'N']"
666,walk,0.00012,5.08,VERB,"['W', 'AO1', 'K']"
667,washington,0.00012,5.08,PROPN,"['W', 'AA1', 'SH', 'IH0', 'NG', 'T', 'AH0', 'N']"
668,bed,0.000117,5.07,NOUN,"['B', 'EH1', 'D']"
669,began,0.000117,5.07,VERB,"['B', 'IH0', 'G', 'AE1', 'N']"
670,built,0.000117,5.07,VERB,"['B', 'IH1', 'L', 'T']"
671,career,0.000117,5.07,NOUN,"['K', 'ER0', 'IH1', 'R']"
672,changed,0.000117,5.07,VERB,"['CH', 'EY1', 'N', 'JH', 'D']"
673,crazy,0.000117,5.07,ADJ,"['K', 'R', 'EY1', 'Z', 'IY0']"
674,daily,0.000117,5.07,ADV,"['D', 'EY1', 'L', 'IY0']"
675,daughter,0.000117,5.07,NOUN,"['D', 'AO1', 'T', 'ER0']"
676,december,0.000117,5.07,PROPN,"['D', 'IH0', 'S', 'EH1', 'M', 'B', 'ER0']"
677,die,0.000117,5.07,VERB,"['D', 'AY1']"
678,difficult,0.000117,5.07,ADJ,"['D', 'IH1', 'F', 'AH0', 'K', 'AH0', 'L', 'T']"
679,figure,0.000117,5.07,NOUN,"['F', 'IH1', 'G', 'Y', 'ER0']"
680,knows,0.000117,5.07,VERB,"['N', 'OW1', 'Z']"
681,loss,0.000117,5.07,NOUN,"['L', 'AO1', 'S']"
682,modern,0.000117,5.07,ADJ,"['M', 'AA1', 'D', 'ER0', 'N']"
683,ones,0.000117,5.07,NOUN,"['W', 'AH1', 'N', 'Z']"
684,paper,0.000117,5.07,NOUN,"['P', 'EY1', 'P', 'ER0']"
685,parts,0.000117,5.07,NOUN,"['P', 'AA1', 'R', 'T', 'S']"
686,popular,0.000117,5.07,ADJ,"['P', 'AA1', 'P', 'Y', 'AH0', 'L', 'ER0']"
687,published,0.000117,5.07,VERB,"['P', 'AH1', 'B', 'L', 'IH0', 'SH', 'T']"
688,safe,0.000117,5.07,ADJ,"['S', 'EY1', 'F']"
689,starting,0.000117,5.07,VERB,"['S', 'T', 'AA1', 'R', 'T', 'IH0', 'NG']"
690,systems,0.000117,5.07,NOUN,"['S', 'IH1', 'S', 'T', 'AH0', 'M', 'Z']"
