,Word,Frequency,Zipf Frequency,Part of Speech,Phonemes
364,talking,0.000195,5.29,VERB,"['T', 'AO1', 'K', 'IH0', 'NG']"
365,west,0.000195,5.29,NOUN,"['W', 'EH1', 'S', 'T']"
366,works,0.000195,5.29,VERB,"['W', 'ER1', 'K', 'S']"
367,according,0.000191,5.28,VERB,"['AH0', 'K', 'AO1', 'R', 'D', 'IH0', 'NG']"
368,available,0.000191,5.28,ADJ,"['AH0', 'V', 'EY1', 'L', 'AH0', 'B', 'AH0', 'L']"
369,e,0.000191,5.28,X,['IY1']
370,education,0.000191,5.28,NOUN,"['EH2', 'JH', 'AH0', 'K', 'EY1', 'SH', 'AH0', 'N']"
371,final,0.000191,5.28,ADJ,"['F', 'AY1', 'N', 'AH0', 'L']"
372,former,0.000191,5.28,ADJ,"['F', 'AO1', 'R', 'M', 'ER0']"
373,front,0.000191,5.28,NOUN,"['F', 'R', 'AH1', 'N', 'T']"
374,list,0.000191,5.28,NOUN,"['L', 'IH1', 'S', 'T']"
375,ready,0.000191,5.28,ADJ,"['R', 'EH1', 'D', 'IY0']"
376,sometimes,0.000191,5.28,ADV,"['S', 'AH0', 'M', 'T', 'AY1', 'M', 'Z']"
377,street,0.000191,5.28,NOUN,"['S', 'T', 'R', 'IY1', 'T']"
378,bring,0.000186,5.27,VERB,"['B', 'R', 'IH1', 'NG']"
379,college,0.000186,5.27,NOUN,"['K', 'AA1', 'L', 'IH0', 'JH']"
380,current,0.000186,5.27,ADJ,"['K', 'ER1', 'AH0', 'N', 'T']"
381,heard,0.000186,5.27,VERB,"['HH', 'ER1', 'D']"
382,london,0.000186,5.27,PROPN,"['L', 'AH1', 'N', 'D', 'AH0', 'N']"
383,meet,0.000186,5.27,VERB,"['M', 'IY1', 'T']"
384,program,0.000186,5.27,NOUN,"['P', 'R', 'OW1', 'G', 'R', 'AE2', 'M']"
385,type,0.000186,5.27,NOUN,"['T', 'AY1', 'P']"
386,baby,0.000182,5.26,NOUN,"['B', 'EY1', 'B', 'IY0']"
387,chance,0.000182,5.26,VERB,"['CH', 'AE1', 'N', 'S']"
388,father,0.000182,5.26,NOUN,"['F', 'AA1', 'DH', 'ER0']"
389,march,0.000182,5.26,NOUN,"['M', 'AA1', 'R', 'CH']"
390,song,0.000182,5.26,NOUN,"['S', 'AO1', 'NG']"
391,clear,0.000178,5.25,ADJ,"['K', 'L', 'IH1', 'R']"
392,gave,0.000178,5.25,VERB,"['G', 'EY1', 'V']"
393,gets,0.000178,5.25,VERB,"['G', 'EH1', 'T', 'S']"
394,month,0.000178,5.25,NOUN,"['M', 'AH1', 'N', 'TH']"
395,outside,0.000178,5.25,NOUN,"['AW1', 'T', 'S', 'AY1', 'D']"
396,self,0.000178,5.25,NOUN,"['S', 'EH1', 'L', 'F']"
397,students,0.000178,5.25,NOUN,"['S', 'T', 'UW1', 'D', 'AH0', 'N', 'T', 'S']"
398,words,0.000178,5.25,NOUN,"['W', 'ER1', 'D', 'Z']"
399,board,0.000174,5.24,NOUN,"['B', 'AO1', 'R', 'D']"
400,cost,0.000174,5.24,NOUN,"['K', 'AA1', 'S', 'T']"
401,cut,0.000174,5.24,VERB,"['K', 'AH1', 'T']"
402,field,0.000174,5.24,NOUN,"['F', 'IY1', 'L', 'D']"
403,held,0.000174,5.24,VERB,"['HH', 'EH1', 'L', 'D']"
404,moment,0.000174,5.24,NOUN,"['M', 'OW1', 'M', 'AH0', 'N', 'T']"
405,seems,0.000174,5.24,VERB,"['S', 'IY1', 'M', 'Z']"
406,thinking,0.000174,5.24,VERB,"['TH', 'IH1', 'NG', 'K', 'IH0', 'NG']"
407,town,0.000174,5.24,NOUN,"['T', 'AW1', 'N']"
408,wants,0.000174,5.24,VERB,"['W', 'AA1', 'N', 'T', 'S']"
409,de,0.00017,5.23,ADP,"['D', 'IY1']"
410,department,0.00017,5.23,NOUN,"['D', 'IH0', 'P', 'AA1', 'R', 'T', 'M', 'AH0', 'N', 'T']"
411,energy,0.00017,5.23,NOUN,"['EH1', 'N', 'ER0', 'JH', 'IY0']"
412,fight,0.00017,5.23,VERB,"['F', 'AY1', 'T']"
413,fine,0.00017,5.23,ADJ,"['F', 'AY1', 'N']"
414,force,0.00017,5.23,NOUN,"['F', 'AO1', 'R', 'S']"
415,hear,0.00017,5.23,VERB,"['HH', 'IY1', 'R']"
416,issue,0.00017,5.23,VERB,"['IH1', 'SH', 'UW0']"
417,played,0.00017,5.23,VERB,"['P', 'L', 'EY1', 'D']"
418,points,0.00017,5.23,NOUN,"['P', 'OY1', 'N', 'T', 'S']"
419,price,0.00017,5.23,NOUN,"['P', 'R', 'AY1', 'S']"
420,re,0.00017,5.23,VERB,"['R', 'EY1']"
421,results,0.00017,5.23,NOUN,"['R', 'IH0', 'Z', 'AH1', 'L', 'T', 'S']"
422,running,0.00017,5.23,VERB,"['R', 'AH1', 'N', 'IH0', 'NG']"
423,shows,0.00017,5.23,VERB,"['SH', 'OW1', 'Z']"
424,summer,0.00017,5.23,NOUN,"['S', 'AH1', 'M', 'ER0']"
425,term,0.00017,5.23,NOUN,"['T', 'ER1', 'M']"
426,wife,0.00017,5.23,NOUN,"['W', 'AY1', 'F']"
427,america,0.000166,5.22,PROPN,"['AH0', 'M', 'EH1', 'R', 'AH0', 'K', 'AH0']"
428,beautiful,0.000166,5.22,ADJ,"['B', 'Y', 'UW1', 'T', 'AH0', 'F', 'AH0', 'L']"
429,date,0.000166,5.22,NOUN,"['D', 'EY1', 'T']"
430,goes,0.000166,5.22,VERB,"['G', 'OW1', 'Z']"
431,killed,0.000166,5.22,VERB,"['K', 'IH1', 'L', 'D']"
432,land,0.000166,5.22,NOUN,"['L', 'AE1', 'N', 'D']"
433,miss,0.000166,5.22,VERB,"['M', 'IH1', 'S']"
434,project,0.000166,5.22,NOUN,"['P', 'R', 'AA1', 'JH', 'EH0', 'K', 'T']"
435,shot,0.000166,5.22,VERB,"['SH', 'AA1', 'T']"
436,site,0.000166,5.22,NOUN,"['S', 'AY1', 'T']"
437,strong,0.000166,5.22,ADJ,"['S', 'T', 'R', 'AO1', 'NG']"
438,account,0.000162,5.21,NOUN,"['AH0', 'K', 'AW1', 'N', 'T']"
439,co,0.000162,5.21,VERB,"['K', 'OW1']"
440,especially,0.000162,5.21,ADV,"['AH0', 'S', 'P', 'EH1', 'SH', 'L', 'IY0']"
441,eyes,0.000162,5.21,NOUN,"['AY1', 'Z']"
442,include,0.000162,5.21,VERB,"['IH0', 'N', 'K', 'L', 'UW1', 'D']"
443,june,0.000162,5.21,PROPN,"['JH', 'UW1', 'N']"
444,parents,0.000162,5.21,NOUN,"['P', 'EH1', 'R', 'AH0', 'N', 'T', 'S']"
445,period,0.000162,5.21,NOUN,"['P', 'IH1', 'R', 'IY0', 'AH0', 'D']"
446,record,0.000162,5.21,NOUN,"['R', 'EH1', 'K', 'ER0', 'D']"
447,similar,0.000162,5.21,ADJ,"['S', 'IH1', 'M', 'AH0', 'L', 'ER0']"
448,total,0.000162,5.21,VERB,"['T', 'OW1', 'T', 'AH0', 'L']"
449,above,0.000158,5.2,ADV,"['AH0', 'B', 'AH1', 'V']"
450,club,0.000158,5.2,NOUN,"['K', 'L', 'AH1', 'B']"
451,common,0.000158,5.2,ADJ,"['K', 'AA1', 'M', 'AH0', 'N']"
452,died,0.000158,5.2,VERB,"['D', 'AY1', 'D']"
453,film,0.000158,5.2,VERB,"['F', 'IH1', 'L', 'M']"
454,happened,0.000158,5.2,VERB,"['HH', 'AE1', 'P', 'AH0', 'N', 'D']"
455,knew,0.000158,5.2,VERB,"['N', 'UW1']"
456,lead,0.000158,5.2,VERB,"['L', 'EH1', 'D']"
457,likely,0.000158,5.2,ADV,"['L', 'AY1', 'K', 'L', 'IY0']"
458,personal,0.000158,5.2,ADJ,"['P', 'ER1', 'S', 'IH0', 'N', 'IH0', 'L']"
459,security,0.000158,5.2,NOUN,"['S', 'IH0', 'K', 'Y', 'UH1', 'R', 'AH0', 'T', 'IY0']"
460,april,0.000155,5.19,PROPN,"['EY1', 'P', 'R', 'AH0', 'L']"
461,center,0.000155,5.19,NOUN,"['S', 'EH1', 'N', 'T', 'ER0']"
462,county,0.000155,5.19,NOUN,"['K', 'AW1', 'N', 'T', 'IY0']"
463,dead,0.000155,5.19,ADJ,"['D', 'EH1', 'D']"
464,english,0.000155,5.19,PROPN,"['IH1', 'NG', 'G', 'L', 'IH0', 'SH']"
465,happen,0.000155,5.19,VERB,"['HH', 'AE1', 'P', 'AH0', 'N']"
466,industry,0.000155,5.19,NOUN,"['IH1', 'N', 'D', 'AH0', 'S', 'T', 'R', 'IY0']"
467,inside,0.000155,5.19,ADV,"['IH0', 'N', 'S', 'AY1', 'D']"
468,player,0.000155,5.19,NOUN,"['P', 'L', 'EY1', 'ER0']"
469,problems,0.000155,5.19,NOUN,"['P', 'R', 'AA1', 'B', 'L', 'AH0', 'M', 'Z']"
470,return,0.000155,5.19,VERB,"['R', 'IH0', 'T', 'ER1', 'N']"
471,rights,0.000155,5.19,NOUN,"['R', 'AY1', 'T', 'S']"
472,sense,0.000155,5.19,NOUN,"['S', 'EH1', 'N', 'S']"
473,star,0.000155,5.19,NOUN,"['S', 'T', 'AA1', 'R']"
474,test,0.000155,5.19,VERB,"['T', 'EH1', 'S', 'T']"
475,view,0.000155,5.19,VERB,"['V', 'Y', 'UW1']"
476,break,0.000151,5.18,VERB,"['B', 'R', 'EY1', 'K']"
477,british,0.000151,5.18,PROPN,"['B', 'R', 'IH1', 'T', 'IH0', 'SH']"
478,companies,0.000151,5.18,NOUN,"['K', 'AH1', 'M', 'P', 'AH0', 'N', 'IY0', 'Z']"
479,event,0.000151,5.18,NOUN,"['IH0', 'V', 'EH1', 'N', 'T']"
480,higher,0.000151,5.18,ADJ,"['HH', 'AY1', 'ER0']"
481,hour,0.000151,5.18,NOUN,"['AW1', 'ER0']"
482,member,0.000151,5.18,NOUN,"['M', 'EH1', 'M', 'B', 'ER0']"
483,middle,0.000151,5.18,ADJ,"['M', 'IH1', 'D', 'AH0', 'L']"
484,needed,0.000151,5.18,VERB,"['N', 'IY1', 'D', 'AH0', 'D']"
485,present,0.000151,5.18,VERB,"['P', 'R', 'EH1', 'Z', 'AH0', 'N', 'T']"
486,result,0.000151,5.18,VERB,"['R', 'IH0', 'Z', 'AH1', 'L', 'T']"
487,takes,0.000151,5.18,VERB,"['T', 'EY1', 'K', 'S']"
488,training,0.000151,5.18,NOUN,"['T', 'R', 'EY1', 'N', 'IH0', 'NG']"
489,wish,0.000151,5.18,VERB,"['W', 'IH1', 'SH']"
490,answer,0.000148,5.17,VERB,"['AE1', 'N', 'S', 'ER0']"
491,boy,0.000148,5.17,INTJ,"['B', 'OY1']"
492,finally,0.000148,5.17,ADV,"['F', 'AY1', 'N', 'AH0', 'L', 'IY0']"
493,girls,0.000148,5.17,NOUN,"['G', 'ER1', 'L', 'Z']"
494,gold,0.000148,5.17,NOUN,"['G', 'OW1', 'L', 'D']"
495,guess,0.000148,5.17,VERB,"['G', 'EH1', 'S']"
496,interest,0.000148,5.17,NOUN,"['IH1', 'N', 'T', 'R', 'AH0', 'S', 'T']"
497,king,0.000148,5.17,NOUN,"['K', 'IH1', 'NG']"
498,learn,0.000148,5.17,VERB,"['L', 'ER1', 'N']"
499,policy,0.000148,5.17,NOUN,"['P', 'AA1', 'L', 'AH0', 'S', 'IY0']"
500,society,0.000148,5.17,NOUN,"['S', 'AH0', 'S', 'AY1', 'AH0', 'T', 'IY0']"
501,al,0.000145,5.16,PROPN,"['AE1', 'L']"
502,alone,0.000145,5.16,ADV,"['AH0', 'L', 'OW1', 'N']"
503,bank,0.000145,5.16,NOUN,"['B', 'AE1', 'NG', 'K']"
504,brought,0.000145,5.16,VERB,"['B', 'R', 'AO1', 'T']"
505,certain,0.000145,5.16,ADJ,"['S', 'ER1', 'T', 'AH0', 'N']"
506,church,0.000145,5.16,NOUN,"['CH', 'ER1', 'CH']"
507,east,0.000145,5.16,PROPN,"['IY1', 'S', 'T']"
508,hands,0.000145,5.16,NOUN,"['HH', 'AE1', 'N', 'D', 'Z']"
509,hot,0.000145,5.16,ADJ,"['HH', 'AA1', 'T']"
510,longer,0.000145,5.16,ADJ,"['L', 'AO1', 'NG', 'G', 'ER0']"
511,medical,0.000145,5.16,ADJ,"['M', 'EH1', 'D', 'AH0', 'K', 'AH0', 'L']"
512,park,0.000145,5.16,NOUN,"['P', 'AA1', 'R', 'K']"
513,performance,0.000145,5.16,NOUN,"['P', 'ER0', 'F', 'AO1', 'R', 'M', 'AH0', 'N', 'S']"
514,press,0.000145,5.16,NOUN,"['P', 'R', 'EH1', 'S']"
515,role,0.000145,5.16,NOUN,"['R', 'OW1', 'L']"
516,sent,0.000145,5.16,VERB,"['S', 'EH1', 'N', 'T']"
517,themselves,0.000145,5.16,PRON,"['DH', 'EH0', 'M', 'S', 'EH1', 'L', 'V', 'Z']"
518,tried,0.000145,5.16,VERB,"['T', 'R', 'AY1', 'D']"
519,worked,0.000145,5.16,VERB,"['W', 'ER1', 'K', 'T']"
520,worth,0.000145,5.16,ADJ,"['W', 'ER1', 'TH']"
521,areas,0.000141,5.15,NOUN,"['EH1', 'R', 'IY0', 'AH0', 'Z']"
522,became,0.000141,5.15,VERB,"['B', 'IH0', 'K', 'EY1', 'M']"
523,bill,0.000141,5.15,NOUN,"['B', 'IH1', 'L']"
524,books,0.000141,5.15,NOUN,"['B', 'UH1', 'K', 'S']"
525,cool,0.000141,5.15,ADJ,"['K', 'UW1', 'L']"
526,director,0.000141,5.15,NOUN,"['D', 'ER0', 'EH1', 'K', 'T', 'ER0']"
527,giving,0.000141,5.15,VERB,"['G', 'IH1', 'V', 'IH0', 'NG']"
528,ground,0.000141,5.15,VERB,"['G', 'R', 'AW1', 'N', 'D']"
529,meeting,0.000141,5.15,VERB,"['M', 'IY1', 'T', 'IH0', 'NG']"
530,provide,0.000141,5.15,VERB,"['P', 'R', 'AH0', 'V', 'AY1', 'D']"
531,questions,0.000141,5.15,NOUN,"['K', 'W', 'EH1', 'S', 'CH', 'AH0', 'N', 'Z']"
532,september,0.000141,5.15,PROPN,"['S', 'EH0', 'P', 'T', 'EH1', 'M', 'B', 'ER0']"
533,source,0.000141,5.15,NOUN,"['S', 'AO1', 'R', 'S']"
534,usually,0.000141,5.15,ADV,"['Y', 'UW1', 'ZH', 'AH0', 'W', 'AH0', 'L', 'IY0']"
535,value,0.000141,5.15,NOUN,"['V', 'AE1', 'L', 'Y', 'UW0']"
536,evidence,0.000138,5.14,NOUN,"['EH1', 'V', 'AH0', 'D', 'AH0', 'N', 'S']"
537,follow,0.000138,5.14,VERB,"['F', 'AA1', 'L', 'OW0']"
538,lives,0.000138,5.14,VERB,"['L', 'IH1', 'V', 'Z']"
539,official,0.000138,5.14,NOUN,"['AH0', 'F', 'IH1', 'SH', 'AH0', 'L']"
540,ok,0.000138,5.14,INTJ,"['OW1', 'K', 'EY1']"
541,production,0.000138,5.14,NOUN,"['P', 'R', 'AH0', 'D', 'AH1', 'K', 'SH', 'AH0', 'N']"
542,rate,0.000138,5.14,NOUN,"['R', 'EY1', 'T']"
543,reading,0.000138,5.14,VERB,"['R', 'EH1', 'D', 'IH0', 'NG']"
544,round,0.000138,5.14,VERB,"['R', 'AW1', 'N', 'D']"
545,save,0.000138,5.14,VERB,"['S', 'EY1', 'V']"
546,stand,0.000138,5.14,VERB,"['S', 'T', 'AE1', 'N', 'D']"
547,stuff,0.000138,5.14,NOUN,"['S', 'T', 'AH1', 'F']"
548,amount,0.000135,5.13,NOUN,"['AH0', 'M', 'AW1', 'N', 'T']"
549,blue,0.000135,5.13,ADJ,"['B', 'L', 'UW1']"
550,drive,0.000135,5.13,VERB,"['D', 'R', 'AY1', 'V']"
551,eat,0.000135,5.13,VERB,"['IY1', 'T']"
552,fast,0.000135,5.13,ADV,"['F', 'AE1', 'S', 'T']"
553,federal,0.000135,5.13,PROPN,"['F', 'EH1', 'D', 'ER0', 'AH0', 'L']"
554,felt,0.000135,5.13,VERB,"['F', 'EH1', 'L', 'T']"
555,league,0.000135,5.13,NOUN,"['L', 'IY1', 'G']"
556,management,0.000135,5.13,NOUN,"['M', 'AE1', 'N', 'AH0', 'JH', 'M', 'AH0', 'N', 'T']"
557,match,0.000135,5.13,VERB,"['M', 'AE1', 'CH']"
558,model,0.000135,5.13,NOUN,"['M', 'AA1', 'D', 'AH0', 'L']"
559,picture,0.000135,5.13,NOUN,"['P', 'IH1', 'K', 'CH', 'ER0']"
560,size,0.000135,5.13,NOUN,"['S', 'AY1', 'Z']"
561,step,0.000135,5.13,NOUN,"['S', 'T', 'EH1', 'P']"
562,trust,0.000135,5.13,VERB,"['T', 'R', 'AH1', 'S', 'T']"
563,central,0.000132,5.12,ADJ,"['S', 'EH1', 'N', 'T', 'R', 'AH0', 'L']"
564,england,0.000132,5.12,PROPN,"['IH1', 'NG', 'G', 'L', 'AH0', 'N', 'D']"
565,forward,0.000132,5.12,ADV,"['F', 'AO1', 'R', 'W', 'ER0', 'D']"
566,hey,0.000132,5.12,INTJ,"['HH', 'EY1']"
567,key,0.000132,5.12,ADJ,"['K', 'IY1']"
568,mom,0.000132,5.12,NOUN,"['M', 'AA1', 'M']"
569,o,0.000132,5.12,X,['OW1']
570,page,0.000132,5.12,NOUN,"['P', 'EY1', 'JH']"
571,paid,0.000132,5.12,VERB,"['P', 'EY1', 'D']"
572,review,0.000132,5.12,VERB,"['R', 'IY2', 'V', 'Y', 'UW1']"
573,science,0.000132,5.12,NOUN,"['S', 'AY1', 'AH0', 'N', 'S']"
574,trade,0.000132,5.12,NOUN,"['T', 'R', 'EY1', 'D']"
575,uk,0.000132,5.12,PROPN,"['AH1', 'K']"
576,upon,0.000132,5.12,SCONJ,"['AH0', 'P', 'AA1', 'N']"
577,various,0.000132,5.12,ADJ,"['V', 'EH1', 'R', 'IY0', 'AH0', 'S']"
578,attention,0.000129,5.11,NOUN,"['AH0', 'T', 'EH1', 'N', 'SH', 'AH0', 'N']"
579,cannot,0.000129,5.11,AUX,"['K', 'AE1', 'N', 'AA0', 'T']"
580,character,0.000129,5.11,NOUN,"['K', 'EH1', 'R', 'IH0', 'K', 'T', 'ER0']"
581,cup,0.000129,5.11,NOUN,"['K', 'AH1', 'P']"
582,football,0.000129,5.11,NOUN,"['F', 'UH1', 'T', 'B', 'AO2', 'L']"
583,led,0.000129,5.11,VERB,"['L', 'EH1', 'D']"
584,lower,0.000129,5.11,ADJ,"['L', 'OW1', 'ER0']"
585,natural,0.000129,5.11,ADJ,"['N', 'AE1', 'CH', 'ER0', 'AH0', 'L']"
586,october,0.000129,5.11,PROPN,"['AA0', 'K', 'T', 'OW1', 'B', 'ER0']"
587,property,0.000129,5.11,NOUN,"['P', 'R', 'AA1', 'P', 'ER0', 'T', 'IY0']"
588,quality,0.000129,5.11,NOUN,"['K', 'W', 'AA1', 'L', 'AH0', 'T', 'IY0']"
589,send,0.000129,5.11,VERB,"['S', 'EH1', 'N', 'D']"
590,style,0.000129,5.11,NOUN,"['S', 'T', 'AY1', 'L']"
591,u,0.000129,5.11,NOUN,"['Y', 'UW1']"
592,vote,0.000129,5.11,VERB,"['V', 'OW1', 'T']"
593,amazing,0.000126,5.1,ADJ,"['AH0', 'M', 'EY1', 'Z', 'IH0', 'NG']"
594,august,0.000126,5.1,PROPN,"['AA1', 'G', 'AH0', 'S', 'T']"
595,blood,0.000126,5.1,NOUN,"['B', 'L', 'AH1', 'D']"
596,china,0.000126,5.1,PROPN,"['CH', 'AY1', 'N', 'AH0']"
597,complete,0.000126,5.1,VERB,"['K', 'AH0', 'M', 'P', 'L', 'IY1', 'T']"
598,dog,0.000126,5.1,NOUN,"['D', 'AO1', 'G']"
599,economic,0.000126,5.1,ADJ,"['EH2', 'K', 'AH0', 'N', 'AA1', 'M', 'IH0', 'K']"
600,hell,0.000126,5.1,NOUN,"['HH', 'EH1', 'L']"
601,involved,0.000126,5.1,VERB,"['IH0', 'N', 'V', 'AA1', 'L', 'V', 'D']"
602,language,0.000126,5.1,NOUN,"['L', 'AE1', 'NG', 'G', 'W', 'AH0', 'JH']"
603,lord,0.000126,5.1,PROPN,"['L', 'AO1', 'R', 'D']"
604,november,0.000126,5.1,PROPN,"['N', 'OW0', 'V', 'EH1', 'M', 'B', 'ER0']"
605,oil,0.000126,5.1,NOUN,"['OY1', 'L']"
606,related,0.000126,5.1,VERB,"['R', 'IH0', 'L', 'EY1', 'T', 'IH0', 'D']"
607,serious,0.000126,5.1,ADJ,"['S', 'IH1', 'R', 'IY0', 'AH0', 'S']"
608,terms,0.000126,5.1,NOUN,"['T', 'ER1', 'M', 'Z']"
609,title,0.000126,5.1,NOUN,"['T', 'AY1', 'T', 'AH0', 'L']"
610,add,0.000123,5.09,VERB,"['AE1', 'D']"
611,article,0.000123,5.09,NOUN,"['AA1', 'R', 'T', 'AH0', 'K', 'AH0', 'L']"
612,attack,0.000123,5.09,VERB,"['AH0', 'T', 'AE1', 'K']"
613,born,0.000123,5.09,VERB,"['B', 'AO1', 'R', 'N']"
614,damn,0.000123,5.09,INTJ,"['D', 'AE1', 'M']"
615,decided,0.000123,5.09,VERB,"['D', 'IH0', 'S', 'AY1', 'D', 'IH0', 'D']"
616,decision,0.000123,5.09,NOUN,"['D', 'IH0', 'S', 'IH1', 'ZH', 'AH0', 'N']"
617,enjoy,0.000123,5.09,VERB,"['EH0', 'N', 'JH', 'OY1']"
618,january,0.000123,5.09,PROPN,"['JH', 'AE1', 'N', 'Y', 'UW0', 'EH2', 'R', 'IY0']"
619,kill,0.000123,5.09,VERB,"['K', 'IH1', 'L']"
620,met,0.000123,5.09,VERB,"['M', 'EH1', 'T']"
621,perhaps,0.000123,5.09,ADV,"['P', 'ER0', 'HH', 'AE1', 'P', 'S']"
622,release,0.000123,5.09,VERB,"['R', 'IY0', 'L', 'IY1', 'S']"
623,situation,0.000123,5.09,NOUN,"['S', 'IH2', 'CH', 'UW0', 'EY1', 'SH', 'AH0', 'N']"
624,technology,0.000123,5.09,NOUN,"['T', 'EH0', 'K', 'N', 'AA1', 'L', 'AH0', 'JH', 'IY0']"
625,turned,0.000123,5.09,VERB,"['T', 'ER1', 'N', 'D']"
626,website,0.000123,5.09,NOUN,"['W', 'EH1', 'B', 'S', 'AY2', 'T']"
627,written,0.000123,5.09,VERB,"['R', 'IH1', 'T', 'AH0', 'N']"
628,choice,0.00012,5.08,NOUN,"['CH', 'OY1', 'S']"
629,code,0.00012,5.08,PROPN,"['K', 'OW1', 'D']"
630,considered,0.00012,5.08,VERB,"['K', 'AH0', 'N', 'S', 'IH1', 'D', 'ER0', 'D']"
631,continue,0.00012,5.08,VERB,"['K', 'AH0', 'N', 'T', 'IH1', 'N', 'Y', 'UW0']"
632,council,0.00012,5.08,NOUN,"['K', 'AW1', 'N', 'S', 'AH0', 'L']"
633,cover,0.00012,5.08,VERB,"['K', 'AH1', 'V', 'ER0']"
634,currently,0.00012,5.08,ADV,"['K', 'ER1', 'AH0', 'N', 'T', 'L', 'IY0']"
635,door,0.00012,5.08,NOUN,"['D', 'AO1', 'R']"
636,election,0.00012,5.08,NOUN,"['IH0', 'L', 'EH1', 'K', 'SH', 'AH0', 'N']"
637,european,0.00012,5.08,ADJ,"['Y', 'UH2', 'R', 'AH0', 'P', 'IY1', 'AH0', 'N']"
638,events,0.00012,5.08,NOUN,"['IH0', 'V', 'EH1', 'N', 'T', 'S']"
639,financial,0.00012,5.08,ADJ,"['F', 'AH0', 'N', 'AE1', 'N', 'SH', 'AH0', 'L']"
640,foreign,0.00012,5.08,ADJ,"['F', 'AO1', 'R', 'AH0', 'N']"
641,hair,0.00012,5.08,NOUN,"['HH', 'EH1', 'R']"
642,increase,0.00012,5.08,VERB,"['IH1', 'N', 'K', 'R', 'IY2', 'S']"
643,lose,0.00012,5.08,VERB,"['L', 'UW1', 'Z']"
644,michael,0.00012,5.08,PROPN,"['M', 'AY1', 'K', 'AH0', 'L']"
645,pick,0.00012,5.08,VERB,"['P', 'IH1', 'K']"
646,race,0.00012,5.08,NOUN,"['R', 'EY1', 'S']"
647,seem,0.00012,5.08,VERB,"['S', 'IY1', 'M']"
648,seven,0.00012,5.08,NUM,"['S', 'EH1', 'V', 'AH0', 'N']"
649,simple,0.00012,5.08,ADJ,"['S', 'IH1', 'M', 'P', 'AH0', 'L']"
650,simply,0.00012,5.08,ADV,"['S', 'IH1', 'M', 'P', 'L', 'IY0']"
651,staff,0.00012,5.08,NOUN,"['S', 'T', 'AE1', 'F']"
652,super,0.00012,5.08,PROPN,"['S', 'UW1', 'P', 'ER0']"
653,union,0.00012,5.08,NOUN,"['Y', 'UW1', 'N', 'Y', 'AH0', 'N']"
654,walk,0.00012,5.08,VERB,"['W', 'AO1', 'K']"
655,washington,0.00012,5.08,PROPN,"['W', 'AA1', 'SH', 'IH0', 'NG', 'T', 'AH0', 'N']"
656,bed,0.000117,5.07,NOUN,"['B', 'EH1', 'D']"
657,began,0.000117,5.07,VERB,"['B', 'IH0', 'G', 'AE1', 'N']"
658,built,0.000117,5.07,VERB,"['B', 'IH1', 'L', 'T']"
659,career,0.000117,5.07,NOUN,"['K', 'ER0', 'IH1', 'R']"
660,changed,0.000117,5.07,VERB,"['CH', 'EY1', 'N', 'JH', 'D']"
661,crazy,0.000117,5.07,ADJ,"['K', 'R', 'EY1', 'Z', 'IY0']"
662,daily,0.000117,5.07,ADV,"['D', 'EY1', 'L', 'IY0']"
663,december,0.000117,5.07,PROPN,"['D', 'IH0', 'S', 'EH1', 'M', 'B', 'ER0']"
664,die,0.000117,5.07,VERB,"['D', 'AY1']"
665,difficult,0.000117,5.07,ADJ,"['D', 'IH1', 'F', 'AH0', 'K', 'AH0', 'L', 'T']"
666,figure,0.000117,5.07,NOUN,"['F', 'IH1', 'G', 'Y', 'ER0']"
667,hospital,0.000117,5.07,NOUN,"['HH', 'AA1', 'S', 'P', 'IH2', 'T', 'AH0', 'L']"
668,knows,0.000117,5.07,VERB,"['N', 'OW1', 'Z']"
669,loss,0.000117,5.07,NOUN,"['L', 'AO1', 'S']"
670,ones,0.000117,5.07,NOUN,"['W', 'AH1', 'N', 'Z']"
671,paper,0.000117,5.07,NOUN,"['P', 'EY1', 'P', 'ER0']"
672,parts,0.000117,5.07,NOUN,"['P', 'AA1', 'R', 'T', 'S']"
673,published,0.000117,5.07,VERB,"['P', 'AH1', 'B', 'L', 'IH0', 'SH', 'T']"
674,safe,0.000117,5.07,ADJ,"['S', 'EY1', 'F']"
675,voice,0.000117,5.07,NOUN,"['V', 'OY1', 'S']"
676,whose,0.000117,5.07,DET,"['HH', 'UW1', 'Z']"
677,army,0.000115,5.06,NOUN,"['AA1', 'R', 'M', 'IY0']"
678,australia,0.000115,5.06,PROPN,"['AO0', 'S', 'T', 'R', 'EY1', 'L', 'Y', 'AH0']"
679,forget,0.000115,5.06,VERB,"['F', 'ER0', 'G', 'EH1', 'T']"
680,goal,0.000115,5.06,NOUN,"['G', 'OW1', 'L']"
681,huge,0.000115,5.06,ADJ,"['HH', 'Y', 'UW1', 'JH']"
682,internet,0.000115,5.06,NOUN,"['IH1', 'N', 'T', 'ER0', 'N', 'EH2', 'T']"
683,listen,0.000115,5.06,VERB,"['L', 'IH1', 'S', 'AH0', 'N']"
684,practice,0.000115,5.06,VERB,"['P', 'R', 'AE1', 'K', 'T', 'AH0', 'S']"
685,rules,0.000115,5.06,NOUN,"['R', 'UW1', 'L', 'Z']"
686,sea,0.000115,5.06,NOUN,"['S', 'IY1']"
687,success,0.000115,5.06,NOUN,"['S', 'AH0', 'K', 'S', 'EH1', 'S']"
