,Phonemes,No Stress,Type,Real,Length
329,"['AH0', 'EH0', 'IH0']","['AH', 'EH', 'IH']",VVV,False,3
330,"['AH0', 'EH0', 'EH0']","['AH', 'EH', 'EH']",VVV,False,3
331,"['AH0', 'EH0', 'UH0']","['AH', 'EH', 'UH']",VVV,False,3
332,"['AH0', 'EH0', 'IY0']","['AH', 'EH', 'IY']",VVV,False,3
333,"['AH0', 'EH0', 'EY0']","['AH', 'EH', 'EY']",VVV,False,3
334,"['AH0', 'EH0', 'OW0']","['AH', 'EH', 'OW']",VVV,False,3
335,"['AH0', 'EH0', 'AE0']","['AH', 'EH', 'AE']",VVV,False,3
336,"['AH0', 'EH0', 'AW0']","['AH', 'EH', 'AW']",VVV,False,3
337,"['AH0', 'EH0', 'P']","['AH', 'EH', 'P']",VVC,False,3
338,"['AH0', 'EH0', 'T']","['AH', 'EH', 'T']",VVC,False,3
339,"['AH0', 'EH0', 'K']","['AH', 'EH', 'K']",VVC,False,3
340,"['AH0', 'EH0', 'B']","['AH', 'EH', 'B']",VVC,False,3
341,"['AH0', 'EH0', 'D']","['AH', 'EH', 'D']",VVC,False,3
342,"['AH0', 'EH0', 'G']","['AH', 'EH', 'G']",VVC,False,3
343,"['AH0', 'EH0', 'F']","['AH', 'EH', 'F']",VVC,False,3
344,"['AH0', 'EH0', 'TH']","['AH', 'EH', 'TH']",VVC,False,3
345,"['AH0', 'EH0', 'S']","['AH', 'EH', 'S']",VVC,False,3
346,"['AH0', 'EH0', 'SH']","['AH', 'EH', 'SH']",VVC,False,3
347,"['AH0', 'EH0', 'Z']","['AH', 'EH', 'Z']",VVC,False,3
348,"['AH0', 'EH0', 'ZH']","['AH', 'EH', 'ZH']",VVC,False,3
349,"['AH0', 'EH0', 'V']","['AH', 'EH', 'V']",VVC,False,3
350,"['AH0', 'EH0', 'DH']","['AH', 'EH', 'DH']",VVC,False,3
351,"['AH0', 'EH0', 'HH']","['AH', 'EH', 'HH']",VVC,False,3
352,"['AH0', 'EH0', 'CH']","['AH', 'EH', 'CH']",VVC,False,3
353,"['AH0', 'EH0', 'JH']","['AH', 'EH', 'JH']",VVC,False,3
354,"['AH0', 'EH0', 'M']","['AH', 'EH', 'M']",VVC,False,3
355,"['AH0', 'EH0', 'N']","['AH', 'EH', 'N']",VVC,False,3
356,"['AH0', 'EH0', 'NG']","['AH', 'EH', 'NG']",VVC,False,3
357,"['AH0', 'EH0', 'L']","['AH', 'EH', 'L']",VVC,False,3
358,"['AH0', 'EH0', 'R']","['AH', 'EH', 'R']",VVC,False,3
359,"['AH0', 'EH0', 'W']","['AH', 'EH', 'W']",VVC,False,3
360,"['AH0', 'EH0', 'Y']","['AH', 'EH', 'Y']",VVC,False,3
361,"['AH0', 'UH0']","['AH', 'UH']",VV,False,2
362,"['AH0', 'UH0', 'AH0']","['AH', 'UH', 'AH']",VVV,False,3
363,"['AH0', 'UH0', 'OY0']","['AH', 'UH', 'OY']",VVV,False,3
364,"['AH0', 'UH0', 'AA0']","['AH', 'UH', 'AA']",VVV,False,3
365,"['AH0', 'UH0', 'AY0']","['AH', 'UH', 'AY']",VVV,False,3
366,"['AH0', 'UH0', 'ER0']","['AH', 'UH', 'ER']",VVV,False,3
367,"['AH0', 'UH0', 'AO0']","['AH', 'UH', 'AO']",VVV,False,3
368,"['AH0', 'UH0', 'UW0']","['AH', 'UH', 'UW']",VVV,False,3
369,"['AH0', 'UH0', 'IH0']","['AH', 'UH', 'IH']",VVV,False,3
370,"['AH0', 'UH0', 'EH0']","['AH', 'UH', 'EH']",VVV,False,3
371,"['AH0', 'UH0', 'UH0']","['AH', 'UH', 'UH']",VVV,False,3
372,"['AH0', 'UH0', 'IY0']","['AH', 'UH', 'IY']",VVV,False,3
373,"['AH0', 'UH0', 'EY0']","['AH', 'UH', 'EY']",VVV,False,3
374,"['AH0', 'UH0', 'OW0']","['AH', 'UH', 'OW']",VVV,False,3
375,"['AH0', 'UH0', 'AE0']","['AH', 'UH', 'AE']",VVV,False,3
376,"['AH0', 'UH0', 'AW0']","['AH', 'UH', 'AW']",VVV,False,3
377,"['AH0', 'UH0', 'P']","['AH', 'UH', 'P']",VVC,False,3
378,"['AH0', 'UH0', 'T']","['AH', 'UH', 'T']",VVC,False,3
379,"['AH0', 'UH0', 'K']","['AH', 'UH', 'K']",VVC,False,3
380,"['AH0', 'UH0', 'B']","['AH', 'UH', 'B']",VVC,False,3
381,"['AH0', 'UH0', 'D']","['AH', 'UH', 'D']",VVC,False,3
382,"['AH0', 'UH0', 'G']","['AH', 'UH', 'G']",VVC,False,3
383,"['AH0', 'UH0', 'F']","['AH', 'UH', 'F']",VVC,False,3
384,"['AH0', 'UH0', 'TH']","['AH', 'UH', 'TH']",VVC,False,3
385,"['AH0', 'UH0', 'S']","['AH', 'UH', 'S']",VVC,False,3
386,"['AH0', 'UH0', 'SH']","['AH', 'UH', 'SH']",VVC,False,3
387,"['AH0', 'UH0', 'Z']","['AH', 'UH', 'Z']",VVC,False,3
388,"['AH0', 'UH0', 'ZH']","['AH', 'UH', 'ZH']",VVC,False,3
389,"['AH0', 'UH0', 'V']","['AH', 'UH', 'V']",VVC,False,3
390,"['AH0', 'UH0', 'DH']","['AH', 'UH', 'DH']",VVC,False,3
391,"['AH0', 'UH0', 'HH']","['AH', 'UH', 'HH']",VVC,False,3
392,"['AH0', 'UH0', 'CH']","['AH', 'UH', 'CH']",VVC,False,3
393,"['AH0', 'UH0', 'JH']","['AH', 'UH', 'JH']",VVC,False,3
394,"['AH0', 'UH0', 'M']","['AH', 'UH', 'M']",VVC,False,3
395,"['AH0', 'UH0', 'N']","['AH', 'UH', 'N']",VVC,False,3
396,"['AH0', 'UH0', 'NG']","['AH', 'UH', 'NG']",VVC,False,3
397,"['AH0', 'UH0', 'L']","['AH', 'UH', 'L']",VVC,False,3
398,"['AH0', 'UH0', 'R']","['AH', 'UH', 'R']",VVC,False,3
399,"['AH0', 'UH0', 'W']","['AH', 'UH', 'W']",VVC,False,3
400,"['AH0', 'UH0', 'Y']","['AH', 'UH', 'Y']",VVC,False,3
401,"['AH0', 'IY0']","['AH', 'IY']",VV,False,2
402,"['AH0', 'IY0', 'AH0']","['AH', 'IY', 'AH']",VVV,False,3
403,"['AH0', 'IY0', 'OY0']","['AH', 'IY', 'OY']",VVV,False,3
404,"['AH0', 'IY0', 'AA0']","['AH', 'IY', 'AA']",VVV,False,3
405,"['AH0', 'IY0', 'AY0']","['AH', 'IY', 'AY']",VVV,False,3
406,"['AH0', 'IY0', 'ER0']","['AH', 'IY', 'ER']",VVV,False,3
407,"['AH0', 'IY0', 'AO0']","['AH', 'IY', 'AO']",VVV,False,3
408,"['AH0', 'IY0', 'UW0']","['AH', 'IY', 'UW']",VVV,False,3
409,"['AH0', 'IY0', 'IH0']","['AH', 'IY', 'IH']",VVV,False,3
410,"['AH0', 'IY0', 'EH0']","['AH', 'IY', 'EH']",VVV,False,3
411,"['AH0', 'IY0', 'UH0']","['AH', 'IY', 'UH']",VVV,False,3
412,"['AH0', 'IY0', 'IY0']","['AH', 'IY', 'IY']",VVV,False,3
413,"['AH0', 'IY0', 'EY0']","['AH', 'IY', 'EY']",VVV,False,3
414,"['AH0', 'IY0', 'OW0']","['AH', 'IY', 'OW']",VVV,False,3
415,"['AH0', 'IY0', 'AE0']","['AH', 'IY', 'AE']",VVV,False,3
416,"['AH0', 'IY0', 'AW0']","['AH', 'IY', 'AW']",VVV,False,3
417,"['AH0', 'IY0', 'P']","['AH', 'IY', 'P']",VVC,False,3
418,"['AH0', 'IY0', 'T']","['AH', 'IY', 'T']",VVC,False,3
419,"['AH0', 'IY0', 'K']","['AH', 'IY', 'K']",VVC,False,3
420,"['AH0', 'IY0', 'B']","['AH', 'IY', 'B']",VVC,False,3
421,"['AH0', 'IY0', 'D']","['AH', 'IY', 'D']",VVC,False,3
422,"['AH0', 'IY0', 'G']","['AH', 'IY', 'G']",VVC,False,3
423,"['AH0', 'IY0', 'F']","['AH', 'IY', 'F']",VVC,False,3
424,"['AH0', 'IY0', 'TH']","['AH', 'IY', 'TH']",VVC,False,3
425,"['AH0', 'IY0', 'S']","['AH', 'IY', 'S']",VVC,False,3
426,"['AH0', 'IY0', 'SH']","['AH', 'IY', 'SH']",VVC,False,3
427,"['AH0', 'IY0', 'Z']","['AH', 'IY', 'Z']",VVC,False,3
428,"['AH0', 'IY0', 'ZH']","['AH', 'IY', 'ZH']",VVC,False,3
429,"['AH0', 'IY0', 'V']","['AH', 'IY', 'V']",VVC,False,3
430,"['AH0', 'IY0', 'DH']","['AH', 'IY', 'DH']",VVC,False,3
431,"['AH0', 'IY0', 'HH']","['AH', 'IY', 'HH']",VVC,False,3
432,"['AH0', 'IY0', 'CH']","['AH', 'IY', 'CH']",VVC,False,3
433,"['AH0', 'IY0', 'JH']","['AH', 'IY', 'JH']",VVC,False,3
434,"['AH0', 'IY0', 'M']","['AH', 'IY', 'M']",VVC,False,3
435,"['AH0', 'IY0', 'N']","['AH', 'IY', 'N']",VVC,False,3
436,"['AH0', 'IY0', 'NG']","['AH', 'IY', 'NG']",VVC,False,3
437,"['AH0', 'IY0', 'L']","['AH', 'IY', 'L']",VVC,False,3
438,"['AH0', 'IY0', 'R']","['AH', 'IY', 'R']",VVC,False,3
439,"['AH0', 'IY0', 'W']","['AH', 'IY', 'W']",VVC,False,3
440,"['AH0', 'IY0', 'Y']","['AH', 'IY', 'Y']",VVC,False,3
441,"['AH0', 'EY0']","['AH', 'EY']",VV,False,2
442,"['AH0', 'EY0', 'AH0']","['AH', 'EY', 'AH']",VVV,False,3
443,"['AH0', 'EY0', 'OY0']","['AH', 'EY', 'OY']",VVV,False,3
444,"['AH0', 'EY0', 'AA0']","['AH', 'EY', 'AA']",VVV,False,3
445,"['AH0', 'EY0', 'AY0']","['AH', 'EY', 'AY']",VVV,False,3
446,"['AH0', 'EY0', 'ER0']","['AH', 'EY', 'ER']",VVV,False,3
447,"['AH0', 'EY0', 'AO0']","['AH', 'EY', 'AO']",VVV,False,3
448,"['AH0', 'EY0', 'UW0']","['AH', 'EY', 'UW']",VVV,False,3
449,"['AH0', 'EY0', 'IH0']","['AH', 'EY', 'IH']",VVV,False,3
450,"['AH0', 'EY0', 'EH0']","['AH', 'EY', 'EH']",VVV,False,3
451,"['AH0', 'EY0', 'UH0']","['AH', 'EY', 'UH']",VVV,False,3
452,"['AH0', 'EY0', 'IY0']","['AH', 'EY', 'IY']",VVV,False,3
453,"['AH0', 'EY0', 'EY0']","['AH', 'EY', 'EY']",VVV,False,3
454,"['AH0', 'EY0', 'OW0']","['AH', 'EY', 'OW']",VVV,False,3
455,"['AH0', 'EY0', 'AE0']","['AH', 'EY', 'AE']",VVV,False,3
456,"['AH0', 'EY0', 'AW0']","['AH', 'EY', 'AW']",VVV,False,3
457,"['AH0', 'EY0', 'P']","['AH', 'EY', 'P']",VVC,False,3
458,"['AH0', 'EY0', 'T']","['AH', 'EY', 'T']",VVC,False,3
459,"['AH0', 'EY0', 'K']","['AH', 'EY', 'K']",VVC,False,3
460,"['AH0', 'EY0', 'B']","['AH', 'EY', 'B']",VVC,False,3
461,"['AH0', 'EY0', 'D']","['AH', 'EY', 'D']",VVC,False,3
462,"['AH0', 'EY0', 'G']","['AH', 'EY', 'G']",VVC,False,3
463,"['AH0', 'EY0', 'F']","['AH', 'EY', 'F']",VVC,False,3
464,"['AH0', 'EY0', 'TH']","['AH', 'EY', 'TH']",VVC,False,3
465,"['AH0', 'EY0', 'S']","['AH', 'EY', 'S']",VVC,False,3
466,"['AH0', 'EY0', 'SH']","['AH', 'EY', 'SH']",VVC,False,3
467,"['AH0', 'EY0', 'Z']","['AH', 'EY', 'Z']",VVC,False,3
468,"['AH0', 'EY0', 'ZH']","['AH', 'EY', 'ZH']",VVC,False,3
469,"['AH0', 'EY0', 'V']","['AH', 'EY', 'V']",VVC,False,3
470,"['AH0', 'EY0', 'DH']","['AH', 'EY', 'DH']",VVC,False,3
471,"['AH0', 'EY0', 'HH']","['AH', 'EY', 'HH']",VVC,False,3
472,"['AH0', 'EY0', 'CH']","['AH', 'EY', 'CH']",VVC,False,3
473,"['AH0', 'EY0', 'JH']","['AH', 'EY', 'JH']",VVC,False,3
474,"['AH0', 'EY0', 'M']","['AH', 'EY', 'M']",VVC,False,3
475,"['AH0', 'EY0', 'N']","['AH', 'EY', 'N']",VVC,False,3
476,"['AH0', 'EY0', 'NG']","['AH', 'EY', 'NG']",VVC,False,3
477,"['AH0', 'EY0', 'L']","['AH', 'EY', 'L']",VVC,False,3
478,"['AH0', 'EY0', 'R']","['AH', 'EY', 'R']",VVC,False,3
479,"['AH0', 'EY0', 'W']","['AH', 'EY', 'W']",VVC,False,3
480,"['AH0', 'EY0', 'Y']","['AH', 'EY', 'Y']",VVC,False,3
481,"['AH0', 'OW0']","['AH', 'OW']",VV,False,2
482,"['AH0', 'OW0', 'AH0']","['AH', 'OW', 'AH']",VVV,False,3
483,"['AH0', 'OW0', 'OY0']","['AH', 'OW', 'OY']",VVV,False,3
484,"['AH0', 'OW0', 'AA0']","['AH', 'OW', 'AA']",VVV,False,3
485,"['AH0', 'OW0', 'AY0']","['AH', 'OW', 'AY']",VVV,False,3
486,"['AH0', 'OW0', 'ER0']","['AH', 'OW', 'ER']",VVV,False,3
487,"['AH0', 'OW0', 'AO0']","['AH', 'OW', 'AO']",VVV,False,3
488,"['AH0', 'OW0', 'UW0']","['AH', 'OW', 'UW']",VVV,False,3
489,"['AH0', 'OW0', 'IH0']","['AH', 'OW', 'IH']",VVV,False,3
490,"['AH0', 'OW0', 'EH0']","['AH', 'OW', 'EH']",VVV,False,3
491,"['AH0', 'OW0', 'UH0']","['AH', 'OW', 'UH']",VVV,False,3
492,"['AH0', 'OW0', 'IY0']","['AH', 'OW', 'IY']",VVV,False,3
493,"['AH0', 'OW0', 'EY0']","['AH', 'OW', 'EY']",VVV,False,3
494,"['AH0', 'OW0', 'OW0']","['AH', 'OW', 'OW']",VVV,False,3
495,"['AH0', 'OW0', 'AE0']","['AH', 'OW', 'AE']",VVV,False,3
496,"['AH0', 'OW0', 'AW0']","['AH', 'OW', 'AW']",VVV,False,3
497,"['AH0', 'OW0', 'P']","['AH', 'OW', 'P']",VVC,False,3
498,"['AH0', 'OW0', 'T']","['AH', 'OW', 'T']",VVC,False,3
499,"['AH0', 'OW0', 'K']","['AH', 'OW', 'K']",VVC,False,3
500,"['AH0', 'OW0', 'B']","['AH', 'OW', 'B']",VVC,False,3
501,"['AH0', 'OW0', 'D']","['AH', 'OW', 'D']",VVC,False,3
502,"['AH0', 'OW0', 'G']","['AH', 'OW', 'G']",VVC,False,3
503,"['AH0', 'OW0', 'F']","['AH', 'OW', 'F']",VVC,False,3
504,"['AH0', 'OW0', 'TH']","['AH', 'OW', 'TH']",VVC,False,3
505,"['AH0', 'OW0', 'S']","['AH', 'OW', 'S']",VVC,False,3
506,"['AH0', 'OW0', 'SH']","['AH', 'OW', 'SH']",VVC,False,3
507,"['AH0', 'OW0', 'Z']","['AH', 'OW', 'Z']",VVC,False,3
508,"['AH0', 'OW0', 'ZH']","['AH', 'OW', 'ZH']",VVC,False,3
509,"['AH0', 'OW0', 'V']","['AH', 'OW', 'V']",VVC,False,3
510,"['AH0', 'OW0', 'DH']","['AH', 'OW', 'DH']",VVC,False,3
511,"['AH0', 'OW0', 'HH']","['AH', 'OW', 'HH']",VVC,False,3
512,"['AH0', 'OW0', 'CH']","['AH', 'OW', 'CH']",VVC,False,3
513,"['AH0', 'OW0', 'JH']","['AH', 'OW', 'JH']",VVC,False,3
514,"['AH0', 'OW0', 'M']","['AH', 'OW', 'M']",VVC,False,3
515,"['AH0', 'OW0', 'N']","['AH', 'OW', 'N']",VVC,False,3
516,"['AH0', 'OW0', 'NG']","['AH', 'OW', 'NG']",VVC,False,3
517,"['AH0', 'OW0', 'L']","['AH', 'OW', 'L']",VVC,False,3
518,"['AH0', 'OW0', 'R']","['AH', 'OW', 'R']",VVC,False,3
519,"['AH0', 'OW0', 'W']","['AH', 'OW', 'W']",VVC,False,3
520,"['AH0', 'OW0', 'Y']","['AH', 'OW', 'Y']",VVC,False,3
521,"['AH0', 'AE0']","['AH', 'AE']",VV,False,2
522,"['AH0', 'AE0', 'AH0']","['AH', 'AE', 'AH']",VVV,False,3
523,"['AH0', 'AE0', 'OY0']","['AH', 'AE', 'OY']",VVV,False,3
524,"['AH0', 'AE0', 'AA0']","['AH', 'AE', 'AA']",VVV,False,3
525,"['AH0', 'AE0', 'AY0']","['AH', 'AE', 'AY']",VVV,False,3
526,"['AH0', 'AE0', 'ER0']","['AH', 'AE', 'ER']",VVV,False,3
527,"['AH0', 'AE0', 'AO0']","['AH', 'AE', 'AO']",VVV,False,3
528,"['AH0', 'AE0', 'UW0']","['AH', 'AE', 'UW']",VVV,False,3
529,"['AH0', 'AE0', 'IH0']","['AH', 'AE', 'IH']",VVV,False,3
530,"['AH0', 'AE0', 'EH0']","['AH', 'AE', 'EH']",VVV,False,3
531,"['AH0', 'AE0', 'UH0']","['AH', 'AE', 'UH']",VVV,False,3
532,"['AH0', 'AE0', 'IY0']","['AH', 'AE', 'IY']",VVV,False,3
533,"['AH0', 'AE0', 'EY0']","['AH', 'AE', 'EY']",VVV,False,3
534,"['AH0', 'AE0', 'OW0']","['AH', 'AE', 'OW']",VVV,False,3
535,"['AH0', 'AE0', 'AE0']","['AH', 'AE', 'AE']",VVV,False,3
536,"['AH0', 'AE0', 'AW0']","['AH', 'AE', 'AW']",VVV,False,3
537,"['AH0', 'AE0', 'P']","['AH', 'AE', 'P']",VVC,False,3
538,"['AH0', 'AE0', 'T']","['AH', 'AE', 'T']",VVC,False,3
539,"['AH0', 'AE0', 'K']","['AH', 'AE', 'K']",VVC,False,3
540,"['AH0', 'AE0', 'B']","['AH', 'AE', 'B']",VVC,False,3
541,"['AH0', 'AE0', 'D']","['AH', 'AE', 'D']",VVC,False,3
542,"['AH0', 'AE0', 'G']","['AH', 'AE', 'G']",VVC,False,3
543,"['AH0', 'AE0', 'F']","['AH', 'AE', 'F']",VVC,False,3
544,"['AH0', 'AE0', 'TH']","['AH', 'AE', 'TH']",VVC,False,3
545,"['AH0', 'AE0', 'S']","['AH', 'AE', 'S']",VVC,False,3
546,"['AH0', 'AE0', 'SH']","['AH', 'AE', 'SH']",VVC,False,3
547,"['AH0', 'AE0', 'Z']","['AH', 'AE', 'Z']",VVC,False,3
548,"['AH0', 'AE0', 'ZH']","['AH', 'AE', 'ZH']",VVC,False,3
549,"['AH0', 'AE0', 'V']","['AH', 'AE', 'V']",VVC,False,3
550,"['AH0', 'AE0', 'DH']","['AH', 'AE', 'DH']",VVC,False,3
551,"['AH0', 'AE0', 'HH']","['AH', 'AE', 'HH']",VVC,False,3
552,"['AH0', 'AE0', 'CH']","['AH', 'AE', 'CH']",VVC,False,3
553,"['AH0', 'AE0', 'JH']","['AH', 'AE', 'JH']",VVC,False,3
554,"['AH0', 'AE0', 'M']","['AH', 'AE', 'M']",VVC,False,3
555,"['AH0', 'AE0', 'N']","['AH', 'AE', 'N']",VVC,False,3
556,"['AH0', 'AE0', 'NG']","['AH', 'AE', 'NG']",VVC,False,3
557,"['AH0', 'AE0', 'L']","['AH', 'AE', 'L']",VVC,False,3
558,"['AH0', 'AE0', 'R']","['AH', 'AE', 'R']",VVC,False,3
559,"['AH0', 'AE0', 'W']","['AH', 'AE', 'W']",VVC,False,3
560,"['AH0', 'AE0', 'Y']","['AH', 'AE', 'Y']",VVC,False,3
561,"['AH0', 'AW0']","['AH', 'AW']",VV,False,2
562,"['AH0', 'AW0', 'AH0']","['AH', 'AW', 'AH']",VVV,False,3
563,"['AH0', 'AW0', 'OY0']","['AH', 'AW', 'OY']",VVV,False,3
564,"['AH0', 'AW0', 'AA0']","['AH', 'AW', 'AA']",VVV,False,3
565,"['AH0', 'AW0', 'AY0']","['AH', 'AW', 'AY']",VVV,False,3
566,"['AH0', 'AW0', 'ER0']","['AH', 'AW', 'ER']",VVV,False,3
567,"['AH0', 'AW0', 'AO0']","['AH', 'AW', 'AO']",VVV,False,3
568,"['AH0', 'AW0', 'UW0']","['AH', 'AW', 'UW']",VVV,False,3
569,"['AH0', 'AW0', 'IH0']","['AH', 'AW', 'IH']",VVV,False,3
570,"['AH0', 'AW0', 'EH0']","['AH', 'AW', 'EH']",VVV,False,3
571,"['AH0', 'AW0', 'UH0']","['AH', 'AW', 'UH']",VVV,False,3
572,"['AH0', 'AW0', 'IY0']","['AH', 'AW', 'IY']",VVV,False,3
573,"['AH0', 'AW0', 'EY0']","['AH', 'AW', 'EY']",VVV,False,3
574,"['AH0', 'AW0', 'OW0']","['AH', 'AW', 'OW']",VVV,False,3
575,"['AH0', 'AW0', 'AE0']","['AH', 'AW', 'AE']",VVV,False,3
576,"['AH0', 'AW0', 'AW0']","['AH', 'AW', 'AW']",VVV,False,3
577,"['AH0', 'AW0', 'P']","['AH', 'AW', 'P']",VVC,False,3
578,"['AH0', 'AW0', 'T']","['AH', 'AW', 'T']",VVC,False,3
579,"['AH0', 'AW0', 'K']","['AH', 'AW', 'K']",VVC,False,3
580,"['AH0', 'AW0', 'B']","['AH', 'AW', 'B']",VVC,False,3
581,"['AH0', 'AW0', 'D']","['AH', 'AW', 'D']",VVC,False,3
582,"['AH0', 'AW0', 'G']","['AH', 'AW', 'G']",VVC,False,3
583,"['AH0', 'AW0', 'F']","['AH', 'AW', 'F']",VVC,False,3
584,"['AH0', 'AW0', 'TH']","['AH', 'AW', 'TH']",VVC,False,3
585,"['AH0', 'AW0', 'S']","['AH', 'AW', 'S']",VVC,False,3
586,"['AH0', 'AW0', 'SH']","['AH', 'AW', 'SH']",VVC,False,3
587,"['AH0', 'AW0', 'Z']","['AH', 'AW', 'Z']",VVC,False,3
588,"['AH0', 'AW0', 'ZH']","['AH', 'AW', 'ZH']",VVC,False,3
589,"['AH0', 'AW0', 'V']","['AH', 'AW', 'V']",VVC,False,3
590,"['AH0', 'AW0', 'DH']","['AH', 'AW', 'DH']",VVC,False,3
591,"['AH0', 'AW0', 'HH']","['AH', 'AW', 'HH']",VVC,False,3
592,"['AH0', 'AW0', 'CH']","['AH', 'AW', 'CH']",VVC,False,3
593,"['AH0', 'AW0', 'JH']","['AH', 'AW', 'JH']",VVC,False,3
594,"['AH0', 'AW0', 'M']","['AH', 'AW', 'M']",VVC,False,3
595,"['AH0', 'AW0', 'N']","['AH', 'AW', 'N']",VVC,False,3
596,"['AH0', 'AW0', 'NG']","['AH', 'AW', 'NG']",VVC,False,3
597,"['AH0', 'AW0', 'L']","['AH', 'AW', 'L']",VVC,False,3
598,"['AH0', 'AW0', 'R']","['AH', 'AW', 'R']",VVC,False,3
599,"['AH0', 'AW0', 'W']","['AH', 'AW', 'W']",VVC,False,3
600,"['AH0', 'AW0', 'Y']","['AH', 'AW', 'Y']",VVC,False,3
601,"['AH0', 'P']","['AH', 'P']",VC,False,2
602,"['AH0', 'P', 'AH0']","['AH', 'P', 'AH']",VCV,False,3
603,"['AH0', 'P', 'OY0']","['AH', 'P', 'OY']",VCV,False,3
604,"['AH0', 'P', 'AA0']","['AH', 'P', 'AA']",VCV,False,3
605,"['AH0', 'P', 'AY0']","['AH', 'P', 'AY']",VCV,False,3
606,"['AH0', 'P', 'ER0']","['AH', 'P', 'ER']",VCV,True,3
607,"['AH0', 'P', 'AO0']","['AH', 'P', 'AO']",VCV,False,3
608,"['AH0', 'P', 'UW0']","['AH', 'P', 'UW']",VCV,False,3
609,"['AH0', 'P', 'IH0']","['AH', 'P', 'IH']",VCV,False,3
610,"['AH0', 'P', 'EH0']","['AH', 'P', 'EH']",VCV,False,3
611,"['AH0', 'P', 'UH0']","['AH', 'P', 'UH']",VCV,False,3
612,"['AH0', 'P', 'IY0']","['AH', 'P', 'IY']",VCV,False,3
613,"['AH0', 'P', 'EY0']","['AH', 'P', 'EY']",VCV,False,3
614,"['AH0', 'P', 'OW0']","['AH', 'P', 'OW']",VCV,False,3
615,"['AH0', 'P', 'AE0']","['AH', 'P', 'AE']",VCV,False,3
616,"['AH0', 'P', 'AW0']","['AH', 'P', 'AW']",VCV,False,3
617,"['AH0', 'P', 'P']","['AH', 'P', 'P']",VCC,False,3
618,"['AH0', 'P', 'T']","['AH', 'P', 'T']",VCC,True,3
619,"['AH0', 'P', 'K']","['AH', 'P', 'K']",VCC,False,3
620,"['AH0', 'P', 'B']","['AH', 'P', 'B']",VCC,False,3
621,"['AH0', 'P', 'D']","['AH', 'P', 'D']",VCC,False,3
622,"['AH0', 'P', 'G']","['AH', 'P', 'G']",VCC,False,3
623,"['AH0', 'P', 'F']","['AH', 'P', 'F']",VCC,False,3
624,"['AH0', 'P', 'TH']","['AH', 'P', 'TH']",VCC,False,3
625,"['AH0', 'P', 'S']","['AH', 'P', 'S']",VCC,False,3
626,"['AH0', 'P', 'SH']","['AH', 'P', 'SH']",VCC,False,3
627,"['AH0', 'P', 'Z']","['AH', 'P', 'Z']",VCC,False,3
628,"['AH0', 'P', 'ZH']","['AH', 'P', 'ZH']",VCC,False,3
629,"['AH0', 'P', 'V']","['AH', 'P', 'V']",VCC,False,3
630,"['AH0', 'P', 'DH']","['AH', 'P', 'DH']",VCC,False,3
631,"['AH0', 'P', 'HH']","['AH', 'P', 'HH']",VCC,False,3
632,"['AH0', 'P', 'CH']","['AH', 'P', 'CH']",VCC,False,3
633,"['AH0', 'P', 'JH']","['AH', 'P', 'JH']",VCC,False,3
634,"['AH0', 'P', 'M']","['AH', 'P', 'M']",VCC,False,3
635,"['AH0', 'P', 'N']","['AH', 'P', 'N']",VCC,False,3
636,"['AH0', 'P', 'NG']","['AH', 'P', 'NG']",VCC,False,3
637,"['AH0', 'P', 'L']","['AH', 'P', 'L']",VCC,False,3
638,"['AH0', 'P', 'R']","['AH', 'P', 'R']",VCC,False,3
639,"['AH0', 'P', 'W']","['AH', 'P', 'W']",VCC,False,3
640,"['AH0', 'P', 'Y']","['AH', 'P', 'Y']",VCC,False,3
641,"['AH0', 'T']","['AH', 'T']",VC,False,2
642,"['AH0', 'T', 'AH0']","['AH', 'T', 'AH']",VCV,False,3
643,"['AH0', 'T', 'OY0']","['AH', 'T', 'OY']",VCV,False,3
644,"['AH0', 'T', 'AA0']","['AH', 'T', 'AA']",VCV,False,3
645,"['AH0', 'T', 'AY0']","['AH', 'T', 'AY']",VCV,False,3
646,"['AH0', 'T', 'ER0']","['AH', 'T', 'ER']",VCV,True,3
647,"['AH0', 'T', 'AO0']","['AH', 'T', 'AO']",VCV,False,3
648,"['AH0', 'T', 'UW0']","['AH', 'T', 'UW']",VCV,False,3
649,"['AH0', 'T', 'IH0']","['AH', 'T', 'IH']",VCV,False,3
650,"['AH0', 'T', 'EH0']","['AH', 'T', 'EH']",VCV,False,3
651,"['AH0', 'T', 'UH0']","['AH', 'T', 'UH']",VCV,False,3
652,"['AH0', 'T', 'IY0']","['AH', 'T', 'IY']",VCV,False,3
653,"['AH0', 'T', 'EY0']","['AH', 'T', 'EY']",VCV,False,3
654,"['AH0', 'T', 'OW0']","['AH', 'T', 'OW']",VCV,False,3
655,"['AH0', 'T', 'AE0']","['AH', 'T', 'AE']",VCV,False,3
656,"['AH0', 'T', 'AW0']","['AH', 'T', 'AW']",VCV,False,3
657,"['AH0', 'T', 'P']","['AH', 'T', 'P']",VCC,False,3
658,"['AH0', 'T', 'T']","['AH', 'T', 'T']",VCC,False,3
659,"['AH0', 'T', 'K']","['AH', 'T', 'K']",VCC,False,3
660,"['AH0', 'T', 'B']","['AH', 'T', 'B']",VCC,False,3
661,"['AH0', 'T', 'D']","['AH', 'T', 'D']",VCC,False,3
