Unnamed: 0,Word,Frequency,Zipf Frequency,Part of Speech,Phonemes,No Stress,Lexicality,Length,Size
1092,expected,9.12e-05,4.96,VERB,"['IH0', 'K', 'S', 'P', 'EH1', 'K', 'T', 'AH0', 'D']","['IH', 'K', 'S', 'P', 'EH', 'K', 'T', 'AH', 'D']",real,9,long
1097,includes,9.12e-05,4.96,VERB,"['IH0', 'N', 'K', 'L', 'UW1', 'D', 'Z']","['IH', 'N', 'K', 'L', 'UW', 'D', 'Z']",real,7,long
1101,subject,9.12e-05,4.96,NOUN,"['S', 'AH0', 'B', 'JH', 'EH1', 'K', 'T']","['S', 'AH', 'B', 'JH', 'EH', 'K', 'T']",real,7,long
1109,developed,8.91e-05,4.95,VERB,"['D', 'IH0', 'V', 'EH1', 'L', 'AH0', 'P', 'T']","['D', 'IH', 'V', 'EH', 'L', 'AH', 'P', 'T']",real,8,long
1112,generally,8.91e-05,4.95,ADV,"['JH', 'EH1', 'N', 'ER0', 'AH0', 'L', 'IY0']","['JH', 'EH', 'N', 'ER', 'AH', 'L', 'IY']",real,7,long
1118,interested,8.91e-05,4.95,ADJ,"['IH1', 'N', 'T', 'R', 'AH0', 'S', 'T', 'AH0', 'D']","['IH', 'N', 'T', 'R', 'AH', 'S', 'T', 'AH', 'D']",real,9,long
1124,material,8.91e-05,4.95,NOUN,"['M', 'AH0', 'T', 'IH1', 'R', 'IY0', 'AH0', 'L']","['M', 'AH', 'T', 'IH', 'R', 'IY', 'AH', 'L']",real,8,long
1127,opportunity,8.91e-05,4.95,NOUN,"['AA2', 'P', 'ER0', 'T', 'UW1', 'N', 'AH0', 'T', 'IY0']","['AA', 'P', 'ER', 'T', 'UW', 'N', 'AH', 'T', 'IY']",real,9,long
1130,product,8.91e-05,4.95,NOUN,"['P', 'R', 'AA1', 'D', 'AH0', 'K', 'T']","['P', 'R', 'AA', 'D', 'AH', 'K', 'T']",real,7,long
1131,regular,8.91e-05,4.95,ADJ,"['R', 'EH1', 'G', 'Y', 'AH0', 'L', 'ER0']","['R', 'EH', 'G', 'Y', 'AH', 'L', 'ER']",real,7,long
1132,secretary,8.91e-05,4.95,NOUN,"['S', 'EH1', 'K', 'R', 'AH0', 'T', 'EH2', 'R', 'IY0']","['S', 'EH', 'K', 'R', 'AH', 'T', 'EH', 'R', 'IY']",real,9,long
1142,contract,8.71e-05,4.94,NOUN,"['K', 'AA1', 'N', 'T', 'R', 'AE2', 'K', 'T']","['K', 'AA', 'N', 'T', 'R', 'AE', 'K', 'T']",real,8,long
1144,families,8.71e-05,4.94,NOUN,"['F', 'AE1', 'M', 'AH0', 'L', 'IY0', 'Z']","['F', 'AE', 'M', 'AH', 'L', 'IY', 'Z']",real,7,long
1152,insurance,8.71e-05,4.94,NOUN,"['IH0', 'N', 'SH', 'UH1', 'R', 'AH0', 'N', 'S']","['IH', 'N', 'SH', 'UH', 'R', 'AH', 'N', 'S']",real,8,long
1153,majority,8.71e-05,4.94,NOUN,"['M', 'AH0', 'JH', 'AO1', 'R', 'AH0', 'T', 'IY0']","['M', 'AH', 'JH', 'AO', 'R', 'AH', 'T', 'IY']",real,8,long
1156,opinion,8.71e-05,4.94,NOUN,"['AH0', 'P', 'IH1', 'N', 'Y', 'AH0', 'N']","['AH', 'P', 'IH', 'N', 'Y', 'AH', 'N']",real,7,long
1157,physical,8.71e-05,4.94,ADJ,"['F', 'IH1', 'Z', 'IH0', 'K', 'AH0', 'L']","['F', 'IH', 'Z', 'IH', 'K', 'AH', 'L']",real,7,long
1161,seriously,8.71e-05,4.94,ADV,"['S', 'IH1', 'R', 'IY0', 'AH0', 'S', 'L', 'IY0']","['S', 'IH', 'R', 'IY', 'AH', 'S', 'L', 'IY']",real,8,long
1164,successful,8.71e-05,4.94,ADJ,"['S', 'AH0', 'K', 'S', 'EH1', 'S', 'F', 'AH0', 'L']","['S', 'AH', 'K', 'S', 'EH', 'S', 'F', 'AH', 'L']",real,9,long
1168,australian,8.51e-05,4.93,ADJ,"['AO0', 'S', 'T', 'R', 'EY1', 'L', 'Y', 'AH0', 'N']","['AO', 'S', 'T', 'R', 'EY', 'L', 'Y', 'AH', 'N']",real,9,long
1174,direction,8.51e-05,4.93,NOUN,"['D', 'ER0', 'EH1', 'K', 'SH', 'AH0', 'N']","['D', 'ER', 'EH', 'K', 'SH', 'AH', 'N']",real,7,long
1192,commercial,8.32e-05,4.92,ADJ,"['K', 'AH0', 'M', 'ER1', 'SH', 'AH0', 'L']","['K', 'AH', 'M', 'ER', 'SH', 'AH', 'L']",real,7,long
1193,compared,8.32e-05,4.92,VERB,"['K', 'AH0', 'M', 'P', 'EH1', 'R', 'D']","['K', 'AH', 'M', 'P', 'EH', 'R', 'D']",real,7,long
1203,multiple,8.32e-05,4.92,ADJ,"['M', 'AH1', 'L', 'T', 'AH0', 'P', 'AH0', 'L']","['M', 'AH', 'L', 'T', 'AH', 'P', 'AH', 'L']",real,8,long
1205,operation,8.32e-05,4.92,NOUN,"['AA2', 'P', 'ER0', 'EY1', 'SH', 'AH0', 'N']","['AA', 'P', 'ER', 'EY', 'SH', 'AH', 'N']",real,7,long
1209,protect,8.32e-05,4.92,VERB,"['P', 'R', 'AH0', 'T', 'EH1', 'K', 'T']","['P', 'R', 'AH', 'T', 'EH', 'K', 'T']",real,7,long
1216,activities,8.13e-05,4.91,NOUN,"['AE0', 'K', 'T', 'IH1', 'V', 'AH0', 'T', 'IY0', 'Z']","['AE', 'K', 'T', 'IH', 'V', 'AH', 'T', 'IY', 'Z']",real,9,long
1218,analysis,8.13e-05,4.91,NOUN,"['AH0', 'N', 'AE1', 'L', 'AH0', 'S', 'AH0', 'S']","['AH', 'N', 'AE', 'L', 'AH', 'S', 'AH', 'S']",real,8,long
1223,christmas,8.13e-05,4.91,PROPN,"['K', 'R', 'IH1', 'S', 'M', 'AH0', 'S']","['K', 'R', 'IH', 'S', 'M', 'AH', 'S']",real,7,long
1225,commission,8.13e-05,4.91,PROPN,"['K', 'AH0', 'M', 'IH1', 'SH', 'AH0', 'N']","['K', 'AH', 'M', 'IH', 'SH', 'AH', 'N']",real,7,long
1233,increased,8.13e-05,4.91,VERB,"['IH0', 'N', 'K', 'R', 'IY1', 'S', 'T']","['IH', 'N', 'K', 'R', 'IY', 'S', 'T']",real,7,long
1235,literally,8.13e-05,4.91,ADV,"['L', 'IH1', 'T', 'ER0', 'AH0', 'L', 'IY0']","['L', 'IH', 'T', 'ER', 'AH', 'L', 'IY']",real,7,long
1239,necessary,8.13e-05,4.91,ADJ,"['N', 'EH1', 'S', 'AH0', 'S', 'EH2', 'R', 'IY0']","['N', 'EH', 'S', 'AH', 'S', 'EH', 'R', 'IY']",real,8,long
1240,patients,8.13e-05,4.91,NOUN,"['P', 'EY1', 'SH', 'AH0', 'N', 'T', 'S']","['P', 'EY', 'SH', 'AH', 'N', 'T', 'S']",real,7,long
1241,resources,8.13e-05,4.91,NOUN,"['R', 'IY1', 'S', 'AO0', 'R', 'S', 'IH0', 'Z']","['R', 'IY', 'S', 'AO', 'R', 'S', 'IH', 'Z']",real,8,long
1249,yesterday,8.13e-05,4.91,NOUN,"['Y', 'EH1', 'S', 'T', 'ER0', 'D', 'EY2']","['Y', 'EH', 'S', 'T', 'ER', 'D', 'EY']",real,7,long
1252,congress,7.94e-05,4.9,PROPN,"['K', 'AA1', 'NG', 'G', 'R', 'AH0', 'S']","['K', 'AA', 'NG', 'G', 'R', 'AH', 'S']",real,7,long
1254,directly,7.94e-05,4.9,ADV,"['D', 'ER0', 'EH1', 'K', 'T', 'L', 'IY0']","['D', 'ER', 'EH', 'K', 'T', 'L', 'IY']",real,7,long
1260,established,7.94e-05,4.9,VERB,"['IH0', 'S', 'T', 'AE1', 'B', 'L', 'IH0', 'SH', 'T']","['IH', 'S', 'T', 'AE', 'B', 'L', 'IH', 'SH', 'T']",real,9,long
1268,largest,7.94e-05,4.9,ADJ,"['L', 'AA1', 'R', 'JH', 'AH0', 'S', 'T']","['L', 'AA', 'R', 'JH', 'AH', 'S', 'T']",real,7,long
1273,professor,7.94e-05,4.9,NOUN,"['P', 'R', 'AH0', 'F', 'EH1', 'S', 'ER0']","['P', 'R', 'AH', 'F', 'EH', 'S', 'ER']",real,7,long
1274,programs,7.94e-05,4.9,NOUN,"['P', 'R', 'OW1', 'G', 'R', 'AE2', 'M', 'Z']","['P', 'R', 'OW', 'G', 'R', 'AE', 'M', 'Z']",real,8,long
1275,records,7.94e-05,4.9,NOUN,"['R', 'AH0', 'K', 'AO1', 'R', 'D', 'Z']","['R', 'AH', 'K', 'AO', 'R', 'D', 'Z']",real,7,long
1276,reports,7.94e-05,4.9,VERB,"['R', 'IH0', 'P', 'AO1', 'R', 'T', 'S']","['R', 'IH', 'P', 'AO', 'R', 'T', 'S']",real,7,long
1280,associated,7.76e-05,4.89,VERB,"['AH0', 'S', 'OW1', 'S', 'IY0', 'EY2', 'T', 'AH0', 'D']","['AH', 'S', 'OW', 'S', 'IY', 'EY', 'T', 'AH', 'D']",real,9,long
1286,effective,7.76e-05,4.89,ADJ,"['IH0', 'F', 'EH1', 'K', 'T', 'IH0', 'V']","['IH', 'F', 'EH', 'K', 'T', 'IH', 'V']",real,7,long
1288,explain,7.76e-05,4.89,VERB,"['IH0', 'K', 'S', 'P', 'L', 'EY1', 'N']","['IH', 'K', 'S', 'P', 'L', 'EY', 'N']",real,7,long
1297,reality,7.76e-05,4.89,NOUN,"['R', 'IY0', 'AE1', 'L', 'AH0', 'T', 'IY0']","['R', 'IY', 'AE', 'L', 'AH', 'T', 'IY']",real,7,long
1304,agreement,7.59e-05,4.88,NOUN,"['AH0', 'G', 'R', 'IY1', 'M', 'AH0', 'N', 'T']","['AH', 'G', 'R', 'IY', 'M', 'AH', 'N', 'T']",real,8,long
1310,characters,7.59e-05,4.88,NOUN,"['K', 'AE1', 'R', 'IH0', 'K', 'T', 'ER0', 'Z']","['K', 'AE', 'R', 'IH', 'K', 'T', 'ER', 'Z']",real,8,long
1311,christian,7.59e-05,4.88,ADJ,"['K', 'R', 'IH1', 'S', 'CH', 'AH0', 'N']","['K', 'R', 'IH', 'S', 'CH', 'AH', 'N']",real,7,long
1313,equipment,7.59e-05,4.88,NOUN,"['IH0', 'K', 'W', 'IH1', 'P', 'M', 'AH0', 'N', 'T']","['IH', 'K', 'W', 'IH', 'P', 'M', 'AH', 'N', 'T']",real,9,long
1324,primary,7.59e-05,4.88,ADJ,"['P', 'R', 'AY1', 'M', 'EH2', 'R', 'IY0']","['P', 'R', 'AY', 'M', 'EH', 'R', 'IY']",real,7,long
1341,comments,7.41e-05,4.87,NOUN,"['K', 'AA1', 'M', 'EH0', 'N', 'T', 'S']","['K', 'AA', 'M', 'EH', 'N', 'T', 'S']",real,7,long
1343,economy,7.41e-05,4.87,NOUN,"['IH0', 'K', 'AA1', 'N', 'AH0', 'M', 'IY0']","['IH', 'K', 'AA', 'N', 'AH', 'M', 'IY']",real,7,long
1353,operations,7.41e-05,4.87,NOUN,"['AA2', 'P', 'ER0', 'EY1', 'SH', 'AH0', 'N', 'Z']","['AA', 'P', 'ER', 'EY', 'SH', 'AH', 'N', 'Z']",real,8,long
1354,politics,7.41e-05,4.87,NOUN,"['P', 'AA1', 'L', 'AH0', 'T', 'IH2', 'K', 'S']","['P', 'AA', 'L', 'AH', 'T', 'IH', 'K', 'S']",real,8,long
1356,produced,7.41e-05,4.87,VERB,"['P', 'R', 'AH0', 'D', 'UW1', 'S', 'T']","['P', 'R', 'AH', 'D', 'UW', 'S', 'T']",real,7,long
1364,activity,7.24e-05,4.86,NOUN,"['AE0', 'K', 'T', 'IH1', 'V', 'AH0', 'T', 'IY0']","['AE', 'K', 'T', 'IH', 'V', 'AH', 'T', 'IY']",real,8,long
1365,application,7.24e-05,4.86,NOUN,"['AE2', 'P', 'L', 'AH0', 'K', 'EY1', 'SH', 'AH0', 'N']","['AE', 'P', 'L', 'AH', 'K', 'EY', 'SH', 'AH', 'N']",real,9,long
1368,complex,7.24e-05,4.86,ADJ,"['K', 'AA1', 'M', 'P', 'L', 'EH0', 'K', 'S']","['K', 'AA', 'M', 'P', 'L', 'EH', 'K', 'S']",real,8,long
1369,condition,7.24e-05,4.86,NOUN,"['K', 'AH0', 'N', 'D', 'IH1', 'SH', 'AH0', 'N']","['K', 'AH', 'N', 'D', 'IH', 'SH', 'AH', 'N']",real,8,long
1370,division,7.24e-05,4.86,NOUN,"['D', 'IH0', 'V', 'IH1', 'ZH', 'AH0', 'N']","['D', 'IH', 'V', 'IH', 'ZH', 'AH', 'N']",real,7,long
1376,interview,7.24e-05,4.86,NOUN,"['IH1', 'N', 'T', 'ER0', 'V', 'Y', 'UW2']","['IH', 'N', 'T', 'ER', 'V', 'Y', 'UW']",real,7,long
1377,library,7.24e-05,4.86,NOUN,"['L', 'AY1', 'B', 'R', 'EH2', 'R', 'IY0']","['L', 'AY', 'B', 'R', 'EH', 'R', 'IY']",real,7,long
1378,located,7.24e-05,4.86,VERB,"['L', 'OW1', 'K', 'EY2', 'T', 'AH0', 'D']","['L', 'OW', 'K', 'EY', 'T', 'AH', 'D']",real,7,long
1379,location,7.24e-05,4.86,NOUN,"['L', 'OW0', 'K', 'EY1', 'SH', 'AH0', 'N']","['L', 'OW', 'K', 'EY', 'SH', 'AH', 'N']",real,7,long
1385,seconds,7.24e-05,4.86,NOUN,"['S', 'EH1', 'K', 'AH0', 'N', 'D', 'Z']","['S', 'EH', 'K', 'AH', 'N', 'D', 'Z']",real,7,long
1388,standing,7.24e-05,4.86,VERB,"['S', 'T', 'AE1', 'N', 'D', 'IH0', 'NG']","['S', 'T', 'AE', 'N', 'D', 'IH', 'NG']",real,7,long
1392,actual,7.08e-05,4.85,ADJ,"['AE1', 'K', 'CH', 'AH0', 'W', 'AH0', 'L']","['AE', 'K', 'CH', 'AH', 'W', 'AH', 'L']",real,7,long
1397,distance,7.08e-05,4.85,NOUN,"['D', 'IH1', 'S', 'T', 'AH0', 'N', 'S']","['D', 'IH', 'S', 'T', 'AH', 'N', 'S']",real,7,long
1399,exchange,7.08e-05,4.85,NOUN,"['IH0', 'K', 'S', 'CH', 'EY1', 'N', 'JH']","['IH', 'K', 'S', 'CH', 'EY', 'N', 'JH']",real,7,long
1412,protection,7.08e-05,4.85,NOUN,"['P', 'R', 'AH0', 'T', 'EH1', 'K', 'SH', 'AH0', 'N']","['P', 'R', 'AH', 'T', 'EH', 'K', 'SH', 'AH', 'N']",real,9,long
1415,religious,7.08e-05,4.85,ADJ,"['R', 'IH0', 'L', 'IH1', 'JH', 'AH0', 'S']","['R', 'IH', 'L', 'IH', 'JH', 'AH', 'S']",real,7,long
1430,wonderful,7.08e-05,4.85,ADJ,"['W', 'AH1', 'N', 'D', 'ER0', 'F', 'AH0', 'L']","['W', 'AH', 'N', 'D', 'ER', 'F', 'AH', 'L']",real,8,long
1433,animals,6.92e-05,4.84,NOUN,"['AE1', 'N', 'AH0', 'M', 'AH0', 'L', 'Z']","['AE', 'N', 'AH', 'M', 'AH', 'L', 'Z']",real,7,long
1436,benefits,6.92e-05,4.84,NOUN,"['B', 'EH1', 'N', 'AH0', 'F', 'IH0', 'T', 'S']","['B', 'EH', 'N', 'AH', 'F', 'IH', 'T', 'S']",real,8,long
1441,everybody,6.92e-05,4.84,PRON,"['EH1', 'V', 'R', 'IY0', 'B', 'AA2', 'D', 'IY0']","['EH', 'V', 'R', 'IY', 'B', 'AA', 'D', 'IY']",real,8,long
1453,solution,6.92e-05,4.84,NOUN,"['S', 'AH0', 'L', 'UW1', 'SH', 'AH0', 'N']","['S', 'AH', 'L', 'UW', 'SH', 'AH', 'N']",real,7,long
1459,structure,6.92e-05,4.84,NOUN,"['S', 'T', 'R', 'AH1', 'K', 'CH', 'ER0']","['S', 'T', 'R', 'AH', 'K', 'CH', 'ER']",real,7,long
1465,americans,6.76e-05,4.83,PROPN,"['AH0', 'M', 'EH1', 'R', 'AH0', 'K', 'AH0', 'N', 'Z']","['AH', 'M', 'EH', 'R', 'AH', 'K', 'AH', 'N', 'Z']",real,9,long
1474,critical,6.76e-05,4.83,ADJ,"['K', 'R', 'IH1', 'T', 'IH0', 'K', 'AH0', 'L']","['K', 'R', 'IH', 'T', 'IH', 'K', 'AH', 'L']",real,8,long
1475,digital,6.76e-05,4.83,PROPN,"['D', 'IH1', 'JH', 'AH0', 'T', 'AH0', 'L']","['D', 'IH', 'JH', 'AH', 'T', 'AH', 'L']",real,7,long
1481,mentioned,6.76e-05,4.83,VERB,"['M', 'EH1', 'N', 'SH', 'AH0', 'N', 'D']","['M', 'EH', 'N', 'SH', 'AH', 'N', 'D']",real,7,long
1487,previously,6.76e-05,4.83,ADV,"['P', 'R', 'IY1', 'V', 'IY0', 'AH0', 'S', 'L', 'IY0']","['P', 'R', 'IY', 'V', 'IY', 'AH', 'S', 'L', 'IY']",real,9,long
1503,african,6.61e-05,4.82,PROPN,"['AE1', 'F', 'R', 'AH0', 'K', 'AH0', 'N']","['AE', 'F', 'R', 'AH', 'K', 'AH', 'N']",real,7,long
1505,benefit,6.61e-05,4.82,VERB,"['B', 'EH1', 'N', 'AH0', 'F', 'IH0', 'T']","['B', 'EH', 'N', 'AH', 'F', 'IH', 'T']",real,7,long
1514,generation,6.61e-05,4.82,NOUN,"['JH', 'EH2', 'N', 'ER0', 'EY1', 'SH', 'AH0', 'N']","['JH', 'EH', 'N', 'ER', 'EY', 'SH', 'AH', 'N']",real,8,long
1530,sexual,6.61e-05,4.82,ADJ,"['S', 'EH1', 'K', 'SH', 'UW0', 'AH0', 'L']","['S', 'EH', 'K', 'SH', 'UW', 'AH', 'L']",real,7,long
1537,authority,6.46e-05,4.81,NOUN,"['AH0', 'TH', 'AO1', 'R', 'AH0', 'T', 'IY0']","['AH', 'TH', 'AO', 'R', 'AH', 'T', 'IY']",real,7,long
1539,becoming,6.46e-05,4.81,VERB,"['B', 'IH0', 'K', 'AH1', 'M', 'IH0', 'NG']","['B', 'IH', 'K', 'AH', 'M', 'IH', 'NG']",real,7,long
1543,employees,6.46e-05,4.81,NOUN,"['EH0', 'M', 'P', 'L', 'OY1', 'IY0', 'Z']","['EH', 'M', 'P', 'L', 'OY', 'IY', 'Z']",real,7,long
1547,foundation,6.46e-05,4.81,NOUN,"['F', 'AW0', 'N', 'D', 'EY1', 'SH', 'AH0', 'N']","['F', 'AW', 'N', 'D', 'EY', 'SH', 'AH', 'N']",real,8,long
1550,japanese,6.46e-05,4.81,PROPN,"['JH', 'AE2', 'P', 'AH0', 'N', 'IY1', 'Z']","['JH', 'AE', 'P', 'AH', 'N', 'IY', 'Z']",real,7,long
1554,projects,6.46e-05,4.81,NOUN,"['P', 'R', 'AA1', 'JH', 'EH0', 'K', 'T', 'S']","['P', 'R', 'AA', 'JH', 'EH', 'K', 'T', 'S']",real,8,long
1566,apparently,6.31e-05,4.8,ADV,"['AH0', 'P', 'EH1', 'R', 'AH0', 'N', 'T', 'L', 'IY0']","['AH', 'P', 'EH', 'R', 'AH', 'N', 'T', 'L', 'IY']",real,9,long
1570,engineering,6.31e-05,4.8,NOUN,"['EH1', 'N', 'JH', 'AH0', 'N', 'IH1', 'R', 'IH0', 'NG']","['EH', 'N', 'JH', 'AH', 'N', 'IH', 'R', 'IH', 'NG']",real,9,long
1572,happening,6.31e-05,4.8,VERB,"['HH', 'AE1', 'P', 'AH0', 'N', 'IH0', 'NG']","['HH', 'AE', 'P', 'AH', 'N', 'IH', 'NG']",real,7,long
1574,institute,6.31e-05,4.8,PROPN,"['IH1', 'N', 'S', 'T', 'AH0', 'T', 'UW2', 'T']","['IH', 'N', 'S', 'T', 'AH', 'T', 'UW', 'T']",real,8,long
1579,obviously,6.31e-05,4.8,ADV,"['AA1', 'B', 'V', 'IY0', 'AH0', 'S', 'L', 'IY0']","['AA', 'B', 'V', 'IY', 'AH', 'S', 'L', 'IY']",real,8,long
1582,provides,6.31e-05,4.8,VERB,"['P', 'R', 'AH0', 'V', 'AY1', 'D', 'Z']","['P', 'R', 'AH', 'V', 'AY', 'D', 'Z']",real,7,long
1586,somebody,6.31e-05,4.8,PRON,"['S', 'AH1', 'M', 'B', 'AA2', 'D', 'IY0']","['S', 'AH', 'M', 'B', 'AA', 'D', 'IY']",real,7,long
1588,strength,6.31e-05,4.8,NOUN,"['S', 'T', 'R', 'EH1', 'NG', 'K', 'TH']","['S', 'T', 'R', 'EH', 'NG', 'K', 'TH']",real,7,long
1599,continues,6.17e-05,4.79,VERB,"['K', 'AH0', 'N', 'T', 'IH1', 'N', 'Y', 'UW0', 'Z']","['K', 'AH', 'N', 'T', 'IH', 'N', 'Y', 'UW', 'Z']",real,9,long
1601,dangerous,6.17e-05,4.79,ADJ,"['D', 'EY1', 'N', 'JH', 'ER0', 'AH0', 'S']","['D', 'EY', 'N', 'JH', 'ER', 'AH', 'S']",real,7,long
1602,extremely,6.17e-05,4.79,ADV,"['IH0', 'K', 'S', 'T', 'R', 'IY1', 'M', 'L', 'IY0']","['IH', 'K', 'S', 'T', 'R', 'IY', 'M', 'L', 'IY']",real,9,long
1604,greatest,6.17e-05,4.79,ADJ,"['G', 'R', 'EY1', 'T', 'AH0', 'S', 'T']","['G', 'R', 'EY', 'T', 'AH', 'S', 'T']",real,7,long
1610,negative,6.17e-05,4.79,ADJ,"['N', 'EH1', 'G', 'AH0', 'T', 'IH0', 'V']","['N', 'EH', 'G', 'AH', 'T', 'IH', 'V']",real,7,long
1611,prevent,6.17e-05,4.79,VERB,"['P', 'R', 'IH0', 'V', 'EH1', 'N', 'T']","['P', 'R', 'IH', 'V', 'EH', 'N', 'T']",real,7,long
1615,television,6.17e-05,4.79,NOUN,"['T', 'EH1', 'L', 'AH0', 'V', 'IH2', 'ZH', 'AH0', 'N']","['T', 'EH', 'L', 'AH', 'V', 'IH', 'ZH', 'AH', 'N']",real,9,long
1619,advantage,6.03e-05,4.78,NOUN,"['AE0', 'D', 'V', 'AE1', 'N', 'T', 'IH0', 'JH']","['AE', 'D', 'V', 'AE', 'N', 'T', 'IH', 'JH']",real,8,long
1623,customers,6.03e-05,4.78,NOUN,"['K', 'AH1', 'S', 'T', 'AH0', 'M', 'ER0', 'Z']","['K', 'AH', 'S', 'T', 'AH', 'M', 'ER', 'Z']",real,8,long
1629,function,6.03e-05,4.78,NOUN,"['F', 'AH1', 'NG', 'K', 'SH', 'AH0', 'N']","['F', 'AH', 'NG', 'K', 'SH', 'AH', 'N']",real,7,long
1633,impossible,6.03e-05,4.78,ADJ,"['IH0', 'M', 'P', 'AA1', 'S', 'AH0', 'B', 'AH0', 'L']","['IH', 'M', 'P', 'AA', 'S', 'AH', 'B', 'AH', 'L']",real,9,long
1634,influence,6.03e-05,4.78,NOUN,"['IH1', 'N', 'F', 'L', 'UW0', 'AH0', 'N', 'S']","['IH', 'N', 'F', 'L', 'UW', 'AH', 'N', 'S']",real,8,long
1638,marketing,6.03e-05,4.78,NOUN,"['M', 'AA1', 'R', 'K', 'AH0', 'T', 'IH0', 'NG']","['M', 'AA', 'R', 'K', 'AH', 'T', 'IH', 'NG']",real,8,long
1640,materials,6.03e-05,4.78,NOUN,"['M', 'AH0', 'T', 'IH1', 'R', 'IY0', 'AH0', 'L', 'Z']","['M', 'AH', 'T', 'IH', 'R', 'IY', 'AH', 'L', 'Z']",real,9,long
1643,progress,6.03e-05,4.78,VERB,"['P', 'R', 'AA1', 'G', 'R', 'EH2', 'S']","['P', 'R', 'AA', 'G', 'R', 'EH', 'S']",real,7,long
1648,standards,6.03e-05,4.78,NOUN,"['S', 'T', 'AE1', 'N', 'D', 'ER0', 'D', 'Z']","['S', 'T', 'AE', 'N', 'D', 'ER', 'D', 'Z']",real,8,long
1653,background,5.89e-05,4.77,NOUN,"['B', 'AE1', 'K', 'G', 'R', 'AW2', 'N', 'D']","['B', 'AE', 'K', 'G', 'R', 'AW', 'N', 'D']",real,8,long
1659,completed,5.89e-05,4.77,VERB,"['K', 'AH0', 'M', 'P', 'L', 'IY1', 'T', 'AH0', 'D']","['K', 'AH', 'M', 'P', 'L', 'IY', 'T', 'AH', 'D']",real,9,long
1660,concept,5.89e-05,4.77,NOUN,"['K', 'AA1', 'N', 'S', 'EH0', 'P', 'T']","['K', 'AA', 'N', 'S', 'EH', 'P', 'T']",real,7,long
1672,leadership,5.89e-05,4.77,NOUN,"['L', 'IY1', 'D', 'ER0', 'SH', 'IH2', 'P']","['L', 'IY', 'D', 'ER', 'SH', 'IH', 'P']",real,7,long
1678,possibly,5.89e-05,4.77,ADV,"['P', 'AA1', 'S', 'AH0', 'B', 'L', 'IY0']","['P', 'AA', 'S', 'AH', 'B', 'L', 'IY']",real,7,long
1683,software,5.89e-05,4.77,NOUN,"['S', 'AO1', 'F', 'T', 'W', 'EH2', 'R']","['S', 'AO', 'F', 'T', 'W', 'EH', 'R']",real,7,long
1684,thousands,5.89e-05,4.77,NOUN,"['TH', 'AW1', 'Z', 'AH0', 'N', 'D', 'Z']","['TH', 'AW', 'Z', 'AH', 'N', 'D', 'Z']",real,7,long
1696,connection,5.75e-05,4.76,NOUN,"['K', 'AH0', 'N', 'EH1', 'K', 'SH', 'AH0', 'N']","['K', 'AH', 'N', 'EH', 'K', 'SH', 'AH', 'N']",real,8,long
1700,florida,5.75e-05,4.76,PROPN,"['F', 'L', 'AO1', 'R', 'AH0', 'D', 'AH0']","['F', 'L', 'AO', 'R', 'AH', 'D', 'AH']",real,7,long
1709,request,5.75e-05,4.76,VERB,"['R', 'IH0', 'K', 'W', 'EH1', 'S', 'T']","['R', 'IH', 'K', 'W', 'EH', 'S', 'T']",real,7,long
1712,vehicle,5.75e-05,4.76,NOUN,"['V', 'IY1', 'HH', 'IH0', 'K', 'AH0', 'L']","['V', 'IY', 'HH', 'IH', 'K', 'AH', 'L']",real,7,long
1722,concerned,5.62e-05,4.75,VERB,"['K', 'AH0', 'N', 'S', 'ER1', 'N', 'D']","['K', 'AH', 'N', 'S', 'ER', 'N', 'D']",real,7,long
1725,criminal,5.62e-05,4.75,NOUN,"['K', 'R', 'IH1', 'M', 'AH0', 'N', 'AH0', 'L']","['K', 'R', 'IH', 'M', 'AH', 'N', 'AH', 'L']",real,8,long
1726,cultural,5.62e-05,4.75,ADJ,"['K', 'AH1', 'L', 'CH', 'ER0', 'AH0', 'L']","['K', 'AH', 'L', 'CH', 'ER', 'AH', 'L']",real,7,long
1727,develop,5.62e-05,4.75,VERB,"['D', 'IH0', 'V', 'EH1', 'L', 'AH0', 'P']","['D', 'IH', 'V', 'EH', 'L', 'AH', 'P']",real,7,long
1730,existing,5.62e-05,4.75,VERB,"['IH0', 'G', 'Z', 'IH1', 'S', 'T', 'IH0', 'NG']","['IH', 'G', 'Z', 'IH', 'S', 'T', 'IH', 'NG']",real,8,long
1739,mexico,5.62e-05,4.75,PROPN,"['M', 'EH1', 'K', 'S', 'AH0', 'K', 'OW2']","['M', 'EH', 'K', 'S', 'AH', 'K', 'OW']",real,7,long
1740,operating,5.62e-05,4.75,VERB,"['AA1', 'P', 'ER0', 'EY2', 'T', 'IH0', 'NG']","['AA', 'P', 'ER', 'EY', 'T', 'IH', 'NG']",real,7,long
1742,presented,5.62e-05,4.75,VERB,"['P', 'R', 'IY0', 'Z', 'EH1', 'N', 'T', 'AH0', 'D']","['P', 'R', 'IY', 'Z', 'EH', 'N', 'T', 'AH', 'D']",real,9,long
1747,suggest,5.62e-05,4.75,VERB,"['S', 'AH0', 'G', 'JH', 'EH1', 'S', 'T']","['S', 'AH', 'G', 'JH', 'EH', 'S', 'T']",real,7,long
