Unnamed: 0,Word,Frequency,Zipf Frequency,Part of Speech,Phonemes,No Stress,Lexicality,Length,Size
328,able,0.000269,5.43,ADJ,"['EY1', 'B', 'AH0', 'L']","['EY', 'B', 'AH', 'L']",real,4,short
329,book,0.000269,5.43,NOUN,"['B', 'UH1', 'K']","['B', 'UH', 'K']",real,3,short
330,early,0.000269,5.43,ADV,"['ER1', 'L', 'IY0']","['ER', 'L', 'IY']",real,3,short
333,local,0.000269,5.43,ADJ,"['L', 'OW1', 'K', 'AH0', 'L']","['L', 'OW', 'K', 'AH', 'L']",real,5,short
335,post,0.000269,5.43,VERB,"['P', 'OW1', 'S', 'T']","['P', 'OW', 'S', 'T']",real,4,short
336,thanks,0.000269,5.43,NOUN,"['TH', 'AE1', 'NG', 'K', 'S']","['TH', 'AE', 'NG', 'K', 'S']",real,5,short
337,video,0.000269,5.43,PROPN,"['V', 'IH1', 'D', 'IY0', 'OW0']","['V', 'IH', 'D', 'IY', 'OW']",real,5,short
338,young,0.000269,5.43,ADJ,"['Y', 'AH1', 'NG']","['Y', 'AH', 'NG']",real,3,short
339,ago,0.000263,5.42,ADV,"['AH0', 'G', 'OW1']","['AH', 'G', 'OW']",real,3,short
340,others,0.000263,5.42,NOUN,"['AH1', 'DH', 'ER0', 'Z']","['AH', 'DH', 'ER', 'Z']",real,4,short
341,social,0.000263,5.42,ADJ,"['S', 'OW1', 'SH', 'AH0', 'L']","['S', 'OW', 'SH', 'AH', 'L']",real,5,short
342,talk,0.000263,5.42,VERB,"['T', 'AO1', 'K']","['T', 'AO', 'K']",real,3,short
343,court,0.000257,5.41,NOUN,"['K', 'AO1', 'R', 'T']","['K', 'AO', 'R', 'T']",real,4,short
344,fact,0.000257,5.41,NOUN,"['F', 'AE1', 'K', 'T']","['F', 'AE', 'K', 'T']",real,4,short
345,given,0.000257,5.41,VERB,"['G', 'IH1', 'V', 'AH0', 'N']","['G', 'IH', 'V', 'AH', 'N']",real,5,short
346,guys,0.000257,5.41,NOUN,"['G', 'AY1', 'Z']","['G', 'AY', 'Z']",real,3,short
347,half,0.000257,5.41,NOUN,"['HH', 'AE1', 'F']","['HH', 'AE', 'F']",real,3,short
348,hand,0.000257,5.41,NOUN,"['HH', 'AE1', 'N', 'D']","['HH', 'AE', 'N', 'D']",real,4,short
349,level,0.000257,5.41,NOUN,"['L', 'EH1', 'V', 'AH0', 'L']","['L', 'EH', 'V', 'AH', 'L']",real,5,short
350,mind,0.000257,5.41,NOUN,"['M', 'AY1', 'N', 'D']","['M', 'AY', 'N', 'D']",real,4,short
351,often,0.000257,5.41,ADV,"['AO1', 'F', 'AH0', 'N']","['AO', 'F', 'AH', 'N']",real,4,short
353,become,0.000251,5.4,VERB,"['B', 'IH0', 'K', 'AH1', 'M']","['B', 'IH', 'K', 'AH', 'M']",real,5,short
354,body,0.000251,5.4,NOUN,"['B', 'AA1', 'D', 'IY0']","['B', 'AA', 'D', 'IY']",real,4,short
355,coming,0.000251,5.4,VERB,"['K', 'AH1', 'M', 'IH0', 'NG']","['K', 'AH', 'M', 'IH', 'NG']",real,5,short
357,death,0.000251,5.4,NOUN,"['D', 'EH1', 'TH']","['D', 'EH', 'TH']",real,3,short
358,food,0.000251,5.4,NOUN,"['F', 'UW1', 'D']","['F', 'UW', 'D']",real,3,short
360,hours,0.000251,5.4,NOUN,"['AW1', 'ER0', 'Z']","['AW', 'ER', 'Z']",real,3,short
361,office,0.000251,5.4,NOUN,"['AO1', 'F', 'AH0', 'S']","['AO', 'F', 'AH', 'S']",real,4,short
364,south,0.000251,5.4,NOUN,"['S', 'AW1', 'TH']","['S', 'AW', 'TH']",real,3,short
365,true,0.000251,5.4,ADJ,"['T', 'R', 'UW1']","['T', 'R', 'UW']",real,3,short
367,fuck,0.000245,5.39,NOUN,"['F', 'AH1', 'K']","['F', 'AH', 'K']",real,3,short
369,known,0.000245,5.39,VERB,"['N', 'OW1', 'N']","['N', 'OW', 'N']",real,3,short
370,large,0.000245,5.39,ADJ,"['L', 'AA1', 'R', 'JH']","['L', 'AA', 'R', 'JH']",real,4,short
371,lost,0.000245,5.39,VERB,"['L', 'AO1', 'S', 'T']","['L', 'AO', 'S', 'T']",real,4,short
372,research,0.000245,5.39,NOUN,"['R', 'IY0', 'S', 'ER1', 'CH']","['R', 'IY', 'S', 'ER', 'CH']",real,5,short
373,room,0.000245,5.39,NOUN,"['R', 'UW1', 'M']","['R', 'UW', 'M']",real,3,short
376,taking,0.000245,5.39,VERB,"['T', 'EY1', 'K', 'IH0', 'NG']","['T', 'EY', 'K', 'IH', 'NG']",real,5,short
378,win,0.000245,5.39,VERB,"['W', 'IH1', 'N']","['W', 'IH', 'N']",real,3,short
379,wrong,0.000245,5.39,ADJ,"['R', 'AO1', 'NG']","['R', 'AO', 'NG']",real,3,short
380,along,0.00024,5.38,ADP,"['AH0', 'L', 'AO1', 'NG']","['AH', 'L', 'AO', 'NG']",real,4,short
382,else,0.00024,5.38,ADV,"['EH1', 'L', 'S']","['EH', 'L', 'S']",real,3,short
383,girl,0.00024,5.38,NOUN,"['G', 'ER1', 'L']","['G', 'ER', 'L']",real,3,short
384,john,0.00024,5.38,PROPN,"['JH', 'AA1', 'N']","['JH', 'AA', 'N']",real,3,short
385,matter,0.00024,5.38,VERB,"['M', 'AE1', 'T', 'ER0']","['M', 'AE', 'T', 'ER']",real,4,short
386,pretty,0.00024,5.38,ADV,"['P', 'R', 'IH1', 'T', 'IY0']","['P', 'R', 'IH', 'T', 'IY']",real,5,short
389,bit,0.000234,5.37,NOUN,"['B', 'IH1', 'T']","['B', 'IH', 'T']",real,3,short
390,friend,0.000234,5.37,NOUN,"['F', 'R', 'EH1', 'N', 'D']","['F', 'R', 'EH', 'N', 'D']",real,5,short
391,hit,0.000234,5.37,VERB,"['HH', 'IH1', 'T']","['HH', 'IH', 'T']",real,3,short
392,needs,0.000234,5.37,VERB,"['N', 'IY1', 'D', 'Z']","['N', 'IY', 'D', 'Z']",real,4,short
393,nice,0.000234,5.37,ADJ,"['N', 'AY1', 'S']","['N', 'AY', 'S']",real,3,short
394,playing,0.000234,5.37,VERB,"['P', 'L', 'EY1', 'IH0', 'NG']","['P', 'L', 'EY', 'IH', 'NG']",real,5,short
396,saying,0.000234,5.37,VERB,"['S', 'EY1', 'IH0', 'NG']","['S', 'EY', 'IH', 'NG']",real,4,short
399,york,0.000234,5.37,PROPN,"['Y', 'AO1', 'R', 'K']","['Y', 'AO', 'R', 'K']",real,4,short
400,class,0.000229,5.36,NOUN,"['K', 'L', 'AE1', 'S']","['K', 'L', 'AE', 'S']",real,4,short
401,close,0.000229,5.36,VERB,"['K', 'L', 'OW1', 'S']","['K', 'L', 'OW', 'S']",real,4,short
402,comes,0.000229,5.36,VERB,"['K', 'AH1', 'M', 'Z']","['K', 'AH', 'M', 'Z']",real,4,short
403,idea,0.000229,5.36,NOUN,"['AY0', 'D', 'IY1', 'AH0']","['AY', 'D', 'IY', 'AH']",real,4,short
405,looks,0.000229,5.36,VERB,"['L', 'UH1', 'K', 'S']","['L', 'UH', 'K', 'S']",real,4,short
406,past,0.000229,5.36,NOUN,"['P', 'AE1', 'S', 'T']","['P', 'AE', 'S', 'T']",real,4,short
409,cause,0.000224,5.35,VERB,"['K', 'AA1', 'Z']","['K', 'AA', 'Z']",real,3,short
411,happy,0.000224,5.35,ADJ,"['HH', 'AE1', 'P', 'IY0']","['HH', 'AE', 'P', 'IY']",real,4,short
414,months,0.000224,5.35,NOUN,"['M', 'AH1', 'N', 'TH', 'S']","['M', 'AH', 'N', 'TH', 'S']",real,5,short
415,move,0.000224,5.35,VERB,"['M', 'UW1', 'V']","['M', 'UW', 'V']",real,3,short
417,series,0.000224,5.35,PROPN,"['S', 'IH1', 'R', 'IY0', 'Z']","['S', 'IH', 'R', 'IY', 'Z']",real,5,short
418,wait,0.000224,5.35,VERB,"['W', 'EY1', 'T']","['W', 'EY', 'T']",real,3,short
419,woman,0.000224,5.35,NOUN,"['W', 'UH1', 'M', 'AH0', 'N']","['W', 'UH', 'M', 'AH', 'N']",real,5,short
420,ask,0.000219,5.34,VERB,"['AE1', 'S', 'K']","['AE', 'S', 'K']",real,3,short
422,data,0.000219,5.34,NOUN,"['D', 'EY1', 'T', 'AH0']","['D', 'EY', 'T', 'AH']",real,4,short
423,late,0.000219,5.34,ADV,"['L', 'EY1', 'T']","['L', 'EY', 'T']",real,3,short
424,leave,0.000219,5.34,VERB,"['L', 'IY1', 'V']","['L', 'IY', 'V']",real,3,short
425,north,0.000219,5.34,NOUN,"['N', 'AO1', 'R', 'TH']","['N', 'AO', 'R', 'TH']",real,4,short
428,watch,0.000219,5.34,VERB,"['W', 'AA1', 'CH']","['W', 'AA', 'CH']",real,3,short
429,either,0.000214,5.33,ADV,"['IY1', 'DH', 'ER0']","['IY', 'DH', 'ER']",real,3,short
430,fucking,0.000214,5.33,VERB,"['F', 'AH1', 'K', 'IH0', 'NG']","['F', 'AH', 'K', 'IH', 'NG']",real,5,short
431,future,0.000214,5.33,NOUN,"['F', 'Y', 'UW1', 'CH', 'ER0']","['F', 'Y', 'UW', 'CH', 'ER']",real,5,short
432,light,0.000214,5.33,ADJ,"['L', 'AY1', 'T']","['L', 'AY', 'T']",real,3,short
436,police,0.000214,5.33,NOUN,"['P', 'AH0', 'L', 'IY1', 'S']","['P', 'AH', 'L', 'IY', 'S']",real,5,short
437,short,0.000214,5.33,ADJ,"['SH', 'AO1', 'R', 'T']","['SH', 'AO', 'R', 'T']",real,4,short
438,stay,0.000214,5.33,VERB,"['S', 'T', 'EY1']","['S', 'T', 'EY']",real,3,short
439,taken,0.000214,5.33,VERB,"['T', 'EY1', 'K', 'AH0', 'N']","['T', 'EY', 'K', 'AH', 'N']",real,5,short
442,deal,0.000209,5.32,VERB,"['D', 'IY1', 'L']","['D', 'IY', 'L']",real,3,short
443,rather,0.000209,5.32,ADV,"['R', 'AE1', 'DH', 'ER0']","['R', 'AE', 'DH', 'ER']",real,4,short
444,reason,0.000209,5.32,NOUN,"['R', 'IY1', 'Z', 'AH0', 'N']","['R', 'IY', 'Z', 'AH', 'N']",real,5,short
445,red,0.000209,5.32,ADJ,"['R', 'EH1', 'D']","['R', 'EH', 'D']",real,3,short
447,soon,0.000209,5.32,ADV,"['S', 'UW1', 'N']","['S', 'UW', 'N']",real,3,short
448,third,0.000209,5.32,ADJ,"['TH', 'ER1', 'D']","['TH', 'ER', 'D']",real,3,short
449,turn,0.000209,5.32,VERB,"['T', 'ER1', 'N']","['T', 'ER', 'N']",real,3,short
450,whether,0.000209,5.32,SCONJ,"['W', 'EH1', 'DH', 'ER0']","['W', 'EH', 'DH', 'ER']",real,4,short
451,among,0.000204,5.31,ADP,"['AH0', 'M', 'AH1', 'NG']","['AH', 'M', 'AH', 'NG']",real,4,short
452,check,0.000204,5.31,VERB,"['CH', 'EH1', 'K']","['CH', 'EH', 'K']",real,3,short
454,form,0.000204,5.31,VERB,"['F', 'AO1', 'R', 'M']","['F', 'AO', 'R', 'M']",real,4,short
455,further,0.000204,5.31,ADV,"['F', 'ER1', 'DH', 'ER0']","['F', 'ER', 'DH', 'ER']",real,4,short
456,heart,0.000204,5.31,NOUN,"['HH', 'AA1', 'R', 'T']","['HH', 'AA', 'R', 'T']",real,4,short
461,act,0.0002,5.3,NOUN,"['AE1', 'K', 'T']","['AE', 'K', 'T']",real,3,short
462,although,0.0002,5.3,SCONJ,"['AO2', 'L', 'DH', 'OW1']","['AO', 'L', 'DH', 'OW']",real,4,short
463,asked,0.0002,5.3,VERB,"['AE1', 'S', 'K', 'T']","['AE', 'S', 'K', 'T']",real,4,short
464,child,0.0002,5.3,NOUN,"['CH', 'AY1', 'L', 'D']","['CH', 'AY', 'L', 'D']",real,4,short
465,fire,0.0002,5.3,NOUN,"['F', 'AY1', 'ER0']","['F', 'AY', 'ER']",real,3,short
466,fun,0.0002,5.3,NOUN,"['F', 'AH1', 'N']","['F', 'AH', 'N']",real,3,short
467,living,0.0002,5.3,VERB,"['L', 'IH1', 'V', 'IH0', 'NG']","['L', 'IH', 'V', 'IH', 'NG']",real,5,short
468,major,0.0002,5.3,ADJ,"['M', 'EY1', 'JH', 'ER0']","['M', 'EY', 'JH', 'ER']",real,4,short
469,media,0.0002,5.3,NOUN,"['M', 'IY1', 'D', 'IY0', 'AH0']","['M', 'IY', 'D', 'IY', 'AH']",real,5,short
470,phone,0.0002,5.3,NOUN,"['F', 'OW1', 'N']","['F', 'OW', 'N']",real,3,short
471,players,0.0002,5.3,NOUN,"['P', 'L', 'EY1', 'ER0', 'Z']","['P', 'L', 'EY', 'ER', 'Z']",real,5,short
472,art,0.000195,5.29,NOUN,"['AA1', 'R', 'T']","['AA', 'R', 'T']",real,3,short
475,easy,0.000195,5.29,ADJ,"['IY1', 'Z', 'IY0']","['IY', 'Z', 'IY']",real,3,short
476,gonna,0.000195,5.29,VERB,"['G', 'AA1', 'N', 'AH0']","['G', 'AA', 'N', 'AH']",real,4,short
478,near,0.000195,5.29,ADP,"['N', 'IH1', 'R']","['N', 'IH', 'R']",real,3,short
479,non,0.000195,5.29,ADJ,"['N', 'AA1', 'N']","['N', 'AA', 'N']",real,3,short
480,plan,0.000195,5.29,NOUN,"['P', 'L', 'AE1', 'N']","['P', 'L', 'AE', 'N']",real,4,short
482,quite,0.000195,5.29,ADV,"['K', 'W', 'AY1', 'T']","['K', 'W', 'AY', 'T']",real,4,short
483,six,0.000195,5.29,NUM,"['S', 'IH1', 'K', 'S']","['S', 'IH', 'K', 'S']",real,4,short
484,talking,0.000195,5.29,VERB,"['T', 'AO1', 'K', 'IH0', 'NG']","['T', 'AO', 'K', 'IH', 'NG']",real,5,short
485,west,0.000195,5.29,NOUN,"['W', 'EH1', 'S', 'T']","['W', 'EH', 'S', 'T']",real,4,short
486,works,0.000195,5.29,VERB,"['W', 'ER1', 'K', 'S']","['W', 'ER', 'K', 'S']",real,4,short
490,final,0.000191,5.28,ADJ,"['F', 'AY1', 'N', 'AH0', 'L']","['F', 'AY', 'N', 'AH', 'L']",real,5,short
491,former,0.000191,5.28,ADJ,"['F', 'AO1', 'R', 'M', 'ER0']","['F', 'AO', 'R', 'M', 'ER']",real,5,short
492,front,0.000191,5.28,NOUN,"['F', 'R', 'AH1', 'N', 'T']","['F', 'R', 'AH', 'N', 'T']",real,5,short
493,kids,0.000191,5.28,NOUN,"['K', 'IH1', 'D', 'Z']","['K', 'IH', 'D', 'Z']",real,4,short
494,list,0.000191,5.28,NOUN,"['L', 'IH1', 'S', 'T']","['L', 'IH', 'S', 'T']",real,4,short
495,ready,0.000191,5.28,ADJ,"['R', 'EH1', 'D', 'IY0']","['R', 'EH', 'D', 'IY']",real,4,short
497,son,0.000191,5.28,NOUN,"['S', 'AH1', 'N']","['S', 'AH', 'N']",real,3,short
498,street,0.000191,5.28,NOUN,"['S', 'T', 'R', 'IY1', 'T']","['S', 'T', 'R', 'IY', 'T']",real,5,short
499,bring,0.000186,5.27,VERB,"['B', 'R', 'IH1', 'NG']","['B', 'R', 'IH', 'NG']",real,4,short
500,college,0.000186,5.27,NOUN,"['K', 'AA1', 'L', 'IH0', 'JH']","['K', 'AA', 'L', 'IH', 'JH']",real,5,short
501,current,0.000186,5.27,ADJ,"['K', 'ER1', 'AH0', 'N', 'T']","['K', 'ER', 'AH', 'N', 'T']",real,5,short
504,heard,0.000186,5.27,VERB,"['HH', 'ER1', 'D']","['HH', 'ER', 'D']",real,3,short
506,meet,0.000186,5.27,VERB,"['M', 'IY1', 'T']","['M', 'IY', 'T']",real,3,short
508,type,0.000186,5.27,NOUN,"['T', 'AY1', 'P']","['T', 'AY', 'P']",real,3,short
509,baby,0.000182,5.26,NOUN,"['B', 'EY1', 'B', 'IY0']","['B', 'EY', 'B', 'IY']",real,4,short
510,chance,0.000182,5.26,VERB,"['CH', 'AE1', 'N', 'S']","['CH', 'AE', 'N', 'S']",real,4,short
511,father,0.000182,5.26,NOUN,"['F', 'AA1', 'DH', 'ER0']","['F', 'AA', 'DH', 'ER']",real,4,short
512,march,0.000182,5.26,NOUN,"['M', 'AA1', 'R', 'CH']","['M', 'AA', 'R', 'CH']",real,4,short
514,song,0.000182,5.26,NOUN,"['S', 'AO1', 'NG']","['S', 'AO', 'NG']",real,3,short
515,study,0.000182,5.26,VERB,"['S', 'T', 'AH1', 'D', 'IY0']","['S', 'T', 'AH', 'D', 'IY']",real,5,short
516,word,0.000182,5.26,NOUN,"['W', 'ER1', 'D']","['W', 'ER', 'D']",real,3,short
517,across,0.000178,5.25,ADP,"['AH0', 'K', 'R', 'AO1', 'S']","['AH', 'K', 'R', 'AO', 'S']",real,5,short
518,action,0.000178,5.25,NOUN,"['AE1', 'K', 'SH', 'AH0', 'N']","['AE', 'K', 'SH', 'AH', 'N']",real,5,short
519,clear,0.000178,5.25,ADJ,"['K', 'L', 'IH1', 'R']","['K', 'L', 'IH', 'R']",real,4,short
520,gave,0.000178,5.25,VERB,"['G', 'EY1', 'V']","['G', 'EY', 'V']",real,3,short
521,gets,0.000178,5.25,VERB,"['G', 'EH1', 'T', 'S']","['G', 'EH', 'T', 'S']",real,4,short
523,month,0.000178,5.25,NOUN,"['M', 'AH1', 'N', 'TH']","['M', 'AH', 'N', 'TH']",real,4,short
524,outside,0.000178,5.25,NOUN,"['AW1', 'T', 'S', 'AY1', 'D']","['AW', 'T', 'S', 'AY', 'D']",real,5,short
525,self,0.000178,5.25,NOUN,"['S', 'EH1', 'L', 'F']","['S', 'EH', 'L', 'F']",real,4,short
527,words,0.000178,5.25,NOUN,"['W', 'ER1', 'D', 'Z']","['W', 'ER', 'D', 'Z']",real,4,short
528,board,0.000174,5.24,NOUN,"['B', 'AO1', 'R', 'D']","['B', 'AO', 'R', 'D']",real,4,short
529,cost,0.000174,5.24,NOUN,"['K', 'AA1', 'S', 'T']","['K', 'AA', 'S', 'T']",real,4,short
530,cut,0.000174,5.24,VERB,"['K', 'AH1', 'T']","['K', 'AH', 'T']",real,3,short
531,field,0.000174,5.24,NOUN,"['F', 'IY1', 'L', 'D']","['F', 'IY', 'L', 'D']",real,4,short
532,held,0.000174,5.24,VERB,"['HH', 'EH1', 'L', 'D']","['HH', 'EH', 'L', 'D']",real,4,short
534,main,0.000174,5.24,ADJ,"['M', 'EY1', 'N']","['M', 'EY', 'N']",real,3,short
536,mother,0.000174,5.24,NOUN,"['M', 'AH1', 'DH', 'ER0']","['M', 'AH', 'DH', 'ER']",real,4,short
537,road,0.000174,5.24,NOUN,"['R', 'OW1', 'D']","['R', 'OW', 'D']",real,3,short
538,seems,0.000174,5.24,VERB,"['S', 'IY1', 'M', 'Z']","['S', 'IY', 'M', 'Z']",real,4,short
540,town,0.000174,5.24,NOUN,"['T', 'AW1', 'N']","['T', 'AW', 'N']",real,3,short
541,wants,0.000174,5.24,VERB,"['W', 'AA1', 'N', 'T', 'S']","['W', 'AA', 'N', 'T', 'S']",real,5,short
543,energy,0.00017,5.23,NOUN,"['EH1', 'N', 'ER0', 'JH', 'IY0']","['EH', 'N', 'ER', 'JH', 'IY']",real,5,short
544,fight,0.00017,5.23,VERB,"['F', 'AY1', 'T']","['F', 'AY', 'T']",real,3,short
545,fine,0.00017,5.23,ADJ,"['F', 'AY1', 'N']","['F', 'AY', 'N']",real,3,short
546,force,0.00017,5.23,NOUN,"['F', 'AO1', 'R', 'S']","['F', 'AO', 'R', 'S']",real,4,short
547,hear,0.00017,5.23,VERB,"['HH', 'IY1', 'R']","['HH', 'IY', 'R']",real,3,short
548,issue,0.00017,5.23,VERB,"['IH1', 'SH', 'UW0']","['IH', 'SH', 'UW']",real,3,short
549,played,0.00017,5.23,VERB,"['P', 'L', 'EY1', 'D']","['P', 'L', 'EY', 'D']",real,4,short
550,points,0.00017,5.23,NOUN,"['P', 'OY1', 'N', 'T', 'S']","['P', 'OY', 'N', 'T', 'S']",real,5,short
551,price,0.00017,5.23,NOUN,"['P', 'R', 'AY1', 'S']","['P', 'R', 'AY', 'S']",real,4,short
553,rest,0.00017,5.23,NOUN,"['R', 'EH1', 'S', 'T']","['R', 'EH', 'S', 'T']",real,4,short
555,running,0.00017,5.23,VERB,"['R', 'AH1', 'N', 'IH0', 'NG']","['R', 'AH', 'N', 'IH', 'NG']",real,5,short
556,shows,0.00017,5.23,VERB,"['SH', 'OW1', 'Z']","['SH', 'OW', 'Z']",real,3,short
557,space,0.00017,5.23,NOUN,"['S', 'P', 'EY1', 'S']","['S', 'P', 'EY', 'S']",real,4,short
558,summer,0.00017,5.23,NOUN,"['S', 'AH1', 'M', 'ER0']","['S', 'AH', 'M', 'ER']",real,4,short
559,term,0.00017,5.23,NOUN,"['T', 'ER1', 'M']","['T', 'ER', 'M']",real,3,short
560,wife,0.00017,5.23,NOUN,"['W', 'AY1', 'F']","['W', 'AY', 'F']",real,3,short
563,date,0.000166,5.22,NOUN,"['D', 'EY1', 'T']","['D', 'EY', 'T']",real,3,short
564,goes,0.000166,5.22,VERB,"['G', 'OW1', 'Z']","['G', 'OW', 'Z']",real,3,short
565,killed,0.000166,5.22,VERB,"['K', 'IH1', 'L', 'D']","['K', 'IH', 'L', 'D']",real,4,short
566,land,0.000166,5.22,NOUN,"['L', 'AE1', 'N', 'D']","['L', 'AE', 'N', 'D']",real,4,short
567,miss,0.000166,5.22,VERB,"['M', 'IH1', 'S']","['M', 'IH', 'S']",real,3,short
569,sex,0.000166,5.22,NOUN,"['S', 'EH1', 'K', 'S']","['S', 'EH', 'K', 'S']",real,4,short
570,shot,0.000166,5.22,VERB,"['SH', 'AA1', 'T']","['SH', 'AA', 'T']",real,3,short
571,site,0.000166,5.22,NOUN,"['S', 'AY1', 'T']","['S', 'AY', 'T']",real,3,short
572,strong,0.000166,5.22,ADJ,"['S', 'T', 'R', 'AO1', 'NG']","['S', 'T', 'R', 'AO', 'NG']",real,5,short
573,account,0.000162,5.21,NOUN,"['AH0', 'K', 'AW1', 'N', 'T']","['AH', 'K', 'AW', 'N', 'T']",real,5,short
577,june,0.000162,5.21,PROPN,"['JH', 'UW1', 'N']","['JH', 'UW', 'N']",real,3,short
583,total,0.000162,5.21,VERB,"['T', 'OW1', 'T', 'AH0', 'L']","['T', 'OW', 'T', 'AH', 'L']",real,5,short
584,above,0.000158,5.2,ADV,"['AH0', 'B', 'AH1', 'V']","['AH', 'B', 'AH', 'V']",real,4,short
585,club,0.000158,5.2,NOUN,"['K', 'L', 'AH1', 'B']","['K', 'L', 'AH', 'B']",real,4,short
586,common,0.000158,5.2,ADJ,"['K', 'AA1', 'M', 'AH0', 'N']","['K', 'AA', 'M', 'AH', 'N']",real,5,short
587,died,0.000158,5.2,VERB,"['D', 'AY1', 'D']","['D', 'AY', 'D']",real,3,short
588,film,0.000158,5.2,VERB,"['F', 'IH1', 'L', 'M']","['F', 'IH', 'L', 'M']",real,4,short
591,lead,0.000158,5.2,VERB,"['L', 'EH1', 'D']","['L', 'EH', 'D']",real,3,short
592,likely,0.000158,5.2,ADV,"['L', 'AY1', 'K', 'L', 'IY0']","['L', 'AY', 'K', 'L', 'IY']",real,5,short
597,share,0.000158,5.2,VERB,"['SH', 'EH1', 'R']","['SH', 'EH', 'R']",real,3,short
598,won,0.000158,5.2,VERB,"['W', 'AH1', 'N']","['W', 'AH', 'N']",real,3,short
599,april,0.000155,5.19,PROPN,"['EY1', 'P', 'R', 'AH0', 'L']","['EY', 'P', 'R', 'AH', 'L']",real,5,short
600,center,0.000155,5.19,NOUN,"['S', 'EH1', 'N', 'T', 'ER0']","['S', 'EH', 'N', 'T', 'ER']",real,5,short
601,county,0.000155,5.19,NOUN,"['K', 'AW1', 'N', 'T', 'IY0']","['K', 'AW', 'N', 'T', 'IY']",real,5,short
602,couple,0.000155,5.19,NOUN,"['K', 'AH1', 'P', 'AH0', 'L']","['K', 'AH', 'P', 'AH', 'L']",real,5,short
603,dead,0.000155,5.19,ADJ,"['D', 'EH1', 'D']","['D', 'EH', 'D']",real,3,short
605,happen,0.000155,5.19,VERB,"['HH', 'AE1', 'P', 'AH0', 'N']","['HH', 'AE', 'P', 'AH', 'N']",real,5,short
606,hold,0.000155,5.19,VERB,"['HH', 'OW1', 'L', 'D']","['HH', 'OW', 'L', 'D']",real,4,short
608,inside,0.000155,5.19,ADV,"['IH0', 'N', 'S', 'AY1', 'D']","['IH', 'N', 'S', 'AY', 'D']",real,5,short
609,issues,0.000155,5.19,NOUN,"['IH1', 'SH', 'UW0', 'Z']","['IH', 'SH', 'UW', 'Z']",real,4,short
610,online,0.000155,5.19,NOUN,"['AO1', 'N', 'L', 'AY2', 'N']","['AO', 'N', 'L', 'AY', 'N']",real,5,short
611,player,0.000155,5.19,NOUN,"['P', 'L', 'EY1', 'ER0']","['P', 'L', 'EY', 'ER']",real,4,short
614,return,0.000155,5.19,VERB,"['R', 'IH0', 'T', 'ER1', 'N']","['R', 'IH', 'T', 'ER', 'N']",real,5,short
615,rights,0.000155,5.19,NOUN,"['R', 'AY1', 'T', 'S']","['R', 'AY', 'T', 'S']",real,4,short
616,sense,0.000155,5.19,NOUN,"['S', 'EH1', 'N', 'S']","['S', 'EH', 'N', 'S']",real,4,short
617,star,0.000155,5.19,NOUN,"['S', 'T', 'AA1', 'R']","['S', 'T', 'AA', 'R']",real,4,short
618,test,0.000155,5.19,VERB,"['T', 'EH1', 'S', 'T']","['T', 'EH', 'S', 'T']",real,4,short
619,view,0.000155,5.19,VERB,"['V', 'Y', 'UW1']","['V', 'Y', 'UW']",real,3,short
620,weeks,0.000155,5.19,NOUN,"['W', 'IY1', 'K', 'S']","['W', 'IY', 'K', 'S']",real,4,short
621,break,0.000151,5.18,VERB,"['B', 'R', 'EY1', 'K']","['B', 'R', 'EY', 'K']",real,4,short
624,event,0.000151,5.18,NOUN,"['IH0', 'V', 'EH1', 'N', 'T']","['IH', 'V', 'EH', 'N', 'T']",real,5,short
625,higher,0.000151,5.18,ADJ,"['HH', 'AY1', 'ER0']","['HH', 'AY', 'ER']",real,3,short
627,member,0.000151,5.18,NOUN,"['M', 'EH1', 'M', 'B', 'ER0']","['M', 'EH', 'M', 'B', 'ER']",real,5,short
628,middle,0.000151,5.18,ADJ,"['M', 'IH1', 'D', 'AH0', 'L']","['M', 'IH', 'D', 'AH', 'L']",real,5,short
629,needed,0.000151,5.18,VERB,"['N', 'IY1', 'D', 'AH0', 'D']","['N', 'IY', 'D', 'AH', 'D']",real,5,short
632,sorry,0.000151,5.18,INTJ,"['S', 'AA1', 'R', 'IY0']","['S', 'AA', 'R', 'IY']",real,4,short
633,takes,0.000151,5.18,VERB,"['T', 'EY1', 'K', 'S']","['T', 'EY', 'K', 'S']",real,4,short
635,wish,0.000151,5.18,VERB,"['W', 'IH1', 'SH']","['W', 'IH', 'SH']",real,3,short
636,answer,0.000148,5.17,VERB,"['AE1', 'N', 'S', 'ER0']","['AE', 'N', 'S', 'ER']",real,4,short
638,design,0.000148,5.17,NOUN,"['D', 'IH0', 'Z', 'AY1', 'N']","['D', 'IH', 'Z', 'AY', 'N']",real,5,short
640,girls,0.000148,5.17,NOUN,"['G', 'ER1', 'L', 'Z']","['G', 'ER', 'L', 'Z']",real,4,short
641,gold,0.000148,5.17,NOUN,"['G', 'OW1', 'L', 'D']","['G', 'OW', 'L', 'D']",real,4,short
642,gone,0.000148,5.17,VERB,"['G', 'AO1', 'N']","['G', 'AO', 'N']",real,3,short
643,guess,0.000148,5.17,VERB,"['G', 'EH1', 'S']","['G', 'EH', 'S']",real,3,short
645,july,0.000148,5.17,PROPN,"['JH', 'UW2', 'L', 'AY1']","['JH', 'UW', 'L', 'AY']",real,4,short
