,Word,Frequency,Zipf Frequency,Part of Speech,Phonemes
374,several,0.000245,5.39,ADJ,"['S', 'EH1', 'V', 'R', 'AH0', 'L']"
375,started,0.000245,5.39,VERB,"['S', 'T', 'AA1', 'R', 'T', 'AH0', 'D']"
376,taking,0.000245,5.39,VERB,"['T', 'EY1', 'K', 'IH0', 'NG']"
377,university,0.000245,5.39,NOUN,"['Y', 'UW2', 'N', 'AH0', 'V', 'ER1', 'S', 'AH0', 'T', 'IY0']"
378,win,0.000245,5.39,VERB,"['W', 'IH1', 'N']"
379,wrong,0.000245,5.39,ADJ,"['R', 'AO1', 'NG']"
380,along,0.00024,5.38,ADP,"['AH0', 'L', 'AO1', 'NG']"
381,anyone,0.00024,5.38,PRON,"['EH1', 'N', 'IY0', 'W', 'AH2', 'N']"
382,else,0.00024,5.38,ADV,"['EH1', 'L', 'S']"
383,girl,0.00024,5.38,NOUN,"['G', 'ER1', 'L']"
384,john,0.00024,5.38,PROPN,"['JH', 'AA1', 'N']"
385,matter,0.00024,5.38,VERB,"['M', 'AE1', 'T', 'ER0']"
386,pretty,0.00024,5.38,ADV,"['P', 'R', 'IH1', 'T', 'IY0']"
387,remember,0.00024,5.38,VERB,"['R', 'IH0', 'M', 'EH1', 'M', 'B', 'ER0']"
388,air,0.000234,5.37,NOUN,"['EH1', 'R']"
389,bit,0.000234,5.37,NOUN,"['B', 'IH1', 'T']"
390,friend,0.000234,5.37,NOUN,"['F', 'R', 'EH1', 'N', 'D']"
391,hit,0.000234,5.37,VERB,"['HH', 'IH1', 'T']"
392,needs,0.000234,5.37,VERB,"['N', 'IY1', 'D', 'Z']"
393,nice,0.000234,5.37,ADJ,"['N', 'AY1', 'S']"
394,playing,0.000234,5.37,VERB,"['P', 'L', 'EY1', 'IH0', 'NG']"
395,probably,0.000234,5.37,ADV,"['P', 'R', 'AA1', 'B', 'AH0', 'B', 'L', 'IY0']"
396,saying,0.000234,5.37,VERB,"['S', 'EY1', 'IH0', 'NG']"
397,understand,0.000234,5.37,VERB,"['AH2', 'N', 'D', 'ER0', 'S', 'T', 'AE1', 'N', 'D']"
398,yeah,0.000234,5.37,INTJ,"['Y', 'AE1']"
399,york,0.000234,5.37,PROPN,"['Y', 'AO1', 'R', 'K']"
400,class,0.000229,5.36,NOUN,"['K', 'L', 'AE1', 'S']"
401,close,0.000229,5.36,VERB,"['K', 'L', 'OW1', 'S']"
402,comes,0.000229,5.36,VERB,"['K', 'AH1', 'M', 'Z']"
403,idea,0.000229,5.36,NOUN,"['AY0', 'D', 'IY1', 'AH0']"
404,international,0.000229,5.36,ADJ,"['IH2', 'N', 'T', 'ER0', 'N', 'AE1', 'SH', 'AH0', 'N', 'AH0', 'L']"
405,looks,0.000229,5.36,VERB,"['L', 'UH1', 'K', 'S']"
406,past,0.000229,5.36,NOUN,"['P', 'AE1', 'S', 'T']"
407,possible,0.000229,5.36,ADJ,"['P', 'AA1', 'S', 'AH0', 'B', 'AH0', 'L']"
408,wanted,0.000229,5.36,VERB,"['W', 'AA1', 'N', 'T', 'AH0', 'D']"
409,cause,0.000224,5.35,VERB,"['K', 'AA1', 'Z']"
410,due,0.000224,5.35,ADJ,"['D', 'UW1']"
411,happy,0.000224,5.35,ADJ,"['HH', 'AE1', 'P', 'IY0']"
412,human,0.000224,5.35,ADJ,"['HH', 'Y', 'UW1', 'M', 'AH0', 'N']"
413,members,0.000224,5.35,NOUN,"['M', 'EH1', 'M', 'B', 'ER0', 'Z']"
414,months,0.000224,5.35,NOUN,"['M', 'AH1', 'N', 'TH', 'S']"
415,move,0.000224,5.35,VERB,"['M', 'UW1', 'V']"
416,question,0.000224,5.35,NOUN,"['K', 'W', 'EH1', 'S', 'CH', 'AH0', 'N']"
417,series,0.000224,5.35,PROPN,"['S', 'IH1', 'R', 'IY0', 'Z']"
418,wait,0.000224,5.35,VERB,"['W', 'EY1', 'T']"
419,woman,0.000224,5.35,NOUN,"['W', 'UH1', 'M', 'AH0', 'N']"
420,ask,0.000219,5.34,VERB,"['AE1', 'S', 'K']"
421,community,0.000219,5.34,NOUN,"['K', 'AH0', 'M', 'Y', 'UW1', 'N', 'AH0', 'T', 'IY0']"
422,data,0.000219,5.34,NOUN,"['D', 'EY1', 'T', 'AH0']"
423,late,0.000219,5.34,ADV,"['L', 'EY1', 'T']"
424,leave,0.000219,5.34,VERB,"['L', 'IY1', 'V']"
425,north,0.000219,5.34,NOUN,"['N', 'AO1', 'R', 'TH']"
426,saw,0.000219,5.34,VERB,"['S', 'AO1']"
427,special,0.000219,5.34,ADJ,"['S', 'P', 'EH1', 'SH', 'AH0', 'L']"
428,watch,0.000219,5.34,VERB,"['W', 'AA1', 'CH']"
429,either,0.000214,5.33,ADV,"['IY1', 'DH', 'ER0']"
430,fucking,0.000214,5.33,VERB,"['F', 'AH1', 'K', 'IH0', 'NG']"
431,future,0.000214,5.33,NOUN,"['F', 'Y', 'UW1', 'CH', 'ER0']"
432,light,0.000214,5.33,ADJ,"['L', 'AY1', 'T']"
433,low,0.000214,5.33,ADJ,"['L', 'OW1']"
434,million,0.000214,5.33,NUM,"['M', 'IH1', 'L', 'Y', 'AH0', 'N']"
435,morning,0.000214,5.33,NOUN,"['M', 'AO1', 'R', 'N', 'IH0', 'NG']"
436,police,0.000214,5.33,NOUN,"['P', 'AH0', 'L', 'IY1', 'S']"
437,short,0.000214,5.33,ADJ,"['SH', 'AO1', 'R', 'T']"
438,stay,0.000214,5.33,VERB,"['S', 'T', 'EY1']"
439,taken,0.000214,5.33,VERB,"['T', 'EY1', 'K', 'AH0', 'N']"
440,age,0.000209,5.32,NOUN,"['EY1', 'JH']"
441,buy,0.000209,5.32,VERB,"['B', 'AY1']"
442,deal,0.000209,5.32,VERB,"['D', 'IY1', 'L']"
443,rather,0.000209,5.32,ADV,"['R', 'AE1', 'DH', 'ER0']"
444,reason,0.000209,5.32,NOUN,"['R', 'IY1', 'Z', 'AH0', 'N']"
445,red,0.000209,5.32,ADJ,"['R', 'EH1', 'D']"
446,report,0.000209,5.32,VERB,"['R', 'IY0', 'P', 'AO1', 'R', 'T']"
447,soon,0.000209,5.32,ADV,"['S', 'UW1', 'N']"
448,third,0.000209,5.32,ADJ,"['TH', 'ER1', 'D']"
449,turn,0.000209,5.32,VERB,"['T', 'ER1', 'N']"
450,whether,0.000209,5.32,SCONJ,"['W', 'EH1', 'DH', 'ER0']"
451,among,0.000204,5.31,ADP,"['AH0', 'M', 'AH1', 'NG']"
452,check,0.000204,5.31,VERB,"['CH', 'EH1', 'K']"
453,development,0.000204,5.31,NOUN,"['D', 'IH0', 'V', 'EH1', 'L', 'AH0', 'P', 'M', 'AH0', 'N', 'T']"
454,form,0.000204,5.31,VERB,"['F', 'AO1', 'R', 'M']"
455,further,0.000204,5.31,ADV,"['F', 'ER1', 'DH', 'ER0']"
456,heart,0.000204,5.31,NOUN,"['HH', 'AA1', 'R', 'T']"
457,minutes,0.000204,5.31,NOUN,"['M', 'IH1', 'N', 'AH0', 'T', 'S']"
458,myself,0.000204,5.31,PRON,"['M', 'AY2', 'S', 'EH1', 'L', 'F']"
459,services,0.000204,5.31,NOUN,"['S', 'ER1', 'V', 'AH0', 'S', 'AH0', 'Z']"
460,yourself,0.000204,5.31,PRON,"['Y', 'ER0', 'S', 'EH1', 'L', 'F']"
461,act,0.0002,5.3,NOUN,"['AE1', 'K', 'T']"
462,although,0.0002,5.3,SCONJ,"['AO2', 'L', 'DH', 'OW1']"
463,asked,0.0002,5.3,VERB,"['AE1', 'S', 'K', 'T']"
464,child,0.0002,5.3,NOUN,"['CH', 'AY1', 'L', 'D']"
465,fire,0.0002,5.3,NOUN,"['F', 'AY1', 'ER0']"
466,fun,0.0002,5.3,NOUN,"['F', 'AH1', 'N']"
467,living,0.0002,5.3,VERB,"['L', 'IH1', 'V', 'IH0', 'NG']"
468,major,0.0002,5.3,ADJ,"['M', 'EY1', 'JH', 'ER0']"
469,media,0.0002,5.3,NOUN,"['M', 'IY1', 'D', 'IY0', 'AH0']"
470,phone,0.0002,5.3,NOUN,"['F', 'OW1', 'N']"
471,players,0.0002,5.3,NOUN,"['P', 'L', 'EY1', 'ER0', 'Z']"
472,art,0.000195,5.29,NOUN,"['AA1', 'R', 'T']"
473,behind,0.000195,5.29,ADV,"['B', 'IH0', 'HH', 'AY1', 'N', 'D']"
474,building,0.000195,5.29,VERB,"['B', 'IH1', 'L', 'D', 'IH0', 'NG']"
475,easy,0.000195,5.29,ADJ,"['IY1', 'Z', 'IY0']"
476,gonna,0.000195,5.29,VERB,"['G', 'AA1', 'N', 'AH0']"
477,market,0.000195,5.29,NOUN,"['M', 'AA1', 'R', 'K', 'AH0', 'T']"
478,near,0.000195,5.29,ADP,"['N', 'IH1', 'R']"
479,non,0.000195,5.29,ADJ,"['N', 'AA1', 'N']"
480,plan,0.000195,5.29,NOUN,"['P', 'L', 'AE1', 'N']"
481,political,0.000195,5.29,ADJ,"['P', 'AH0', 'L', 'IH1', 'T', 'AH0', 'K', 'AH0', 'L']"
482,quite,0.000195,5.29,ADV,"['K', 'W', 'AY1', 'T']"
483,six,0.000195,5.29,NUM,"['S', 'IH1', 'K', 'S']"
484,talking,0.000195,5.29,VERB,"['T', 'AO1', 'K', 'IH0', 'NG']"
485,west,0.000195,5.29,NOUN,"['W', 'EH1', 'S', 'T']"
486,works,0.000195,5.29,VERB,"['W', 'ER1', 'K', 'S']"
487,according,0.000191,5.28,VERB,"['AH0', 'K', 'AO1', 'R', 'D', 'IH0', 'NG']"
488,available,0.000191,5.28,ADJ,"['AH0', 'V', 'EY1', 'L', 'AH0', 'B', 'AH0', 'L']"
489,e,0.000191,5.28,X,['IY1']
490,education,0.000191,5.28,NOUN,"['EH2', 'JH', 'AH0', 'K', 'EY1', 'SH', 'AH0', 'N']"
491,final,0.000191,5.28,ADJ,"['F', 'AY1', 'N', 'AH0', 'L']"
492,former,0.000191,5.28,ADJ,"['F', 'AO1', 'R', 'M', 'ER0']"
493,front,0.000191,5.28,NOUN,"['F', 'R', 'AH1', 'N', 'T']"
494,kids,0.000191,5.28,NOUN,"['K', 'IH1', 'D', 'Z']"
495,list,0.000191,5.28,NOUN,"['L', 'IH1', 'S', 'T']"
496,ready,0.000191,5.28,ADJ,"['R', 'EH1', 'D', 'IY0']"
497,sometimes,0.000191,5.28,ADV,"['S', 'AH0', 'M', 'T', 'AY1', 'M', 'Z']"
498,son,0.000191,5.28,NOUN,"['S', 'AH1', 'N']"
499,street,0.000191,5.28,NOUN,"['S', 'T', 'R', 'IY1', 'T']"
500,bring,0.000186,5.27,VERB,"['B', 'R', 'IH1', 'NG']"
501,college,0.000186,5.27,NOUN,"['K', 'AA1', 'L', 'IH0', 'JH']"
502,current,0.000186,5.27,ADJ,"['K', 'ER1', 'AH0', 'N', 'T']"
503,example,0.000186,5.27,NOUN,"['IH0', 'G', 'Z', 'AE1', 'M', 'P', 'AH0', 'L']"
504,experience,0.000186,5.27,NOUN,"['IH0', 'K', 'S', 'P', 'IH1', 'R', 'IY0', 'AH0', 'N', 'S']"
505,heard,0.000186,5.27,VERB,"['HH', 'ER1', 'D']"
506,london,0.000186,5.27,PROPN,"['L', 'AH1', 'N', 'D', 'AH0', 'N']"
507,meet,0.000186,5.27,VERB,"['M', 'IY1', 'T']"
508,program,0.000186,5.27,NOUN,"['P', 'R', 'OW1', 'G', 'R', 'AE2', 'M']"
509,type,0.000186,5.27,NOUN,"['T', 'AY1', 'P']"
510,baby,0.000182,5.26,NOUN,"['B', 'EY1', 'B', 'IY0']"
511,chance,0.000182,5.26,VERB,"['CH', 'AE1', 'N', 'S']"
512,father,0.000182,5.26,NOUN,"['F', 'AA1', 'DH', 'ER0']"
513,march,0.000182,5.26,NOUN,"['M', 'AA1', 'R', 'CH']"
514,process,0.000182,5.26,NOUN,"['P', 'R', 'AA1', 'S', 'EH2', 'S']"
515,song,0.000182,5.26,NOUN,"['S', 'AO1', 'NG']"
516,study,0.000182,5.26,VERB,"['S', 'T', 'AH1', 'D', 'IY0']"
517,word,0.000182,5.26,NOUN,"['W', 'ER1', 'D']"
518,across,0.000178,5.25,ADP,"['AH0', 'K', 'R', 'AO1', 'S']"
519,action,0.000178,5.25,NOUN,"['AE1', 'K', 'SH', 'AH0', 'N']"
520,clear,0.000178,5.25,ADJ,"['K', 'L', 'IH1', 'R']"
521,gave,0.000178,5.25,VERB,"['G', 'EY1', 'V']"
522,gets,0.000178,5.25,VERB,"['G', 'EH1', 'T', 'S']"
523,himself,0.000178,5.25,PRON,"['HH', 'IH0', 'M', 'S', 'EH1', 'L', 'F']"
524,month,0.000178,5.25,NOUN,"['M', 'AH1', 'N', 'TH']"
525,outside,0.000178,5.25,NOUN,"['AW1', 'T', 'S', 'AY1', 'D']"
526,self,0.000178,5.25,NOUN,"['S', 'EH1', 'L', 'F']"
527,students,0.000178,5.25,NOUN,"['S', 'T', 'UW1', 'D', 'AH0', 'N', 'T', 'S']"
528,words,0.000178,5.25,NOUN,"['W', 'ER1', 'D', 'Z']"
529,board,0.000174,5.24,NOUN,"['B', 'AO1', 'R', 'D']"
530,cost,0.000174,5.24,NOUN,"['K', 'AA1', 'S', 'T']"
531,cut,0.000174,5.24,VERB,"['K', 'AH1', 'T']"
532,field,0.000174,5.24,NOUN,"['F', 'IY1', 'L', 'D']"
533,held,0.000174,5.24,VERB,"['HH', 'EH1', 'L', 'D']"
534,instead,0.000174,5.24,ADV,"['IH0', 'N', 'S', 'T', 'EH1', 'D']"
535,main,0.000174,5.24,ADJ,"['M', 'EY1', 'N']"
536,moment,0.000174,5.24,NOUN,"['M', 'OW1', 'M', 'AH0', 'N', 'T']"
537,mother,0.000174,5.24,NOUN,"['M', 'AH1', 'DH', 'ER0']"
538,road,0.000174,5.24,NOUN,"['R', 'OW1', 'D']"
539,seems,0.000174,5.24,VERB,"['S', 'IY1', 'M', 'Z']"
540,thinking,0.000174,5.24,VERB,"['TH', 'IH1', 'NG', 'K', 'IH0', 'NG']"
541,town,0.000174,5.24,NOUN,"['T', 'AW1', 'N']"
542,wants,0.000174,5.24,VERB,"['W', 'AA1', 'N', 'T', 'S']"
543,de,0.00017,5.23,ADP,"['D', 'IY1']"
544,department,0.00017,5.23,NOUN,"['D', 'IH0', 'P', 'AA1', 'R', 'T', 'M', 'AH0', 'N', 'T']"
545,energy,0.00017,5.23,NOUN,"['EH1', 'N', 'ER0', 'JH', 'IY0']"
546,fight,0.00017,5.23,VERB,"['F', 'AY1', 'T']"
547,fine,0.00017,5.23,ADJ,"['F', 'AY1', 'N']"
548,force,0.00017,5.23,NOUN,"['F', 'AO1', 'R', 'S']"
549,hear,0.00017,5.23,VERB,"['HH', 'IY1', 'R']"
550,issue,0.00017,5.23,VERB,"['IH1', 'SH', 'UW0']"
551,played,0.00017,5.23,VERB,"['P', 'L', 'EY1', 'D']"
552,points,0.00017,5.23,NOUN,"['P', 'OY1', 'N', 'T', 'S']"
553,price,0.00017,5.23,NOUN,"['P', 'R', 'AY1', 'S']"
554,re,0.00017,5.23,VERB,"['R', 'EY1']"
555,rest,0.00017,5.23,NOUN,"['R', 'EH1', 'S', 'T']"
556,results,0.00017,5.23,NOUN,"['R', 'IH0', 'Z', 'AH1', 'L', 'T', 'S']"
557,running,0.00017,5.23,VERB,"['R', 'AH1', 'N', 'IH0', 'NG']"
558,shows,0.00017,5.23,VERB,"['SH', 'OW1', 'Z']"
559,space,0.00017,5.23,NOUN,"['S', 'P', 'EY1', 'S']"
560,summer,0.00017,5.23,NOUN,"['S', 'AH1', 'M', 'ER0']"
561,term,0.00017,5.23,NOUN,"['T', 'ER1', 'M']"
562,wife,0.00017,5.23,NOUN,"['W', 'AY1', 'F']"
563,america,0.000166,5.22,PROPN,"['AH0', 'M', 'EH1', 'R', 'AH0', 'K', 'AH0']"
564,beautiful,0.000166,5.22,ADJ,"['B', 'Y', 'UW1', 'T', 'AH0', 'F', 'AH0', 'L']"
565,date,0.000166,5.22,NOUN,"['D', 'EY1', 'T']"
566,goes,0.000166,5.22,VERB,"['G', 'OW1', 'Z']"
567,killed,0.000166,5.22,VERB,"['K', 'IH1', 'L', 'D']"
568,land,0.000166,5.22,NOUN,"['L', 'AE1', 'N', 'D']"
569,miss,0.000166,5.22,VERB,"['M', 'IH1', 'S']"
570,project,0.000166,5.22,NOUN,"['P', 'R', 'AA1', 'JH', 'EH0', 'K', 'T']"
571,sex,0.000166,5.22,NOUN,"['S', 'EH1', 'K', 'S']"
572,shot,0.000166,5.22,VERB,"['SH', 'AA1', 'T']"
573,site,0.000166,5.22,NOUN,"['S', 'AY1', 'T']"
574,strong,0.000166,5.22,ADJ,"['S', 'T', 'R', 'AO1', 'NG']"
575,account,0.000162,5.21,NOUN,"['AH0', 'K', 'AW1', 'N', 'T']"
576,co,0.000162,5.21,VERB,"['K', 'OW1']"
577,especially,0.000162,5.21,ADV,"['AH0', 'S', 'P', 'EH1', 'SH', 'L', 'IY0']"
578,eyes,0.000162,5.21,NOUN,"['AY1', 'Z']"
579,include,0.000162,5.21,VERB,"['IH0', 'N', 'K', 'L', 'UW1', 'D']"
580,june,0.000162,5.21,PROPN,"['JH', 'UW1', 'N']"
581,parents,0.000162,5.21,NOUN,"['P', 'EH1', 'R', 'AH0', 'N', 'T', 'S']"
582,period,0.000162,5.21,NOUN,"['P', 'IH1', 'R', 'IY0', 'AH0', 'D']"
583,position,0.000162,5.21,NOUN,"['P', 'AH0', 'Z', 'IH1', 'SH', 'AH0', 'N']"
584,record,0.000162,5.21,NOUN,"['R', 'EH1', 'K', 'ER0', 'D']"
585,similar,0.000162,5.21,ADJ,"['S', 'IH1', 'M', 'AH0', 'L', 'ER0']"
586,total,0.000162,5.21,VERB,"['T', 'OW1', 'T', 'AH0', 'L']"
587,above,0.000158,5.2,ADV,"['AH0', 'B', 'AH1', 'V']"
588,club,0.000158,5.2,NOUN,"['K', 'L', 'AH1', 'B']"
589,common,0.000158,5.2,ADJ,"['K', 'AA1', 'M', 'AH0', 'N']"
590,died,0.000158,5.2,VERB,"['D', 'AY1', 'D']"
591,film,0.000158,5.2,VERB,"['F', 'IH1', 'L', 'M']"
592,happened,0.000158,5.2,VERB,"['HH', 'AE1', 'P', 'AH0', 'N', 'D']"
593,knew,0.000158,5.2,VERB,"['N', 'UW1']"
594,lead,0.000158,5.2,VERB,"['L', 'EH1', 'D']"
595,likely,0.000158,5.2,ADV,"['L', 'AY1', 'K', 'L', 'IY0']"
596,military,0.000158,5.2,ADJ,"['M', 'IH1', 'L', 'AH0', 'T', 'EH2', 'R', 'IY0']"
597,perfect,0.000158,5.2,VERB,"['P', 'ER1', 'F', 'IH2', 'K', 'T']"
598,personal,0.000158,5.2,ADJ,"['P', 'ER1', 'S', 'IH0', 'N', 'IH0', 'L']"
599,security,0.000158,5.2,NOUN,"['S', 'IH0', 'K', 'Y', 'UH1', 'R', 'AH0', 'T', 'IY0']"
600,share,0.000158,5.2,VERB,"['SH', 'EH1', 'R']"
601,won,0.000158,5.2,VERB,"['W', 'AH1', 'N']"
602,april,0.000155,5.19,PROPN,"['EY1', 'P', 'R', 'AH0', 'L']"
603,center,0.000155,5.19,NOUN,"['S', 'EH1', 'N', 'T', 'ER0']"
604,county,0.000155,5.19,NOUN,"['K', 'AW1', 'N', 'T', 'IY0']"
605,couple,0.000155,5.19,NOUN,"['K', 'AH1', 'P', 'AH0', 'L']"
606,dead,0.000155,5.19,ADJ,"['D', 'EH1', 'D']"
607,english,0.000155,5.19,PROPN,"['IH1', 'NG', 'G', 'L', 'IH0', 'SH']"
608,happen,0.000155,5.19,VERB,"['HH', 'AE1', 'P', 'AH0', 'N']"
609,hold,0.000155,5.19,VERB,"['HH', 'OW1', 'L', 'D']"
610,industry,0.000155,5.19,NOUN,"['IH1', 'N', 'D', 'AH0', 'S', 'T', 'R', 'IY0']"
611,inside,0.000155,5.19,ADV,"['IH0', 'N', 'S', 'AY1', 'D']"
612,issues,0.000155,5.19,NOUN,"['IH1', 'SH', 'UW0', 'Z']"
613,online,0.000155,5.19,NOUN,"['AO1', 'N', 'L', 'AY2', 'N']"
614,player,0.000155,5.19,NOUN,"['P', 'L', 'EY1', 'ER0']"
615,private,0.000155,5.19,ADJ,"['P', 'R', 'AY1', 'V', 'AH0', 'T']"
616,problems,0.000155,5.19,NOUN,"['P', 'R', 'AA1', 'B', 'L', 'AH0', 'M', 'Z']"
617,return,0.000155,5.19,VERB,"['R', 'IH0', 'T', 'ER1', 'N']"
618,rights,0.000155,5.19,NOUN,"['R', 'AY1', 'T', 'S']"
619,sense,0.000155,5.19,NOUN,"['S', 'EH1', 'N', 'S']"
620,star,0.000155,5.19,NOUN,"['S', 'T', 'AA1', 'R']"
621,test,0.000155,5.19,VERB,"['T', 'EH1', 'S', 'T']"
622,view,0.000155,5.19,VERB,"['V', 'Y', 'UW1']"
623,weeks,0.000155,5.19,NOUN,"['W', 'IY1', 'K', 'S']"
624,break,0.000151,5.18,VERB,"['B', 'R', 'EY1', 'K']"
625,british,0.000151,5.18,PROPN,"['B', 'R', 'IH1', 'T', 'IH0', 'SH']"
626,companies,0.000151,5.18,NOUN,"['K', 'AH1', 'M', 'P', 'AH0', 'N', 'IY0', 'Z']"
627,event,0.000151,5.18,NOUN,"['IH0', 'V', 'EH1', 'N', 'T']"
628,higher,0.000151,5.18,ADJ,"['HH', 'AY1', 'ER0']"
629,hour,0.000151,5.18,NOUN,"['AW1', 'ER0']"
630,member,0.000151,5.18,NOUN,"['M', 'EH1', 'M', 'B', 'ER0']"
631,middle,0.000151,5.18,ADJ,"['M', 'IH1', 'D', 'AH0', 'L']"
632,needed,0.000151,5.18,VERB,"['N', 'IY1', 'D', 'AH0', 'D']"
633,present,0.000151,5.18,VERB,"['P', 'R', 'EH1', 'Z', 'AH0', 'N', 'T']"
634,result,0.000151,5.18,VERB,"['R', 'IH0', 'Z', 'AH1', 'L', 'T']"
635,sorry,0.000151,5.18,INTJ,"['S', 'AA1', 'R', 'IY0']"
636,takes,0.000151,5.18,VERB,"['T', 'EY1', 'K', 'S']"
637,training,0.000151,5.18,NOUN,"['T', 'R', 'EY1', 'N', 'IH0', 'NG']"
638,wish,0.000151,5.18,VERB,"['W', 'IH1', 'SH']"
639,answer,0.000148,5.17,VERB,"['AE1', 'N', 'S', 'ER0']"
640,boy,0.000148,5.17,INTJ,"['B', 'OY1']"
641,design,0.000148,5.17,NOUN,"['D', 'IH0', 'Z', 'AY1', 'N']"
642,finally,0.000148,5.17,ADV,"['F', 'AY1', 'N', 'AH0', 'L', 'IY0']"
643,girls,0.000148,5.17,NOUN,"['G', 'ER1', 'L', 'Z']"
644,gold,0.000148,5.17,NOUN,"['G', 'OW1', 'L', 'D']"
645,gone,0.000148,5.17,VERB,"['G', 'AO1', 'N']"
646,guess,0.000148,5.17,VERB,"['G', 'EH1', 'S']"
647,interest,0.000148,5.17,NOUN,"['IH1', 'N', 'T', 'R', 'AH0', 'S', 'T']"
648,july,0.000148,5.17,PROPN,"['JH', 'UW2', 'L', 'AY1']"
649,king,0.000148,5.17,NOUN,"['K', 'IH1', 'NG']"
650,learn,0.000148,5.17,VERB,"['L', 'ER1', 'N']"
651,policy,0.000148,5.17,NOUN,"['P', 'AA1', 'L', 'AH0', 'S', 'IY0']"
652,society,0.000148,5.17,NOUN,"['S', 'AH0', 'S', 'AY1', 'AH0', 'T', 'IY0']"
653,added,0.000145,5.16,VERB,"['AE1', 'D', 'AH0', 'D']"
654,al,0.000145,5.16,PROPN,"['AE1', 'L']"
655,alone,0.000145,5.16,ADV,"['AH0', 'L', 'OW1', 'N']"
656,average,0.000145,5.16,ADJ,"['AE1', 'V', 'ER0', 'IH0', 'JH']"
657,bank,0.000145,5.16,NOUN,"['B', 'AE1', 'NG', 'K']"
658,brought,0.000145,5.16,VERB,"['B', 'R', 'AO1', 'T']"
659,certain,0.000145,5.16,ADJ,"['S', 'ER1', 'T', 'AH0', 'N']"
660,church,0.000145,5.16,NOUN,"['CH', 'ER1', 'CH']"
661,east,0.000145,5.16,PROPN,"['IY1', 'S', 'T']"
662,hands,0.000145,5.16,NOUN,"['HH', 'AE1', 'N', 'D', 'Z']"
663,hot,0.000145,5.16,ADJ,"['HH', 'AA1', 'T']"
664,longer,0.000145,5.16,ADJ,"['L', 'AO1', 'NG', 'G', 'ER0']"
665,medical,0.000145,5.16,ADJ,"['M', 'EH1', 'D', 'AH0', 'K', 'AH0', 'L']"
666,movie,0.000145,5.16,NOUN,"['M', 'UW1', 'V', 'IY0']"
667,original,0.000145,5.16,ADJ,"['ER0', 'IH1', 'JH', 'AH0', 'N', 'AH0', 'L']"
668,park,0.000145,5.16,NOUN,"['P', 'AA1', 'R', 'K']"
669,performance,0.000145,5.16,NOUN,"['P', 'ER0', 'F', 'AO1', 'R', 'M', 'AH0', 'N', 'S']"
670,press,0.000145,5.16,NOUN,"['P', 'R', 'EH1', 'S']"
671,received,0.000145,5.16,VERB,"['R', 'AH0', 'S', 'IY1', 'V', 'D']"
672,role,0.000145,5.16,NOUN,"['R', 'OW1', 'L']"
673,sent,0.000145,5.16,VERB,"['S', 'EH1', 'N', 'T']"
674,themselves,0.000145,5.16,PRON,"['DH', 'EH0', 'M', 'S', 'EH1', 'L', 'V', 'Z']"
675,tried,0.000145,5.16,VERB,"['T', 'R', 'AY1', 'D']"
676,worked,0.000145,5.16,VERB,"['W', 'ER1', 'K', 'T']"
677,worth,0.000145,5.16,ADJ,"['W', 'ER1', 'TH']"
678,areas,0.000141,5.15,NOUN,"['EH1', 'R', 'IY0', 'AH0', 'Z']"
679,became,0.000141,5.15,VERB,"['B', 'IH0', 'K', 'EY1', 'M']"
680,bill,0.000141,5.15,NOUN,"['B', 'IH1', 'L']"
681,books,0.000141,5.15,NOUN,"['B', 'UH1', 'K', 'S']"
682,cool,0.000141,5.15,ADJ,"['K', 'UW1', 'L']"
683,director,0.000141,5.15,NOUN,"['D', 'ER0', 'EH1', 'K', 'T', 'ER0']"
684,exactly,0.000141,5.15,ADV,"['IH0', 'G', 'Z', 'AE1', 'K', 'T', 'L', 'IY0']"
685,giving,0.000141,5.15,VERB,"['G', 'IH1', 'V', 'IH0', 'NG']"
686,ground,0.000141,5.15,VERB,"['G', 'R', 'AW1', 'N', 'D']"
687,meeting,0.000141,5.15,VERB,"['M', 'IY1', 'T', 'IH0', 'NG']"
688,provide,0.000141,5.15,VERB,"['P', 'R', 'AH0', 'V', 'AY1', 'D']"
689,questions,0.000141,5.15,NOUN,"['K', 'W', 'EH1', 'S', 'CH', 'AH0', 'N', 'Z']"
690,relationship,0.000141,5.15,NOUN,"['R', 'IY0', 'L', 'EY1', 'SH', 'AH0', 'N', 'SH', 'IH2', 'P']"
691,september,0.000141,5.15,PROPN,"['S', 'EH0', 'P', 'T', 'EH1', 'M', 'B', 'ER0']"
692,sound,0.000141,5.15,VERB,"['S', 'AW1', 'N', 'D']"
693,source,0.000141,5.15,NOUN,"['S', 'AO1', 'R', 'S']"
694,usually,0.000141,5.15,ADV,"['Y', 'UW1', 'ZH', 'AH0', 'W', 'AH0', 'L', 'IY0']"
695,value,0.000141,5.15,NOUN,"['V', 'AE1', 'L', 'Y', 'UW0']"
696,evidence,0.000138,5.14,NOUN,"['EH1', 'V', 'AH0', 'D', 'AH0', 'N', 'S']"
697,follow,0.000138,5.14,VERB,"['F', 'AA1', 'L', 'OW0']"
698,lives,0.000138,5.14,VERB,"['L', 'IH1', 'V', 'Z']"
699,official,0.000138,5.14,NOUN,"['AH0', 'F', 'IH1', 'SH', 'AH0', 'L']"
700,ok,0.000138,5.14,INTJ,"['OW1', 'K', 'EY1']"
