,Word,Phonemes,No Stress,Length,Morphology
8262,everible,"['EH1', 'V', 'ER0', 'AH0', 'B', 'AH0', 'L']","['EH', 'V', 'ER', 'AH', 'B', 'AH', 'L']",7,simple
8285,pignest,"['P', 'IH1', 'G', 'N', 'AH0', 'S', 'T']","['P', 'IH', 'G', 'N', 'AH', 'S', 'T']",7,simple
8290,fillably,"['F', 'IH1', 'L', 'AH0', 'B', 'L', 'IY0']","['F', 'IH', 'L', 'AH', 'B', 'L', 'IY']",7,simple
8295,disinar,"['D', 'IH0', 'S', 'IH0', 'N', 'AA1', 'R']","['D', 'IH', 'S', 'IH', 'N', 'AA', 'R']",7,simple
8299,perited,"['P', 'EH1', 'R', 'AH0', 'T', 'AH0', 'D']","['P', 'EH', 'R', 'AH', 'T', 'AH', 'D']",7,simple
8306,rumplete,"['R', 'AH1', 'M', 'P', 'L', 'AH0', 'T']","['R', 'AH', 'M', 'P', 'L', 'AH', 'T']",7,simple
8321,implager,"['IH0', 'M', 'P', 'L', 'AE1', 'G', 'ER0']","['IH', 'M', 'P', 'L', 'AE', 'G', 'ER']",7,simple
8323,pinisty,"['P', 'IH1', 'N', 'IH0', 'S', 'T', 'IY0']","['P', 'IH', 'N', 'IH', 'S', 'T', 'IY']",7,simple
8343,febural,"['F', 'EH1', 'B', 'Y', 'AH0', 'L', 'ER0']","['F', 'EH', 'B', 'Y', 'AH', 'L', 'ER']",7,simple
8346,tratent,"['T', 'R', 'EY1', 'T', 'AH0', 'N', 'T']","['T', 'R', 'EY', 'T', 'AH', 'N', 'T']",7,simple
8349,beforder,"['B', 'IH0', 'F', 'AO1', 'R', 'D', 'ER0']","['B', 'IH', 'F', 'AO', 'R', 'D', 'ER']",7,simple
8358,dismenes,"['D', 'IH1', 'S', 'M', 'AH0', 'N', 'Z']","['D', 'IH', 'S', 'M', 'AH', 'N', 'Z']",7,simple
8374,lescluth,"['L', 'EH1', 'S', 'K', 'L', 'UW0', 'TH']","['L', 'EH', 'S', 'K', 'L', 'UW', 'TH']",7,simple
8382,staract,"['S', 'T', 'AA1', 'R', 'AE0', 'K', 'T']","['S', 'T', 'AA', 'R', 'AE', 'K', 'T']",7,simple
8403,cervided,"['S', 'ER1', 'V', 'AH0', 'D', 'IH0', 'D']","['S', 'ER', 'V', 'AH', 'D', 'IH', 'D']",7,simple
8414,syrectic,"['S', 'AY0', 'R', 'EH1', 'T', 'IH0', 'K']","['S', 'AY', 'R', 'EH', 'T', 'IH', 'K']",7,simple
8415,comeding,"['K', 'AH0', 'M', 'EH1', 'D', 'IH0', 'NG']","['K', 'AH', 'M', 'EH', 'D', 'IH', 'NG']",7,simple
8438,lostries,"['L', 'AA1', 'S', 'T', 'R', 'IY0', 'Z']","['L', 'AA', 'S', 'T', 'R', 'IY', 'Z']",7,simple
8445,conermate,"['K', 'OW1', 'N', 'ER0', 'M', 'EY2', 'T']","['K', 'OW', 'N', 'ER', 'M', 'EY', 'T']",7,simple
8447,anoulaing,"['AE1', 'N', 'UW0', 'L', 'EY0', 'N', 'D']","['AE', 'N', 'UW', 'L', 'EY', 'N', 'D']",7,simple
8451,histrup,"['HH', 'IH1', 'S', 'T', 'R', 'AH0', 'P']","['HH', 'IH', 'S', 'T', 'R', 'AH', 'P']",7,simple
8476,emilins,"['EH1', 'M', 'AH0', 'L', 'AH0', 'N', 'Z']","['EH', 'M', 'AH', 'L', 'AH', 'N', 'Z']",7,simple
8492,broggious,"['B', 'R', 'AA1', 'JH', 'IY0', 'AH0', 'S']","['B', 'R', 'AA', 'JH', 'IY', 'AH', 'S']",7,simple
8512,curiker,"['K', 'Y', 'UH1', 'R', 'IH0', 'K', 'ER0']","['K', 'Y', 'UH', 'R', 'IH', 'K', 'ER']",7,simple
8553,tragnon,"['T', 'R', 'AE1', 'G', 'N', 'AH0', 'N']","['T', 'R', 'AE', 'G', 'N', 'AH', 'N']",7,simple
8559,anneummans,"['AH0', 'N', 'UW1', 'M', 'AH0', 'N', 'Z']","['AH', 'N', 'UW', 'M', 'AH', 'N', 'Z']",7,simple
8575,norcens,"['N', 'AO1', 'R', 'S', 'AH0', 'N', 'Z']","['N', 'AO', 'R', 'S', 'AH', 'N', 'Z']",7,simple
8576,distion,"['D', 'IH1', 'S', 'T', 'IY0', 'AH0', 'N']","['D', 'IH', 'S', 'T', 'IY', 'AH', 'N']",7,simple
8577,litiout,"['L', 'IH1', 'T', 'Y', 'UW0', 'AH0', 'T']","['L', 'IH', 'T', 'Y', 'UW', 'AH', 'T']",7,simple
8581,somraged,"['S', 'AA1', 'M', 'R', 'AH0', 'JH', 'D']","['S', 'AA', 'M', 'R', 'AH', 'JH', 'D']",7,simple
8589,crapity,"['K', 'R', 'AE1', 'P', 'AH0', 'T', 'IY0']","['K', 'R', 'AE', 'P', 'AH', 'T', 'IY']",7,simple
8602,sollaing,"['S', 'AA1', 'L', 'AH0', 'N', 'IH0', 'NG']","['S', 'AA', 'L', 'AH', 'N', 'IH', 'NG']",7,simple
8613,constes,"['K', 'AA1', 'N', 'S', 'T', 'IY0', 'Z']","['K', 'AA', 'N', 'S', 'T', 'IY', 'Z']",7,simple
8625,hunihings,"['HH', 'AH1', 'N', 'Y', 'IH0', 'NG', 'Z']","['HH', 'AH', 'N', 'Y', 'IH', 'NG', 'Z']",7,simple
8641,othembly,"['AH1', 'TH', 'AH0', 'M', 'B', 'L', 'IY0']","['AH', 'TH', 'AH', 'M', 'B', 'L', 'IY']",7,simple
8642,undics,"['D', 'AH1', 'N', 'D', 'IH0', 'K', 'S']","['D', 'AH', 'N', 'D', 'IH', 'K', 'S']",7,simple
8656,instort,"['IH0', 'N', 'S', 'T', 'AO1', 'R', 'T']","['IH', 'N', 'S', 'T', 'AO', 'R', 'T']",7,simple
8658,howaysion,"['HH', 'AW2', 'Y', 'EY1', 'S', 'IH0', 'N']","['HH', 'AW', 'Y', 'EY', 'S', 'IH', 'N']",7,simple
8662,bussidsor,"['B', 'AH1', 'S', 'IH0', 'S', 'D', 'ER0']","['B', 'AH', 'S', 'IH', 'S', 'D', 'ER']",7,simple
8663,dislare,"['D', 'IH0', 'S', 'L', 'AA1', 'R', 'IY0']","['D', 'IH', 'S', 'L', 'AA', 'R', 'IY']",7,simple
8667,deposive,"['D', 'IH0', 'P', 'AA1', 'Z', 'IH0', 'V']","['D', 'IH', 'P', 'AA', 'Z', 'IH', 'V']",7,simple
8669,noverved,"['N', 'AA1', 'V', 'ER0', 'D', 'EH2', 'D']","['N', 'AA', 'V', 'ER', 'D', 'EH', 'D']",7,simple
8670,redural,"['R', 'IH0', 'JH', 'UH1', 'R', 'AH0', 'L']","['R', 'IH', 'JH', 'UH', 'R', 'AH', 'L']",7,simple
8671,writemic,"['R', 'IH0', 'T', 'IY1', 'M', 'IH0', 'K']","['R', 'IH', 'T', 'IY', 'M', 'IH', 'K']",7,simple
8679,chientina,"['CH', 'IY0', 'EH1', 'N', 'T', 'AH0', 'N']","['CH', 'IY', 'EH', 'N', 'T', 'AH', 'N']",7,simple
8686,chrouredly,"['K', 'R', 'UW1', 'R', 'D', 'L', 'IY0']","['K', 'R', 'UW', 'R', 'D', 'L', 'IY']",7,simple
8696,statince,"['S', 'T', 'EY1', 'T', 'AH0', 'N', 'S']","['S', 'T', 'EY', 'T', 'AH', 'N', 'S']",7,simple
8702,incelos,"['IH0', 'N', 'S', 'EH1', 'L', 'OW0', 'S']","['IH', 'N', 'S', 'EH', 'L', 'OW', 'S']",7,simple
8708,exceival,"['IH0', 'K', 'S', 'IY1', 'V', 'AH0', 'L']","['IH', 'K', 'S', 'IY', 'V', 'AH', 'L']",7,simple
8709,anympull,"['IH0', 'N', 'IH1', 'M', 'P', 'AH0', 'L']","['IH', 'N', 'IH', 'M', 'P', 'AH', 'L']",7,simple
8710,havices,"['HH', 'AE1', 'V', 'AH0', 'S', 'AH0', 'Z']","['HH', 'AE', 'V', 'AH', 'S', 'AH', 'Z']",7,simple
8715,hopuble,"['HH', 'OW1', 'P', 'AH0', 'B', 'AH0', 'L']","['HH', 'OW', 'P', 'AH', 'B', 'AH', 'L']",7,simple
8720,nattippin,"['N', 'AE1', 'T', 'IH0', 'P', 'IH0', 'N']","['N', 'AE', 'T', 'IH', 'P', 'IH', 'N']",7,simple
8724,sugurals,"['S', 'UW1', 'G', 'ER0', 'AH0', 'L', 'Z']","['S', 'UW', 'G', 'ER', 'AH', 'L', 'Z']",7,simple
8738,herounity,"['HH', 'ER0', 'UW1', 'N', 'AH0', 'T', 'IY0']","['HH', 'ER', 'UW', 'N', 'AH', 'T', 'IY']",7,simple
8740,esperins,"['EH1', 'S', 'P', 'ER0', 'IH0', 'N', 'Z']","['EH', 'S', 'P', 'ER', 'IH', 'N', 'Z']",7,simple
8761,fucsons,"['F', 'AH1', 'K', 'S', 'AH0', 'N', 'Z']","['F', 'AH', 'K', 'S', 'AH', 'N', 'Z']",7,simple
8769,galkins,"['G', 'AE1', 'L', 'K', 'IH0', 'N', 'Z']","['G', 'AE', 'L', 'K', 'IH', 'N', 'Z']",7,simple
8775,aslaters,"['AE1', 'S', 'L', 'AH0', 'T', 'ER0', 'Z']","['AE', 'S', 'L', 'AH', 'T', 'ER', 'Z']",7,simple
8793,cancepre,"['K', 'AE1', 'N', 'S', 'P', 'EH2', 'R']","['K', 'AE', 'N', 'S', 'P', 'EH', 'R']",7,simple
8797,systrol,"['S', 'IH1', 'S', 'T', 'R', 'AA0', 'L']","['S', 'IH', 'S', 'T', 'R', 'AA', 'L']",7,simple
8799,discuen,"['D', 'IH1', 'S', 'K', 'Y', 'UW2', 'N']","['D', 'IH', 'S', 'K', 'Y', 'UW', 'N']",7,simple
8815,insterla,"['IH1', 'N', 'S', 'T', 'ER0', 'AH0', 'L']","['IH', 'N', 'S', 'T', 'ER', 'AH', 'L']",7,simple
8820,frienson,"['F', 'R', 'IY1', 'N', 'S', 'AH0', 'N']","['F', 'R', 'IY', 'N', 'S', 'AH', 'N']",7,simple
8821,admilary,"['AE1', 'D', 'M', 'AH0', 'L', 'EH2', 'R']","['AE', 'D', 'M', 'AH', 'L', 'EH', 'R']",7,simple
8846,stevare,"['S', 'T', 'EY0', 'V', 'AA1', 'R', 'IY0']","['S', 'T', 'EY', 'V', 'AA', 'R', 'IY']",7,simple
8852,sublion,"['S', 'AH1', 'B', 'L', 'IY0', 'AH0', 'N']","['S', 'AH', 'B', 'L', 'IY', 'AH', 'N']",7,simple
8889,reporol,"['R', 'IY0', 'P', 'AO1', 'R', 'AH0', 'L']","['R', 'IY', 'P', 'AO', 'R', 'AH', 'L']",7,simple
8894,fampance,"['F', 'AE1', 'M', 'P', 'AH0', 'N', 'S']","['F', 'AE', 'M', 'P', 'AH', 'N', 'S']",7,simple
8899,retabity,"['R', 'EH1', 'T', 'AH0', 'B', 'AY0', 'T']","['R', 'EH', 'T', 'AH', 'B', 'AY', 'T']",7,simple
8907,tignady,"['T', 'IH1', 'G', 'N', 'AH0', 'D', 'IY0']","['T', 'IH', 'G', 'N', 'AH', 'D', 'IY']",7,simple
8908,pleected,"['P', 'L', 'IY1', 'K', 'T', 'AH0', 'D']","['P', 'L', 'IY', 'K', 'T', 'AH', 'D']",7,simple
8915,argante,"['AA0', 'R', 'G', 'AA1', 'N', 'T', 'IY0']","['AA', 'R', 'G', 'AA', 'N', 'T', 'IY']",7,simple
8924,embuirm,"['IH0', 'M', 'B', 'UH1', 'R', 'AH0', 'M']","['IH', 'M', 'B', 'UH', 'R', 'AH', 'M']",7,simple
8933,hapacial,"['HH', 'AH0', 'P', 'AE1', 'SH', 'AH0', 'L']","['HH', 'AH', 'P', 'AE', 'SH', 'AH', 'L']",7,simple
8939,burgetan,"['B', 'ER1', 'G', 'IH0', 'T', 'AH0', 'N']","['B', 'ER', 'G', 'IH', 'T', 'AH', 'N']",7,simple
8943,enlical,"['EH0', 'N', 'L', 'IH1', 'K', 'AH0', 'L']","['EH', 'N', 'L', 'IH', 'K', 'AH', 'L']",7,simple
8954,decural,"['D', 'IH0', 'K', 'UH1', 'R', 'AH0', 'L']","['D', 'IH', 'K', 'UH', 'R', 'AH', 'L']",7,simple
8956,protheread,"['P', 'R', 'AH0', 'TH', 'IY1', 'R', 'D']","['P', 'R', 'AH', 'TH', 'IY', 'R', 'D']",7,simple
8972,vallinuout,"['V', 'AO1', 'L', 'AH0', 'N', 'UW0', 'TH']","['V', 'AO', 'L', 'AH', 'N', 'UW', 'TH']",7,simple
8981,nignapy,"['N', 'IH1', 'G', 'N', 'AH0', 'P', 'IY0']","['N', 'IH', 'G', 'N', 'AH', 'P', 'IY']",7,simple
8984,momares,"['M', 'OW0', 'M', 'AA1', 'R', 'EH0', 'S']","['M', 'OW', 'M', 'AA', 'R', 'EH', 'S']",7,simple
9002,cenism,"['S', 'IY1', 'N', 'IH0', 'Z', 'AH0', 'M']","['S', 'IY', 'N', 'IH', 'Z', 'AH', 'M']",7,simple
9008,hugume,"['HH', 'Y', 'UW1', 'G', 'Y', 'UW2', 'M']","['HH', 'Y', 'UW', 'G', 'Y', 'UW', 'M']",7,simple
9010,insweens,"['IH1', 'N', 'S', 'W', 'IY2', 'N', 'Z']","['IH', 'N', 'S', 'W', 'IY', 'N', 'Z']",7,simple
9015,dollited,"['D', 'AA1', 'L', 'AH0', 'T', 'AH0', 'D']","['D', 'AA', 'L', 'AH', 'T', 'AH', 'D']",7,simple
9017,hussiant,"['HH', 'AH1', 'SH', 'IY0', 'AH0', 'N', 'T']","['HH', 'AH', 'SH', 'IY', 'AH', 'N', 'T']",7,simple
9036,duriession,"['D', 'UH2', 'R', 'IY1', 'SH', 'AH0', 'N']","['D', 'UH', 'R', 'IY', 'SH', 'AH', 'N']",7,simple
9057,fembact,"['F', 'EH1', 'M', 'B', 'AE2', 'K', 'T']","['F', 'EH', 'M', 'B', 'AE', 'K', 'T']",7,simple
9069,feacherator,"['F', 'IY1', 'K', 'ER0', 'EY2', 'T', 'ER0']","['F', 'IY', 'K', 'ER', 'EY', 'T', 'ER']",7,simple
9072,mommitive,"['M', 'AA1', 'M', 'AH0', 'T', 'IH0', 'V']","['M', 'AA', 'M', 'AH', 'T', 'IH', 'V']",7,simple
9078,wasiden,"['W', 'AA1', 'S', 'AH0', 'D', 'AH0', 'N']","['W', 'AA', 'S', 'AH', 'D', 'AH', 'N']",7,simple
9085,lonkened,"['L', 'AA1', 'NG', 'K', 'AH0', 'N', 'D']","['L', 'AA', 'NG', 'K', 'AH', 'N', 'D']",7,simple
9088,propica,"['P', 'R', 'AA1', 'P', 'IH0', 'K', 'AH0']","['P', 'R', 'AA', 'P', 'IH', 'K', 'AH']",7,simple
9092,anybols,"['EH1', 'N', 'IY0', 'B', 'AO2', 'L', 'Z']","['EH', 'N', 'IY', 'B', 'AO', 'L', 'Z']",7,simple
9094,sominize,"['S', 'AA1', 'M', 'AH0', 'N', 'AY2', 'Z']","['S', 'AA', 'M', 'AH', 'N', 'AY', 'Z']",7,simple
9098,rociden,"['R', 'AA1', 'S', 'IH0', 'D', 'AH0', 'N']","['R', 'AA', 'S', 'IH', 'D', 'AH', 'N']",7,simple
9102,weilical,"['W', 'AY1', 'L', 'IH0', 'K', 'AH0', 'L']","['W', 'AY', 'L', 'IH', 'K', 'AH', 'L']",7,simple
9159,museady,"['M', 'Y', 'UW1', 'Z', 'IY0', 'D', 'EY2']","['M', 'Y', 'UW', 'Z', 'IY', 'D', 'EY']",7,simple
9176,suzuking,"['S', 'UW1', 'Z', 'AH0', 'K', 'IH0', 'NG']","['S', 'UW', 'Z', 'AH', 'K', 'IH', 'NG']",7,simple
9214,advanan,"['AE1', 'D', 'V', 'AH0', 'N', 'AH0', 'N']","['AE', 'D', 'V', 'AH', 'N', 'AH', 'N']",7,simple
9216,beforts,"['B', 'IH0', 'F', 'AO1', 'R', 'T', 'S']","['B', 'IH', 'F', 'AO', 'R', 'T', 'S']",7,simple
9219,pervicishes,"['P', 'ER1', 'V', 'IH0', 'SH', 'IH0', 'S']","['P', 'ER', 'V', 'IH', 'SH', 'IH', 'S']",7,simple
9228,ordinia,"['AO0', 'R', 'D', 'IH1', 'N', 'IY0', 'AH0']","['AO', 'R', 'D', 'IH', 'N', 'IY', 'AH']",7,simple
9240,folitit,"['F', 'AA1', 'L', 'AH0', 'T', 'AH0', 'T']","['F', 'AA', 'L', 'AH', 'T', 'AH', 'T']",7,simple
9257,univel,"['Y', 'UW1', 'N', 'AH0', 'V', 'AH0', 'L']","['Y', 'UW', 'N', 'AH', 'V', 'AH', 'L']",7,simple
9262,croupaper,"['K', 'R', 'UW1', 'P', 'EY2', 'P', 'ER0']","['K', 'R', 'UW', 'P', 'EY', 'P', 'ER']",7,simple
9280,mannarters,"['M', 'AE1', 'N', 'ER0', 'T', 'ER0', 'Z']","['M', 'AE', 'N', 'ER', 'T', 'ER', 'Z']",7,simple
9285,thamises,"['TH', 'AE1', 'M', 'AH0', 'S', 'AH0', 'Z']","['TH', 'AE', 'M', 'AH', 'S', 'AH', 'Z']",7,simple
9290,havorent,"['HH', 'AE1', 'V', 'ER0', 'AH0', 'N', 'T']","['HH', 'AE', 'V', 'ER', 'AH', 'N', 'T']",7,simple
9295,oppartion,"['AH0', 'P', 'AA1', 'R', 'SH', 'AH0', 'N']","['AH', 'P', 'AA', 'R', 'SH', 'AH', 'N']",7,simple
9298,cornady,"['K', 'AO1', 'R', 'N', 'AH0', 'D', 'IY0']","['K', 'AO', 'R', 'N', 'AH', 'D', 'IY']",7,simple
9319,veriever,"['V', 'EH2', 'R', 'IY0', 'V', 'EH1', 'R']","['V', 'EH', 'R', 'IY', 'V', 'EH', 'R']",7,simple
9332,comethly,"['K', 'AH1', 'M', 'AH0', 'TH', 'L', 'IY0']","['K', 'AH', 'M', 'AH', 'TH', 'L', 'IY']",7,simple
9336,everated,"['EH1', 'V', 'ER0', 'EY2', 'T', 'AH0', 'D']","['EH', 'V', 'ER', 'EY', 'T', 'AH', 'D']",7,simple
9337,aculege,"['AH0', 'K', 'Y', 'UW1', 'L', 'IH0', 'JH']","['AH', 'K', 'Y', 'UW', 'L', 'IH', 'JH']",7,simple
9339,papposper,"['P', 'AE1', 'P', 'AH0', 'S', 'P', 'ER0']","['P', 'AE', 'P', 'AH', 'S', 'P', 'ER']",7,simple
9341,sporiam,"['S', 'P', 'AO1', 'R', 'IY0', 'AH0', 'M']","['S', 'P', 'AO', 'R', 'IY', 'AH', 'M']",7,simple
9344,relpits,"['R', 'EH1', 'L', 'P', 'IH0', 'T', 'S']","['R', 'EH', 'L', 'P', 'IH', 'T', 'S']",7,simple
9363,beforia,"['B', 'EH0', 'F', 'AO1', 'R', 'IY0', 'AH0']","['B', 'EH', 'F', 'AO', 'R', 'IY', 'AH']",7,simple
9373,hetweent,"['HH', 'EH1', 'T', 'W', 'IY2', 'N', 'T']","['HH', 'EH', 'T', 'W', 'IY', 'N', 'T']",7,simple
9374,issanits,"['IH1', 'S', 'AH0', 'N', 'AH0', 'T', 'S']","['IH', 'S', 'AH', 'N', 'AH', 'T', 'S']",7,simple
9380,beavided,"['B', 'IY1', 'V', 'IH0', 'D', 'AY2', 'D']","['B', 'IY', 'V', 'IH', 'D', 'AY', 'D']",7,simple
9382,beforts,"['B', 'IH0', 'F', 'AO1', 'R', 'T', 'S']","['B', 'IH', 'F', 'AO', 'R', 'T', 'S']",7,simple
9387,heasonly,"['HH', 'IY1', 'Z', 'N', 'AH0', 'L', 'IY0']","['HH', 'IY', 'Z', 'N', 'AH', 'L', 'IY']",7,simple
9428,wituric,"['W', 'IH0', 'T', 'UH1', 'R', 'IH0', 'K']","['W', 'IH', 'T', 'UH', 'R', 'IH', 'K']",7,simple
9443,shorefors,"['SH', 'AO1', 'R', 'F', 'AO2', 'R', 'Z']","['SH', 'AO', 'R', 'F', 'AO', 'R', 'Z']",7,simple
9472,invermic,"['IH0', 'N', 'V', 'ER1', 'M', 'IH0', 'K']","['IH', 'N', 'V', 'ER', 'M', 'IH', 'K']",7,simple
9479,forksor,"['F', 'AO1', 'K', 'S', 'AO1', 'R', 'F']","['F', 'AO', 'K', 'S', 'AO', 'R', 'F']",7,simple
9484,resurely,"['R', 'EH1', 'S', 'ER0', 'AH0', 'L', 'IY0']","['R', 'EH', 'S', 'ER', 'AH', 'L', 'IY']",7,simple
9490,anyonds,"['EH1', 'N', 'IY0', 'AH0', 'N', 'D', 'Z']","['EH', 'N', 'IY', 'AH', 'N', 'D', 'Z']",7,simple
9492,afrioched,"['AH0', 'F', 'R', 'AY1', 'AH0', 'K', 'T']","['AH', 'F', 'R', 'AY', 'AH', 'K', 'T']",7,simple
9496,wittican,"['W', 'IH1', 'T', 'IH0', 'K', 'AH0', 'N']","['W', 'IH', 'T', 'IH', 'K', 'AH', 'N']",7,simple
9514,molifor,"['M', 'AA1', 'L', 'IH0', 'F', 'AO0', 'R']","['M', 'AA', 'L', 'IH', 'F', 'AO', 'R']",7,simple
9527,spagilly,"['S', 'P', 'AE1', 'G', 'AH0', 'L', 'IY0']","['S', 'P', 'AE', 'G', 'AH', 'L', 'IY']",7,simple
9528,delgand,"['D', 'EH1', 'L', 'G', 'AH0', 'N', 'D']","['D', 'EH', 'L', 'G', 'AH', 'N', 'D']",7,simple
9541,dransfor,"['D', 'R', 'AE1', 'N', 'S', 'F', 'ER0']","['D', 'R', 'AE', 'N', 'S', 'F', 'ER']",7,simple
9542,canuted,"['K', 'AH0', 'N', 'UW1', 'T', 'AH0', 'D']","['K', 'AH', 'N', 'UW', 'T', 'AH', 'D']",7,simple
9559,bannises,"['B', 'AE1', 'N', 'AH0', 'S', 'AH0', 'Z']","['B', 'AE', 'N', 'AH', 'S', 'AH', 'Z']",7,simple
9561,oysernmen,"['OY1', 'Z', 'ER0', 'N', 'M', 'AH0', 'N']","['OY', 'Z', 'ER', 'N', 'M', 'AH', 'N']",7,simple
9568,presdary,"['P', 'R', 'EH1', 'S', 'D', 'ER0', 'IY0']","['P', 'R', 'EH', 'S', 'D', 'ER', 'IY']",7,simple
9573,togelles,"['T', 'AH0', 'G', 'EH1', 'L', 'AH0', 'Z']","['T', 'AH', 'G', 'EH', 'L', 'AH', 'Z']",7,simple
9575,arkaners,"['AA1', 'R', 'K', 'AH0', 'N', 'ER0', 'Z']","['AA', 'R', 'K', 'AH', 'N', 'ER', 'Z']",7,simple
9579,vistoney,"['V', 'IH1', 'S', 'T', 'AH0', 'N', 'IY0']","['V', 'IH', 'S', 'T', 'AH', 'N', 'IY']",7,simple
9586,counific,"['K', 'AW1', 'N', 'IH0', 'F', 'IH0', 'K']","['K', 'AW', 'N', 'IH', 'F', 'IH', 'K']",7,simple
9590,nobitan,"['N', 'AA1', 'B', 'AH0', 'T', 'AH0', 'N']","['N', 'AA', 'B', 'AH', 'T', 'AH', 'N']",7,simple
9603,govencia,"['G', 'AH0', 'V', 'EH1', 'N', 'CH', 'AH0']","['G', 'AH', 'V', 'EH', 'N', 'CH', 'AH']",7,simple
9615,sudicle,"['S', 'UW1', 'D', 'AH0', 'K', 'AH0', 'L']","['S', 'UW', 'D', 'AH', 'K', 'AH', 'L']",7,simple
9618,turrends,"['T', 'UH1', 'R', 'AH0', 'N', 'D', 'Z']","['T', 'UH', 'R', 'AH', 'N', 'D', 'Z']",7,simple
9621,showeently,"['SH', 'OW1', 'AH0', 'N', 'T', 'L', 'IY0']","['SH', 'OW', 'AH', 'N', 'T', 'L', 'IY']",7,simple
9634,unerywors,"['Y', 'UW1', 'N', 'ER0', 'W', 'ER2', 'Z']","['Y', 'UW', 'N', 'ER', 'W', 'ER', 'Z']",7,simple
9637,averyons,"['EY1', 'V', 'ER0', 'IY0', 'AH0', 'N', 'Z']","['EY', 'V', 'ER', 'IY', 'AH', 'N', 'Z']",7,simple
9640,privese,"['P', 'R', 'IH0', 'V', 'OW1', 'S', 'IY0']","['P', 'R', 'IH', 'V', 'OW', 'S', 'IY']",7,simple
9659,leverious,"['L', 'EH1', 'V', 'ER0', 'IY0', 'AH0', 'S']","['L', 'EH', 'V', 'ER', 'IY', 'AH', 'S']",7,simple
9665,repanst,"['R', 'IY0', 'P', 'AE1', 'N', 'T', 'S']","['R', 'IY', 'P', 'AE', 'N', 'T', 'S']",7,simple
9666,tonfect,"['T', 'AA1', 'N', 'F', 'IH0', 'K', 'T']","['T', 'AA', 'N', 'F', 'IH', 'K', 'T']",7,simple
9668,inveral,"['IH0', 'N', 'V', 'EH1', 'R', 'AH0', 'L']","['IH', 'N', 'V', 'EH', 'R', 'AH', 'L']",7,simple
9669,remorno,"['R', 'IH0', 'M', 'AO1', 'R', 'N', 'OW0']","['R', 'IH', 'M', 'AO', 'R', 'N', 'OW']",7,simple
9670,masidule,"['M', 'AE1', 'S', 'IH0', 'D', 'UW2', 'L']","['M', 'AE', 'S', 'IH', 'D', 'UW', 'L']",7,simple
9671,inhering,"['IH0', 'N', 'HH', 'EH1', 'R', 'IH0', 'NG']","['IH', 'N', 'HH', 'EH', 'R', 'IH', 'NG']",7,simple
9702,orgustor,"['AO1', 'R', 'G', 'AH0', 'S', 'T', 'ER0']","['AO', 'R', 'G', 'AH', 'S', 'T', 'ER']",7,simple
9719,innistage,"['IH0', 'N', 'IH1', 'S', 'T', 'AH0', 'JH']","['IH', 'N', 'IH', 'S', 'T', 'AH', 'JH']",7,simple
9722,thovatis,"['TH', 'OW1', 'V', 'AH0', 'T', 'IH0', 'S']","['TH', 'OW', 'V', 'AH', 'T', 'IH', 'S']",7,simple
9726,somovidge,"['S', 'AH0', 'M', 'AA1', 'V', 'AH0', 'JH']","['S', 'AH', 'M', 'AA', 'V', 'AH', 'JH']",7,simple
9729,wonthms,"['W', 'AH1', 'N', 'TH', 'M', 'AH0', 'S']","['W', 'AH', 'N', 'TH', 'M', 'AH', 'S']",7,simple
9730,prequeng,"['P', 'R', 'IY1', 'K', 'W', 'IH0', 'NG']","['P', 'R', 'IY', 'K', 'W', 'IH', 'NG']",7,simple
9743,detabas,"['D', 'IH0', 'T', 'AA1', 'B', 'AH0', 'S']","['D', 'IH', 'T', 'AA', 'B', 'AH', 'S']",7,simple
9752,biampion,"['B', 'AY0', 'M', 'P', 'EY1', 'N', 'IY0']","['B', 'AY', 'M', 'P', 'EY', 'N', 'IY']",7,simple
9753,jambrin,"['JH', 'AE1', 'M', 'B', 'R', 'IH0', 'N']","['JH', 'AE', 'M', 'B', 'R', 'IH', 'N']",7,simple
9773,refluder,"['R', 'IH0', 'F', 'L', 'UW1', 'D', 'ER0']","['R', 'IH', 'F', 'L', 'UW', 'D', 'ER']",7,simple
9788,assairenes,"['AH0', 'S', 'EY1', 'R', 'IY2', 'N', 'Z']","['AH', 'S', 'EY', 'R', 'IY', 'N', 'Z']",7,simple
9794,socurent,"['S', 'OW1', 'K', 'ER0', 'AH0', 'N', 'T']","['S', 'OW', 'K', 'ER', 'AH', 'N', 'T']",7,simple
9795,editerly,"['EH1', 'D', 'AH0', 'T', 'ER0', 'L', 'IY0']","['EH', 'D', 'AH', 'T', 'ER', 'L', 'IY']",7,simple
9801,millessing,"['M', 'IH1', 'L', 'AH0', 'S', 'IH0', 'NG']","['M', 'IH', 'L', 'AH', 'S', 'IH', 'NG']",7,simple
9810,sinuted,"['S', 'IH1', 'N', 'AH0', 'T', 'IH0', 'D']","['S', 'IH', 'N', 'AH', 'T', 'IH', 'D']",7,simple
9815,persodin,"['P', 'ER0', 'S', 'AA1', 'D', 'IH0', 'N']","['P', 'ER', 'S', 'AA', 'D', 'IH', 'N']",7,simple
9816,shosequin,"['SH', 'OW1', 'S', 'K', 'W', 'IH0', 'N']","['SH', 'OW', 'S', 'K', 'W', 'IH', 'N']",7,simple
