,Word,Phonemes,No Stress,Length,Morphology
7802,israter,"['IH1', 'S', 'R', 'EY0', 'T', 'ER0']","['IH', 'S', 'R', 'EY', 'T', 'ER']",6,simple
7840,enrend,"['EH0', 'N', 'R', 'EH1', 'N', 'D']","['EH', 'N', 'R', 'EH', 'N', 'D']",6,simple
7842,equist,"['EH1', 'K', 'W', 'IH0', 'S', 'T']","['EH', 'K', 'W', 'IH', 'S', 'T']",6,simple
7863,nuckager,"['N', 'AH1', 'K', 'AH0', 'JH', 'ER0']","['N', 'AH', 'K', 'AH', 'JH', 'ER']",6,simple
7872,botiors,"['B', 'OW1', 'T', 'IY0', 'ER0', 'Z']","['B', 'OW', 'T', 'IY', 'ER', 'Z']",6,simple
7875,lormall,"['L', 'AO1', 'R', 'M', 'AO2', 'L']","['L', 'AO', 'R', 'M', 'AO', 'L']",6,simple
7885,seepitt,"['S', 'IY1', 'P', 'T', 'IH0', 'T']","['S', 'IY', 'P', 'T', 'IH', 'T']",6,simple
7899,peoppict,"['P', 'EH1', 'P', 'AH0', 'K', 'T']","['P', 'EH', 'P', 'AH', 'K', 'T']",6,simple
7903,lossent,"['L', 'AA1', 'S', 'AH0', 'N', 'T']","['L', 'AA', 'S', 'AH', 'N', 'T']",6,simple
7924,somost,"['S', 'UW1', 'M', 'OW2', 'S', 'T']","['S', 'UW', 'M', 'OW', 'S', 'T']",6,simple
7925,plearts,"['P', 'L', 'IH1', 'R', 'T', 'S']","['P', 'L', 'IH', 'R', 'T', 'S']",6,simple
7944,arobabody,"['ER0', 'AA1', 'B', 'AH0', 'D', 'AO2']","['ER', 'AA', 'B', 'AH', 'D', 'AO']",6,simple
7952,auckgron,"['AA1', 'K', 'G', 'R', 'AH0', 'N']","['AA', 'K', 'G', 'R', 'AH', 'N']",6,simple
7954,offoreter,"['AO1', 'F', 'ER0', 'AH0', 'T', 'ER0']","['AO', 'F', 'ER', 'AH', 'T', 'ER']",6,simple
7979,terstic,"['T', 'ER1', 'S', 'T', 'IH0', 'K']","['T', 'ER', 'S', 'T', 'IH', 'K']",6,simple
7982,reatle,"['R', 'IY1', 'AH0', 'T', 'AH0', 'L']","['R', 'IY', 'AH', 'T', 'AH', 'L']",6,simple
7988,somings,"['S', 'OW1', 'M', 'IH0', 'NG', 'Z']","['S', 'OW', 'M', 'IH', 'NG', 'Z']",6,simple
7992,costort,"['K', 'AO1', 'S', 'T', 'ER0', 'T']","['K', 'AO', 'S', 'T', 'ER', 'T']",6,simple
8004,masined,"['M', 'AE1', 'S', 'AY0', 'N', 'D']","['M', 'AE', 'S', 'AY', 'N', 'D']",6,simple
8010,addital,"['AE1', 'D', 'AH0', 'T', 'AH0', 'L']","['AE', 'D', 'AH', 'T', 'AH', 'L']",6,simple
8028,seployes,"['S', 'IH0', 'P', 'L', 'OY1', 'Z']","['S', 'IH', 'P', 'L', 'OY', 'Z']",6,simple
8038,vastem,"['V', 'AE1', 'S', 'T', 'AH0', 'M']","['V', 'AE', 'S', 'T', 'AH', 'M']",6,simple
8045,deckyare,"['D', 'EH1', 'K', 'Y', 'AA2', 'R']","['D', 'EH', 'K', 'Y', 'AA', 'R']",6,simple
8052,purrience,"['P', 'ER1', 'IY0', 'AH0', 'N', 'S']","['P', 'ER', 'IY', 'AH', 'N', 'S']",6,simple
8056,orgates,"['AO1', 'R', 'G', 'EY2', 'T', 'S']","['AO', 'R', 'G', 'EY', 'T', 'S']",6,simple
8057,shotacha,"['SH', 'OW0', 'T', 'AA1', 'CH', 'AH0']","['SH', 'OW', 'T', 'AA', 'CH', 'AH']",6,simple
8060,perfols,"['P', 'ER1', 'F', 'AH0', 'L', 'Z']","['P', 'ER', 'F', 'AH', 'L', 'Z']",6,simple
8067,norrybor,"['N', 'AO1', 'R', 'IY0', 'B', 'ER0']","['N', 'AO', 'R', 'IY', 'B', 'ER']",6,simple
8070,schizent,"['SH', 'IH1', 'Z', 'AH0', 'N', 'T']","['SH', 'IH', 'Z', 'AH', 'N', 'T']",6,simple
8075,bethurch,"['B', 'EH1', 'T', 'HH', 'ER0', 'K']","['B', 'EH', 'T', 'HH', 'ER', 'K']",6,simple
8080,olyine,"['OW0', 'L', 'IY0', 'AH0', 'N', 'AY1']","['OW', 'L', 'IY', 'AH', 'N', 'AY']",6,simple
8089,citnet,"['S', 'IH1', 'T', 'N', 'IH0', 'T']","['S', 'IH', 'T', 'N', 'IH', 'T']",6,simple
8092,frickber,"['F', 'R', 'IH1', 'K', 'B', 'ER0']","['F', 'R', 'IH', 'K', 'B', 'ER']",6,simple
8099,porkery,"['P', 'AO1', 'R', 'K', 'ER0', 'IY0']","['P', 'AO', 'R', 'K', 'ER', 'IY']",6,simple
8101,nomple,"['N', 'AA1', 'M', 'P', 'AH0', 'L']","['N', 'AA', 'M', 'P', 'AH', 'L']",6,simple
8102,retweed,"['R', 'IH0', 'T', 'W', 'IY1', 'D']","['R', 'IH', 'T', 'W', 'IY', 'D']",6,simple
8118,enerwhing,"['EH1', 'N', 'ER0', 'W', 'IH0', 'NG']","['EH', 'N', 'ER', 'W', 'IH', 'NG']",6,simple
8138,reatus,"['R', 'EY1', 'AH0', 'CH', 'AH0', 'S']","['R', 'EY', 'AH', 'CH', 'AH', 'S']",6,simple
8156,spriever,"['S', 'P', 'R', 'IY1', 'V', 'ER0']","['S', 'P', 'R', 'IY', 'V', 'ER']",6,simple
8173,lanchess,"['L', 'AE1', 'N', 'CH', 'AH0', 'S']","['L', 'AE', 'N', 'CH', 'AH', 'S']",6,simple
8183,naterfer,"['N', 'EY1', 'T', 'ER0', 'F', 'ER0']","['N', 'EY', 'T', 'ER', 'F', 'ER']",6,simple
8200,jackehor,"['JH', 'AE1', 'K', 'IH0', 'F', 'ER0']","['JH', 'AE', 'K', 'IH', 'F', 'ER']",6,simple
8205,leveron,"['L', 'EH1', 'V', 'ER0', 'AH0', 'N']","['L', 'EH', 'V', 'ER', 'AH', 'N']",6,simple
8206,implar,"['IH0', 'M', 'P', 'L', 'AA1', 'R']","['IH', 'M', 'P', 'L', 'AA', 'R']",6,simple
8225,pollmary,"['P', 'OW1', 'L', 'M', 'ER0', 'IY0']","['P', 'OW', 'L', 'M', 'ER', 'IY']",6,simple
8229,protway,"['P', 'R', 'AA1', 'T', 'W', 'EY2']","['P', 'R', 'AA', 'T', 'W', 'EY']",6,simple
8232,betacks,"['B', 'EH1', 'T', 'AE0', 'K', 'S']","['B', 'EH', 'T', 'AE', 'K', 'S']",6,simple
8239,frivel,"['F', 'R', 'IH1', 'V', 'AH0', 'L']","['F', 'R', 'IH', 'V', 'AH', 'L']",6,simple
8241,issidess,"['IH1', 'S', 'AH0', 'D', 'AH0', 'S']","['IH', 'S', 'AH', 'D', 'AH', 'S']",6,simple
8269,bassany,"['B', 'AE1', 'S', 'AH0', 'N', 'IY0']","['B', 'AE', 'S', 'AH', 'N', 'IY']",6,simple
8272,amooting,"['AH0', 'M', 'UW1', 'T', 'IH0', 'NG']","['AH', 'M', 'UW', 'T', 'IH', 'NG']",6,simple
8315,dearliary,"['D', 'ER1', 'L', 'IY0', 'ER0', 'IY0']","['D', 'ER', 'L', 'IY', 'ER', 'IY']",6,simple
8322,outural,"['UW0', 'T', 'UH1', 'R', 'AH0', 'L']","['UW', 'T', 'UH', 'R', 'AH', 'L']",6,simple
8333,bighlin,"['B', 'IH1', 'G', 'L', 'IH0', 'N']","['B', 'IH', 'G', 'L', 'IH', 'N']",6,simple
8354,lacups,"['L', 'EY1', 'K', 'AH0', 'P', 'S']","['L', 'EY', 'K', 'AH', 'P', 'S']",6,simple
8364,reliker,"['R', 'IH0', 'L', 'IH1', 'K', 'ER0']","['R', 'IH', 'L', 'IH', 'K', 'ER']",6,simple
8371,becust,"['B', 'EH1', 'K', 'AH0', 'S', 'T']","['B', 'EH', 'K', 'AH', 'S', 'T']",6,simple
8372,bacaust,"['B', 'EY1', 'K', 'AW2', 'S', 'T']","['B', 'EY', 'K', 'AW', 'S', 'T']",6,simple
8390,tictock,"['T', 'IH1', 'T', 'K', 'AH0', 'K']","['T', 'IH', 'T', 'K', 'AH', 'K']",6,simple
8396,sudres,"['S', 'UW1', 'D', 'R', 'AH0', 'S']","['S', 'UW', 'D', 'R', 'AH', 'S']",6,simple
8398,possian,"['P', 'AA1', 'SH', 'IY0', 'AH0', 'N']","['P', 'AA', 'SH', 'IY', 'AH', 'N']",6,simple
8420,agailan,"['AE1', 'G', 'AH0', 'L', 'EY2', 'N']","['AE', 'G', 'AH', 'L', 'EY', 'N']",6,simple
8422,reproon,"['R', 'IY0', 'P', 'R', 'UW1', 'N']","['R', 'IY', 'P', 'R', 'UW', 'N']",6,simple
8425,agaimum,"['AH0', 'G', 'EY1', 'M', 'AH0', 'M']","['AH', 'G', 'EY', 'M', 'AH', 'M']",6,simple
8428,scienday,"['S', 'IY1', 'AH0', 'N', 'D', 'EY2']","['S', 'IY', 'AH', 'N', 'D', 'EY']",6,simple
8440,prodby,"['P', 'R', 'AA1', 'D', 'B', 'IY0']","['P', 'R', 'AA', 'D', 'B', 'IY']",6,simple
8441,perthwhed,"['P', 'ER1', 'TH', 'W', 'IH0', 'D']","['P', 'ER', 'TH', 'W', 'IH', 'D']",6,simple
8442,sachaelf,"['S', 'AH0', 'CH', 'EY1', 'L', 'F']","['S', 'AH', 'CH', 'EY', 'L', 'F']",6,simple
8458,saferal,"['S', 'EY1', 'F', 'ER0', 'AH0', 'L']","['S', 'EY', 'F', 'ER', 'AH', 'L']",6,simple
8459,wanfit,"['W', 'AA1', 'N', 'F', 'IH0', 'T']","['W', 'AA', 'N', 'F', 'IH', 'T']",6,simple
8463,wherarced,"['W', 'ER0', 'AA1', 'R', 'S', 'T']","['W', 'ER', 'AA', 'R', 'S', 'T']",6,simple
8472,limily,"['L', 'IH1', 'M', 'AH0', 'L', 'IY0']","['L', 'IH', 'M', 'AH', 'L', 'IY']",6,simple
8478,infolut,"['IH1', 'N', 'F', 'OW2', 'L', 'T']","['IH', 'N', 'F', 'OW', 'L', 'T']",6,simple
8502,regrace,"['R', 'IH0', 'G', 'R', 'EY1', 'S']","['R', 'IH', 'G', 'R', 'EY', 'S']",6,simple
8511,brouggly,"['B', 'R', 'AW1', 'G', 'L', 'IY0']","['B', 'R', 'AW', 'G', 'L', 'IY']",6,simple
8517,direspa,"['D', 'AY1', 'R', 'S', 'P', 'AA2']","['D', 'AY', 'R', 'S', 'P', 'AA']",6,simple
8519,orderves,"['AO0', 'R', 'D', 'ER1', 'V', 'Z']","['AO', 'R', 'D', 'ER', 'V', 'Z']",6,simple
8538,ideaten,"['AY0', 'D', 'IY1', 'T', 'AH0', 'N']","['AY', 'D', 'IY', 'T', 'AH', 'N']",6,simple
8545,brelves,"['B', 'R', 'EH1', 'L', 'V', 'Z']","['B', 'R', 'EH', 'L', 'V', 'Z']",6,simple
8556,outsial,"['AW1', 'T', 'S', 'IY0', 'AH0', 'L']","['AW', 'T', 'S', 'IY', 'AH', 'L']",6,simple
8563,townwhate,"['T', 'AW1', 'N', 'W', 'EY2', 'T']","['T', 'AW', 'N', 'W', 'EY', 'T']",6,simple
8567,remost,"['R', 'IY0', 'M', 'OW1', 'S', 'T']","['R', 'IY', 'M', 'OW', 'S', 'T']",6,simple
8573,appliney,"['AH0', 'P', 'L', 'IH1', 'N', 'IY0']","['AH', 'P', 'L', 'IH', 'N', 'IY']",6,simple
8580,vissance,"['V', 'IH1', 'S', 'AH0', 'N', 'S']","['V', 'IH', 'S', 'AH', 'N', 'S']",6,simple
8595,ferinee,"['F', 'EH1', 'R', 'IY0', 'N', 'IY2']","['F', 'EH', 'R', 'IY', 'N', 'IY']",6,simple
8599,looducte,"['L', 'UW2', 'D', 'AH1', 'K', 'T']","['L', 'UW', 'D', 'AH', 'K', 'T']",6,simple
8608,enorier,"['EH0', 'N', 'AO1', 'R', 'IY0', 'ER0']","['EH', 'N', 'AO', 'R', 'IY', 'ER']",6,simple
8633,algoins,"['AE1', 'L', 'G', 'OY2', 'N', 'Z']","['AE', 'L', 'G', 'OY', 'N', 'Z']",6,simple
8636,galeas,"['G', 'EY1', 'L', 'IY0', 'AH0', 'Z']","['G', 'EY', 'L', 'IY', 'AH', 'Z']",6,simple
8649,mothuard,"['M', 'AA1', 'TH', 'Y', 'ER0', 'D']","['M', 'AA', 'TH', 'Y', 'ER', 'D']",6,simple
8664,acricy,"['AE1', 'K', 'R', 'AH0', 'S', 'IY0']","['AE', 'K', 'R', 'AH', 'S', 'IY']",6,simple
8674,grancia,"['G', 'R', 'AA1', 'N', 'CH', 'AH0']","['G', 'R', 'AA', 'N', 'CH', 'AH']",6,simple
8692,modiage,"['M', 'OW1', 'D', 'IY0', 'AH0', 'JH']","['M', 'OW', 'D', 'IY', 'AH', 'JH']",6,simple
8723,wookent,"['W', 'UH1', 'K', 'AH0', 'N', 'T']","['W', 'UH', 'K', 'AH', 'N', 'T']",6,simple
8725,reitifer,"['R', 'AY1', 'T', 'AH0', 'F', 'ER0']","['R', 'AY', 'T', 'AH', 'F', 'ER']",6,simple
8727,othembers,"['AH1', 'TH', 'AH0', 'M', 'ER0', 'Z']","['AH', 'TH', 'AH', 'M', 'ER', 'Z']",6,simple
8732,comempt,"['K', 'AH0', 'M', 'EH1', 'P', 'T']","['K', 'AH', 'M', 'EH', 'P', 'T']",6,simple
8735,mediver,"['M', 'EH1', 'D', 'AY0', 'V', 'ER0']","['M', 'EH', 'D', 'AY', 'V', 'ER']",6,simple
8742,perturen,"['P', 'ER1', 'CH', 'ER0', 'AH0', 'N']","['P', 'ER', 'CH', 'ER', 'AH', 'N']",6,simple
8754,peoppence,"['P', 'IY1', 'P', 'AH0', 'N', 'S']","['P', 'IY', 'P', 'AH', 'N', 'S']",6,simple
8762,limily,"['L', 'IH1', 'M', 'AH0', 'L', 'IY0']","['L', 'IH', 'M', 'AH', 'L', 'IY']",6,simple
8763,winuor,"['W', 'IH1', 'N', 'Y', 'UW0', 'R']","['W', 'IH', 'N', 'Y', 'UW', 'R']",6,simple
8771,cropen,"['K', 'R', 'OW1', 'P', 'AH0', 'N']","['K', 'R', 'OW', 'P', 'AH', 'N']",6,simple
8779,inview,"['IH1', 'N', 'V', 'IY0', 'W', 'EH1']","['IH', 'N', 'V', 'IY', 'W', 'EH']",6,simple
8781,persual,"['P', 'ER1', 'S', 'W', 'AH0', 'L']","['P', 'ER', 'S', 'W', 'AH', 'L']",6,simple
8782,wittlare,"['W', 'IH1', 'T', 'L', 'AA0', 'R']","['W', 'IH', 'T', 'L', 'AA', 'R']",6,simple
8784,idents,"['AY1', 'D', 'AH0', 'N', 'T', 'S']","['AY', 'D', 'AH', 'N', 'T', 'S']",6,simple
8794,bassant,"['B', 'AE1', 'S', 'AH0', 'N', 'T']","['B', 'AE', 'S', 'AH', 'N', 'T']",6,simple
8806,deplac,"['D', 'IH0', 'P', 'L', 'AE1', 'K']","['D', 'IH', 'P', 'L', 'AE', 'K']",6,simple
8809,commully,"['K', 'AH1', 'M', 'AH0', 'L', 'IY0']","['K', 'AH', 'M', 'AH', 'L', 'IY']",6,simple
8812,reatem,"['R', 'IY1', 'AH0', 'T', 'AH0', 'M']","['R', 'IY', 'AH', 'T', 'AH', 'M']",6,simple
8832,feastry,"['F', 'IY1', 'S', 'T', 'R', 'IY0']","['F', 'IY', 'S', 'T', 'R', 'IY']",6,simple
8833,almover,"['AE1', 'L', 'AH0', 'M', 'IH0', 'V']","['AE', 'L', 'AH', 'M', 'IH', 'V']",6,simple
8839,peritial,"['P', 'ER0', 'IH1', 'SH', 'AH0', 'L']","['P', 'ER', 'IH', 'SH', 'AH', 'L']",6,simple
8841,occiton,"['AA1', 'K', 'IH0', 'T', 'AH0', 'N']","['AA', 'K', 'IH', 'T', 'AH', 'N']",6,simple
8847,orited,"['AO1', 'R', 'AH0', 'T', 'AH0', 'D']","['AO', 'R', 'AH', 'T', 'AH', 'D']",6,simple
8868,mystoon,"['M', 'IH0', 'S', 'T', 'UW1', 'N']","['M', 'IH', 'S', 'T', 'UW', 'N']",6,simple
8872,alrease,"['AA0', 'L', 'R', 'IY1', 'S', 'IY0']","['AA', 'L', 'R', 'IY', 'S', 'IY']",6,simple
8873,betwed,"['B', 'EH1', 'T', 'W', 'EH2', 'D']","['B', 'EH', 'T', 'W', 'EH', 'D']",6,simple
8888,contive,"['K', 'AH0', 'N', 'T', 'AY1', 'V']","['K', 'AH', 'N', 'T', 'AY', 'V']",6,simple
8890,chintly,"['CH', 'IH1', 'N', 'T', 'L', 'IY0']","['CH', 'IH', 'N', 'T', 'L', 'IY']",6,simple
8896,poldit,"['P', 'OW1', 'L', 'D', 'IH0', 'T']","['P', 'OW', 'L', 'D', 'IH', 'T']",6,simple
8914,amerres,"['AH0', 'M', 'EH1', 'R', 'EH0', 'S']","['AH', 'M', 'EH', 'R', 'EH', 'S']",6,simple
8922,williter,"['W', 'IH1', 'L', 'IH0', 'T', 'ER0']","['W', 'IH', 'L', 'IH', 'T', 'ER']",6,simple
8926,impeates,"['IH0', 'M', 'P', 'IY1', 'T', 'S']","['IH', 'M', 'P', 'IY', 'T', 'S']",6,simple
8928,attabled,"['AH0', 'T', 'AE1', 'D', 'AH0', 'L']","['AH', 'T', 'AE', 'D', 'AH', 'L']",6,simple
8934,costort,"['K', 'AO1', 'S', 'T', 'ER0', 'T']","['K', 'AO', 'S', 'T', 'ER', 'T']",6,simple
8935,comember,"['K', 'AH1', 'M', 'B', 'EH2', 'R']","['K', 'AH', 'M', 'B', 'EH', 'R']",6,simple
8944,enteran,"['EH1', 'N', 'T', 'ER0', 'AH0', 'N']","['EH', 'N', 'T', 'ER', 'AH', 'N']",6,simple
8945,shonslai,"['SH', 'AA1', 'N', 'S', 'L', 'IY0']","['SH', 'AA', 'N', 'S', 'L', 'IY']",6,simple
8951,bizaks,"['B', 'AY1', 'Z', 'AH0', 'K', 'S']","['B', 'AY', 'Z', 'AH', 'K', 'S']",6,simple
8959,attalt,"['AE1', 'T', 'AH0', 'T', 'AH0', 'L']","['AE', 'T', 'AH', 'T', 'AH', 'L']",6,simple
8962,mormert,"['M', 'AO1', 'R', 'M', 'ER0', 'T']","['M', 'AO', 'R', 'M', 'ER', 'T']",6,simple
8963,hignies,"['HH', 'IH1', 'G', 'N', 'IY0', 'Z']","['HH', 'IH', 'G', 'N', 'IY', 'Z']",6,simple
8975,taltures,"['T', 'AO1', 'L', 'CH', 'ER0', 'Z']","['T', 'AO', 'L', 'CH', 'ER', 'Z']",6,simple
8982,desily,"['D', 'EH1', 'S', 'AH0', 'L', 'IY0']","['D', 'EH', 'S', 'AH', 'L', 'IY']",6,simple
8985,minuire,"['M', 'IH0', 'N', 'W', 'AY1', 'R']","['M', 'IH', 'N', 'W', 'AY', 'R']",6,simple
8998,oldels,"['OW1', 'L', 'D', 'AH0', 'L', 'Z']","['OW', 'L', 'D', 'AH', 'L', 'Z']",6,simple
9006,curringe,"['K', 'ER1', 'IH0', 'NG', 'IH0', 'NG']","['K', 'ER', 'IH', 'NG', 'IH', 'NG']",6,simple
9031,legima,"['L', 'EH0', 'JH', 'IY1', 'M', 'AH0']","['L', 'EH', 'JH', 'IY', 'M', 'AH']",6,simple
9034,releped,"['R', 'EH1', 'L', 'AH0', 'P', 'T']","['R', 'EH', 'L', 'AH', 'P', 'T']",6,simple
9038,tognary,"['T', 'AA1', 'G', 'N', 'ER0', 'IY0']","['T', 'AA', 'G', 'N', 'ER', 'IY']",6,simple
9040,resears,"['R', 'IY0', 'S', 'IH1', 'R', 'Z']","['R', 'IY', 'S', 'IH', 'R', 'Z']",6,simple
9042,readbed,"['R', 'EH1', 'D', 'AH0', 'B', 'D']","['R', 'EH', 'D', 'AH', 'B', 'D']",6,simple
9073,equiron,"['IY1', 'K', 'W', 'ER0', 'AH0', 'N']","['IY', 'K', 'W', 'ER', 'AH', 'N']",6,simple
9107,tectia,"['T', 'EH1', 'K', 'T', 'IY0', 'AH0']","['T', 'EH', 'K', 'T', 'IY', 'AH']",6,simple
9122,tonsingh,"['T', 'AH0', 'N', 'S', 'AY1', 'N']","['T', 'AH', 'N', 'S', 'AY', 'N']",6,simple
9123,hiderner,"['HH', 'AY1', 'D', 'ER0', 'N', 'ER0']","['HH', 'AY', 'D', 'ER', 'N', 'ER']",6,simple
9124,bossial,"['B', 'AA1', 'S', 'IY0', 'AH0', 'L']","['B', 'AA', 'S', 'IY', 'AH', 'L']",6,simple
9131,annolts,"['AE1', 'N', 'AH0', 'L', 'T', 'S']","['AE', 'N', 'AH', 'L', 'T', 'S']",6,simple
9141,fachaps,"['F', 'EY1', 'K', 'AE2', 'P', 'S']","['F', 'EY', 'K', 'AE', 'P', 'S']",6,simple
9156,realthere,"['R', 'EH1', 'L', 'DH', 'EH2', 'R']","['R', 'EH', 'L', 'DH', 'EH', 'R']",6,simple
9158,offornal,"['AO1', 'F', 'ER0', 'N', 'AO2', 'L']","['AO', 'F', 'ER', 'N', 'AO', 'L']",6,simple
9160,bightent,"['B', 'AY1', 'T', 'AH0', 'N', 'T']","['B', 'AY', 'T', 'AH', 'N', 'T']",6,simple
9169,swison,"['S', 'W', 'IH1', 'S', 'AH0', 'N']","['S', 'W', 'IH', 'S', 'AH', 'N']",6,simple
9198,aboadine,"['AE1', 'B', 'AH0', 'D', 'AY2', 'N']","['AE', 'B', 'AH', 'D', 'AY', 'N']",6,simple
9199,shoicial,"['SH', 'OW1', 'AH0', 'S', 'AH0', 'L']","['SH', 'OW', 'AH', 'S', 'AH', 'L']",6,simple
9200,natfit,"['N', 'AE1', 'T', 'F', 'IH0', 'T']","['N', 'AE', 'T', 'F', 'IH', 'T']",6,simple
9207,alwand,"['AO1', 'L', 'W', 'AH0', 'N', 'D']","['AO', 'L', 'W', 'AH', 'N', 'D']",6,simple
9209,serfeent,"['S', 'ER1', 'F', 'IY0', 'N', 'T']","['S', 'ER', 'F', 'IY', 'N', 'T']",6,simple
9224,haptal,"['HH', 'AE1', 'P', 'T', 'AH0', 'L']","['HH', 'AE', 'P', 'T', 'AH', 'L']",6,simple
9273,matiody,"['M', 'AE1', 'T', 'AH0', 'D', 'IY0']","['M', 'AE', 'T', 'AH', 'D', 'IY']",6,simple
9279,enterly,"['EH1', 'N', 'T', 'ER0', 'L', 'IY0']","['EH', 'N', 'T', 'ER', 'L', 'IY']",6,simple
9289,retwed,"['R', 'EH1', 'T', 'W', 'IH0', 'D']","['R', 'EH', 'T', 'W', 'IH', 'D']",6,simple
9297,havolar,"['HH', 'AE1', 'V', 'AH0', 'L', 'ER0']","['HH', 'AE', 'V', 'AH', 'L', 'ER']",6,simple
9308,clatur,"['K', 'L', 'AE1', 'T', 'UH0', 'R']","['K', 'L', 'AE', 'T', 'UH', 'R']",6,simple
9314,spison,"['S', 'P', 'IH1', 'Z', 'AH0', 'N']","['S', 'P', 'IH', 'Z', 'AH', 'N']",6,simple
9326,bilditte,"['B', 'IH1', 'L', 'D', 'AY2', 'T']","['B', 'IH', 'L', 'D', 'AY', 'T']",6,simple
9330,wancle,"['W', 'AA1', 'NG', 'K', 'AH0', 'L']","['W', 'AA', 'NG', 'K', 'AH', 'L']",6,simple
9360,towevers,"['T', 'OW0', 'V', 'EH1', 'R', 'Z']","['T', 'OW', 'V', 'EH', 'R', 'Z']",6,simple
9364,cookety,"['K', 'UH1', 'K', 'AH0', 'T', 'IY0']","['K', 'UH', 'K', 'AH', 'T', 'IY']",6,simple
9393,inchany,"['IH0', 'N', 'CH', 'EY1', 'N', 'IY0']","['IH', 'N', 'CH', 'EY', 'N', 'IY']",6,simple
9409,averyon,"['AE1', 'V', 'ER0', 'IY0', 'AH0', 'N']","['AE', 'V', 'ER', 'IY', 'AH', 'N']",6,simple
9413,destage,"['D', 'EH1', 'S', 'T', 'IH0', 'JH']","['D', 'EH', 'S', 'T', 'IH', 'JH']",6,simple
9415,invort,"['IH0', 'N', 'V', 'AO1', 'R', 'T']","['IH', 'N', 'V', 'AO', 'R', 'T']",6,simple
9431,covieve,"['K', 'OW2', 'V', 'Y', 'UW1', 'V']","['K', 'OW', 'V', 'Y', 'UW', 'V']",6,simple
9436,seallian,"['S', 'IY1', 'L', 'IY0', 'AH0', 'N']","['S', 'IY', 'L', 'IY', 'AH', 'N']",6,simple
9448,idessess,"['AY0', 'D', 'EH1', 'S', 'AH0', 'S']","['AY', 'D', 'EH', 'S', 'AH', 'S']",6,simple
9457,ashlecte,"['AE0', 'SH', 'L', 'EH1', 'K', 'T']","['AE', 'SH', 'L', 'EH', 'K', 'T']",6,simple
9465,drieful,"['D', 'R', 'IY1', 'F', 'AH0', 'L']","['D', 'R', 'IY', 'F', 'AH', 'L']",6,simple
9478,enoces,"['IH0', 'N', 'OW1', 'S', 'IH0', 'Z']","['IH', 'N', 'OW', 'S', 'IH', 'Z']",6,simple
9497,chronds,"['K', 'R', 'AA1', 'N', 'D', 'Z']","['K', 'R', 'AA', 'N', 'D', 'Z']",6,simple
9499,becups,"['B', 'EH1', 'K', 'AH0', 'P', 'S']","['B', 'EH', 'K', 'AH', 'P', 'S']",6,simple
9511,galliam,"['G', 'AE1', 'L', 'IY0', 'AH0', 'M']","['G', 'AE', 'L', 'IY', 'AH', 'M']",6,simple
9526,everica,"['EH2', 'V', 'ER0', 'IY1', 'K', 'AH0']","['EH', 'V', 'ER', 'IY', 'K', 'AH']",6,simple
9534,belcol,"['B', 'EH1', 'L', 'K', 'AO2', 'L']","['B', 'EH', 'L', 'K', 'AO', 'L']",6,simple
9536,prothing,"['P', 'R', 'AO1', 'TH', 'IH0', 'NG']","['P', 'R', 'AO', 'TH', 'IH', 'NG']",6,simple
9540,trighies,"['T', 'R', 'AY1', 'JH', 'IY0', 'Z']","['T', 'R', 'AY', 'JH', 'IY', 'Z']",6,simple
9567,locifed,"['L', 'AA1', 'S', 'AH0', 'F', 'T']","['L', 'AA', 'S', 'AH', 'F', 'T']",6,simple
9572,vothince,"['V', 'AA1', 'TH', 'AH0', 'S', 'N']","['V', 'AA', 'TH', 'AH', 'S', 'N']",6,simple
9582,cergalle,"['CH', 'ER0', 'G', 'AA1', 'L', 'IY0']","['CH', 'ER', 'G', 'AA', 'L', 'IY']",6,simple
9583,funnims,"['F', 'AH1', 'N', 'IH0', 'M', 'Z']","['F', 'AH', 'N', 'IH', 'M', 'Z']",6,simple
9597,welfiss,"['W', 'EH1', 'L', 'F', 'IH0', 'S']","['W', 'EH', 'L', 'F', 'IH', 'S']",6,simple
9608,daushased,"['D', 'AW1', 'SH', 'EY2', 'S', 'T']","['D', 'AW', 'SH', 'EY', 'S', 'T']",6,simple
9610,busitow,"['B', 'IH1', 'Z', 'AH0', 'T', 'OW0']","['B', 'IH', 'Z', 'AH', 'T', 'OW']",6,simple
9614,borelf,"['B', 'AO1', 'R', 'AH0', 'L', 'F']","['B', 'AO', 'R', 'AH', 'L', 'F']",6,simple
9619,feelityle,"['F', 'IY1', 'L', 'IH0', 'T', 'IY0']","['F', 'IY', 'L', 'IH', 'T', 'IY']",6,simple
9622,beterher,"['B', 'EH1', 'T', 'ER0', 'HH', 'ER0']","['B', 'EH', 'T', 'ER', 'HH', 'ER']",6,simple
9625,misist,"['M', 'IH1', 'S', 'IH0', 'S', 'T']","['M', 'IH', 'S', 'IH', 'S', 'T']",6,simple
9631,everact,"['EH1', 'V', 'ER0', 'AE2', 'K', 'T']","['EH', 'V', 'ER', 'AE', 'K', 'T']",6,simple
9649,dechest,"['D', 'EH1', 'CH', 'IH0', 'S', 'T']","['D', 'EH', 'CH', 'IH', 'S', 'T']",6,simple
9650,predome,"['P', 'R', 'AH0', 'D', 'OW1', 'M']","['P', 'R', 'AH', 'D', 'OW', 'M']",6,simple
